"UCC","AMOUNT","NEWID","PUB_FLAG","AMOUNT_"
"950001",-1000,345681,"1",
"950010",941,345681,"1",
"950011",-700,345681,"1",
"950022",1400,345681,"1",
"980000",43272,345681,"1",
"980010",2,345681,"1",
"980020",65,345681,"1",
"980030",1,345681,"1",
"980040",4,345681,"1",
"980060",1,345681,"1",
"980070",37665,345681,"1",
"980090",100,345681,"1",
"980210",100,345681,"1",
"980230",100,345681,"1",
"980280",100,345681,"1",
"980310",100,345681,"1",
"980330",100,345681,"1",
"800940",2639,345682,"1",
"900000",34500,345682,"1",
"900030",8772,345682,"1",
"950000",4966,345682,"1",
"950001",-1000,345682,"1",
"950010",941,345682,"1",
"950011",-700,345682,"1",
"950022",1400,345682,"1",
"980000",43272,345682,"1",
"980010",2,345682,"1",
"980020",65,345682,"1",
"980030",1,345682,"1",
"980040",4,345682,"1",
"980060",1,345682,"1",
"980070",37665,345682,"1",
"980090",100,345682,"1",
"980210",100,345682,"1",
"980230",100,345682,"1",
"980280",100,345682,"1",
"980310",100,345682,"1",
"980330",100,345682,"1",
"800940",214,345691,"1",
"900000",2800,345691,"1",
"900030",6912,345691,"1",
"980000",9712,345691,"1",
"980010",2,345691,"1",
"980020",65,345691,"1",
"980030",2,345691,"1",
"980040",2,345691,"1",
"980060",1,345691,"1",
"980070",9712,345691,"1",
"980220",100,345691,"1",
"980260",100,345691,"1",
"980280",100,345691,"1",
"980300",100,345691,"1",
"980330",100,345691,"1",
"800940",214,345692,"1",
"900000",2800,345692,"1",
"900030",6912,345692,"1",
"980000",9712,345692,"1",
"980010",2,345692,"1",
"980020",65,345692,"1",
"980030",2,345692,"1",
"980040",2,345692,"1",
"980060",1,345692,"1",
"980070",9712,345692,"1",
"980220",100,345692,"1",
"980260",100,345692,"1",
"980280",100,345692,"1",
"980300",100,345692,"1",
"980330",100,345692,"1",
"800940",4667,345701,"1",
"900000",61000,345701,"1",
"950000",500,345701,"1",
"950001",-3985,345701,"1",
"950011",-385,345701,"1",
"980000",61000,345701,"1",
"980010",5,345701,"1",
"980020",23,345701,"1",
"980030",2,345701,"1",
"980040",2,345701,"1",
"980050",3,345701,"1",
"980070",64870,345701,"1",
"980090",100,345701,"1",
"980210",100,345701,"1",
"980230",100,345701,"1",
"980280",100,345701,"1",
"980300",100,345701,"1",
"980330",100,345701,"1",
"800940",4667,345702,"1",
"900000",61000,345702,"1",
"950000",500,345702,"1",
"950001",-3985,345702,"1",
"950011",-385,345702,"1",
"980000",61000,345702,"1",
"980010",5,345702,"1",
"980020",23,345702,"1",
"980030",2,345702,"1",
"980040",2,345702,"1",
"980050",3,345702,"1",
"980070",64870,345702,"1",
"980090",100,345702,"1",
"980210",100,345702,"1",
"980230",100,345702,"1",
"980280",100,345702,"1",
"980300",100,345702,"1",
"980330",100,345702,"1",
"800940",3443,345711,"1",
"900000",45000,345711,"1",
"980000",45000,345711,"1",
"980010",3,345711,"1",
"980020",32,345711,"1",
"980030",1,345711,"1",
"980040",2,345711,"1",
"980050",1,345711,"1",
"980070",45000,345711,"1",
"980090",100,345711,"1",
"980210",100,345711,"1",
"980230",100,345711,"1",
"980280",100,345711,"1",
"980310",100,345711,"1",
"980330",100,345711,"1",
"800940",3443,345712,"1",
"900000",45000,345712,"1",
"980000",45000,345712,"1",
"980010",3,345712,"1",
"980020",32,345712,"1",
"980030",1,345712,"1",
"980040",2,345712,"1",
"980050",1,345712,"1",
"980070",45000,345712,"1",
"980090",100,345712,"1",
"980210",100,345712,"1",
"980230",100,345712,"1",
"980280",100,345712,"1",
"980310",100,345712,"1",
"980330",100,345712,"1",
"900090",262,345721,"1",
"980000",262,345721,"1",
"980010",2,345721,"1",
"980020",57,345721,"1",
"980070",262,345721,"1",
"980090",100,345721,"1",
"980210",100,345721,"1",
"980240",100,345721,"1",
"980280",100,345721,"1",
"980290",100,345721,"1",
"900090",262,345722,"1",
"980000",262,345722,"1",
"980010",2,345722,"1",
"980020",57,345722,"1",
"980070",262,345722,"1",
"980090",100,345722,"1",
"980210",100,345722,"1",
"980240",100,345722,"1",
"980280",100,345722,"1",
"980290",100,345722,"1",
"900030",4980,345731,"1",
"900040",5200,345731,"1",
"980000",10180,345731,"1",
"980010",1,345731,"1",
"980020",65,345731,"1",
"980040",1,345731,"1",
"980060",1,345731,"1",
"980070",10180,345731,"1",
"980220",100,345731,"1",
"980260",100,345731,"1",
"980280",100,345731,"1",
"980300",100,345731,"1",
"980330",100,345731,"1",
"900030",4980,345732,"1",
"900040",5200,345732,"1",
"980000",10180,345732,"1",
"980010",1,345732,"1",
"980020",65,345732,"1",
"980040",1,345732,"1",
"980060",1,345732,"1",
"980070",10180,345732,"1",
"980220",100,345732,"1",
"980260",100,345732,"1",
"980280",100,345732,"1",
"980300",100,345732,"1",
"980330",100,345732,"1",
"800700",10,345741,"1",
"800940",9634,345741,"1","T"
"900000",261821,345741,"1","T"
"900040",86846,345741,"1","T"
"900050",73649,345741,"1","T"
"900080",133824,345741,"1","T"
"950000",71293,345741,"1","T"
"950010",12953,345741,"1","T"
"950011",-2871,345741,"1","T"
"950022",5302,345741,"1","T"
"950023",-3056,345741,"1","T"
"980000",556140,345741,"1","T"
"980010",2,345741,"1",
"980020",62,345741,"1",
"980030",1,345741,"1",
"980040",2,345741,"1",
"980070",472517,345741,"1","T"
"980090",100,345741,"1",
"980220",100,345741,"1",
"980230",100,345741,"1",
"980280",100,345741,"1",
"980310",100,345741,"1",
"980330",100,345741,"1",
"800700",10,345742,"1",
"800940",9634,345742,"1","T"
"900000",261821,345742,"1","T"
"900040",86846,345742,"1","T"
"900050",73649,345742,"1","T"
"900080",133824,345742,"1","T"
"950000",71293,345742,"1","T"
"950010",12953,345742,"1","T"
"950011",-2871,345742,"1","T"
"950022",5302,345742,"1","T"
"950023",-3056,345742,"1","T"
"980000",556140,345742,"1","T"
"980010",2,345742,"1",
"980020",62,345742,"1",
"980030",1,345742,"1",
"980040",2,345742,"1",
"980070",472517,345742,"1","T"
"980090",100,345742,"1",
"980220",100,345742,"1",
"980230",100,345742,"1",
"980280",100,345742,"1",
"980310",100,345742,"1",
"980330",100,345742,"1",
"980010",1,345751,"1",
"980020",52,345751,"1",
"980030",1,345751,"1",
"980090",100,345751,"1",
"980220",100,345751,"1",
"980250",100,345751,"1",
"980280",100,345751,"1",
"980300",100,345751,"1",
"980010",1,345752,"1",
"980020",60,345752,"1",
"980030",1,345752,"1",
"980220",100,345752,"1",
"980260",100,345752,"1",
"980280",100,345752,"1",
"980310",100,345752,"1",
"800940",9945,345761,"1",
"900000",130000,345761,"1",
"950001",-500,345761,"1",
"980000",130000,345761,"1",
"980010",4,345761,"1",
"980020",47,345761,"1",
"980030",2,345761,"1",
"980040",3,345761,"1",
"980050",2,345761,"1",
"980070",130500,345761,"1",
"980090",100,345761,"1",
"980210",100,345761,"1",
"980230",100,345761,"1",
"980280",100,345761,"1",
"980310",100,345761,"1",
"980330",100,345761,"1",
"800940",9945,345762,"1",
"900000",130000,345762,"1",
"950001",-500,345762,"1",
"980000",130000,345762,"1",
"980010",4,345762,"1",
"980020",47,345762,"1",
"980030",2,345762,"1",
"980040",3,345762,"1",
"980050",2,345762,"1",
"980070",130500,345762,"1",
"980090",100,345762,"1",
"980210",100,345762,"1",
"980230",100,345762,"1",
"980280",100,345762,"1",
"980310",100,345762,"1",
"980330",100,345762,"1",
"980010",1,345771,"1",
"980020",46,345771,"1",
"980030",1,345771,"1",
"980040",1,345771,"1",
"980220",100,345771,"1",
"980260",100,345771,"1",
"980280",100,345771,"1",
"980310",100,345771,"1",
"980330",100,345771,"1",
"980010",1,345772,"1",
"980020",50,345772,"1",
"980030",1,345772,"1",
"980040",1,345772,"1",
"980220",100,345772,"1",
"980260",100,345772,"1",
"980280",100,345772,"1",
"980310",100,345772,"1",
"980330",100,345772,"1",
"800940",2142,345781,"1",
"900000",28000,345781,"1",
"900030",6600,345781,"1",
"900090",200,345781,"1",
"950001",-900,345781,"1",
"980000",34800,345781,"1",
"980010",3,345781,"1",
"980020",57,345781,"1",
"980030",1,345781,"1",
"980040",3,345781,"1",
"980060",1,345781,"1",
"980070",35700,345781,"1",
"980090",100,345781,"1",
"980210",100,345781,"1",
"980230",100,345781,"1",
"980270",100,345781,"1",
"980310",100,345781,"1",
"980330",100,345781,"1",
"800940",2142,345782,"1",
"900000",28000,345782,"1",
"900030",6600,345782,"1",
"900090",200,345782,"1",
"950001",-900,345782,"1",
"980000",34800,345782,"1",
"980010",3,345782,"1",
"980020",57,345782,"1",
"980030",1,345782,"1",
"980040",3,345782,"1",
"980060",1,345782,"1",
"980070",35700,345782,"1",
"980090",100,345782,"1",
"980210",100,345782,"1",
"980230",100,345782,"1",
"980270",100,345782,"1",
"980310",100,345782,"1",
"980330",100,345782,"1",
"980010",4,345791,"1",
"980020",40,345791,"1",
"980030",1,345791,"1",
"980040",2,345791,"1",
"980050",2,345791,"1",
"980090",100,345791,"1",
"980210",100,345791,"1",
"980230",100,345791,"1",
"980280",100,345791,"1",
"980300",100,345791,"1",
"980330",100,345791,"1",
"980010",4,345792,"1",
"980020",40,345792,"1",
"980030",1,345792,"1",
"980040",2,345792,"1",
"980050",2,345792,"1",
"980090",100,345792,"1",
"980210",100,345792,"1",
"980230",100,345792,"1",
"980280",100,345792,"1",
"980310",100,345792,"1",
"980330",100,345792,"1",
"900040",14616,345801,"1",
"980000",14616,345801,"1",
"980010",1,345801,"1",
"980020",78,345801,"1",
"980040",1,345801,"1",
"980060",1,345801,"1",
"980070",14616,345801,"1",
"980090",100,345801,"1",
"980220",100,345801,"1",
"980240",100,345801,"1",
"980280",100,345801,"1",
"980290",100,345801,"1",
"980330",100,345801,"1",
"900040",14616,345802,"1",
"980000",14616,345802,"1",
"980010",1,345802,"1",
"980020",78,345802,"1",
"980040",1,345802,"1",
"980060",1,345802,"1",
"980070",14616,345802,"1",
"980090",100,345802,"1",
"980220",100,345802,"1",
"980240",100,345802,"1",
"980280",100,345802,"1",
"980290",100,345802,"1",
"980330",100,345802,"1",
"800940",19421,345811,"1","T"
"900000",525642,345811,"1","T"
"900080",600,345811,"1",
"950000",4500,345811,"1",
"950011",-1500,345811,"1",
"950022",1200,345811,"1",
"980000",526242,345811,"1","T"
"980010",5,345811,"1",
"980020",48,345811,"1",
"980030",5,345811,"1",
"980040",4,345811,"1",
"980070",522042,345811,"1","T"
"980090",100,345811,"1",
"980210",100,345811,"1",
"980230",100,345811,"1",
"980280",100,345811,"1",
"980310",100,345811,"1",
"980330",100,345811,"1",
"800940",19421,345812,"1","T"
"900000",525642,345812,"1","T"
"900080",600,345812,"1",
"950000",4500,345812,"1",
"950011",-1500,345812,"1",
"950022",1200,345812,"1",
"980000",526242,345812,"1","T"
"980010",5,345812,"1",
"980020",48,345812,"1",
"980030",5,345812,"1",
"980040",4,345812,"1",
"980070",522042,345812,"1","T"
"980090",100,345812,"1",
"980210",100,345812,"1",
"980230",100,345812,"1",
"980280",100,345812,"1",
"980310",100,345812,"1",
"980330",100,345812,"1",
"800940",1760,345821,"1",
"900000",23000,345821,"1",
"950001",-2300,345821,"1",
"950011",-213,345821,"1",
"980000",23000,345821,"1",
"980010",1,345821,"1",
"980020",29,345821,"1",
"980030",1,345821,"1",
"980040",1,345821,"1",
"980070",25513,345821,"1",
"980210",100,345821,"1",
"980260",100,345821,"1",
"980280",100,345821,"1",
"980300",100,345821,"1",
"980330",100,345821,"1",
"800940",1760,345822,"1",
"900000",23000,345822,"1",
"950001",-2300,345822,"1",
"950011",-213,345822,"1",
"980000",23000,345822,"1",
"980010",1,345822,"1",
"980020",29,345822,"1",
"980030",1,345822,"1",
"980040",1,345822,"1",
"980070",25513,345822,"1",
"980210",100,345822,"1",
"980260",100,345822,"1",
"980280",100,345822,"1",
"980300",100,345822,"1",
"980330",100,345822,"1",
"900030",600,345831,"1",
"980000",600,345831,"1",
"980010",1,345831,"1",
"980020",70,345831,"1",
"980040",1,345831,"1",
"980060",1,345831,"1",
"980070",600,345831,"1",
"980220",100,345831,"1",
"980260",100,345831,"1",
"980280",100,345831,"1",
"980310",100,345831,"1",
"980330",100,345831,"1",
"900030",600,345832,"1",
"980000",600,345832,"1",
"980010",1,345832,"1",
"980020",70,345832,"1",
"980040",1,345832,"1",
"980060",1,345832,"1",
"980070",600,345832,"1",
"980220",100,345832,"1",
"980260",100,345832,"1",
"980280",100,345832,"1",
"980310",100,345832,"1",
"980330",100,345832,"1",
"980010",3,345841,"1",
"980020",39,345841,"1",
"980030",2,345841,"1",
"980040",2,345841,"1",
"980050",1,345841,"1",
"980090",100,345841,"1",
"980210",100,345841,"1",
"980230",100,345841,"1",
"980280",100,345841,"1",
"980310",100,345841,"1",
"980330",100,345841,"1",
"980010",3,345842,"1",
"980020",39,345842,"1",
"980030",2,345842,"1",
"980040",2,345842,"1",
"980050",1,345842,"1",
"980090",100,345842,"1",
"980210",100,345842,"1",
"980230",100,345842,"1",
"980280",100,345842,"1",
"980310",100,345842,"1",
"980330",100,345842,"1",
"800940",1913,345851,"1",
"900000",25000,345851,"1",
"900080",300,345851,"1",
"900132",10000,345851,"1",
"980000",35300,345851,"1",
"980010",1,345851,"1",
"980020",31,345851,"1",
"980030",1,345851,"1",
"980070",35300,345851,"1",
"980210",100,345851,"1",
"980260",100,345851,"1",
"980280",100,345851,"1",
"980310",100,345851,"1",
"800940",1913,345852,"1",
"900000",25000,345852,"1",
"900080",300,345852,"1",
"900132",10000,345852,"1",
"980000",35300,345852,"1",
"980010",1,345852,"1",
"980020",31,345852,"1",
"980030",1,345852,"1",
"980070",35300,345852,"1",
"980210",100,345852,"1",
"980260",100,345852,"1",
"980280",100,345852,"1",
"980310",100,345852,"1",
"800940",2066,345862,"1",
"900000",27000,345862,"1",
"950000",4200,345862,"1",
"950001",-2600,345862,"1",
"950010",1200,345862,"1",
"950011",-300,345862,"1",
"980000",27000,345862,"1",
"980010",4,345862,"1",
"980020",26,345862,"1",
"980030",1,345862,"1",
"980040",1,345862,"1",
"980050",3,345862,"1",
"980070",24500,345862,"1",
"980210",100,345862,"1",
"980260",100,345862,"1",
"980280",100,345862,"1",
"980300",100,345862,"1",
"980330",100,345862,"1",
"800940",4973,345871,"1",
"900000",65000,345871,"1",
"980000",65000,345871,"1",
"980010",2,345871,"1",
"980020",64,345871,"1",
"980030",2,345871,"1",
"980040",2,345871,"1",
"980070",65000,345871,"1",
"980220",100,345871,"1",
"980260",100,345871,"1",
"980270",100,345871,"1",
"980310",100,345871,"1",
"980330",100,345871,"1",
"800940",4973,345872,"1",
"900000",65000,345872,"1",
"980000",65000,345872,"1",
"980010",2,345872,"1",
"980020",75,345872,"1",
"980030",2,345872,"1",
"980040",2,345872,"1",
"980060",2,345872,"1",
"980070",65000,345872,"1",
"980220",100,345872,"1",
"980260",100,345872,"1",
"980270",100,345872,"1",
"980310",100,345872,"1",
"980330",100,345872,"1",
"900030",11952,345881,"1",
"980000",11952,345881,"1",
"980010",1,345881,"1",
"980020",79,345881,"1",
"980040",1,345881,"1",
"980060",1,345881,"1",
"980070",11952,345881,"1",
"980210",100,345881,"1",
"980260",100,345881,"1",
"980280",100,345881,"1",
"980300",100,345881,"1",
"980330",100,345881,"1",
"900030",11952,345882,"1",
"980000",11952,345882,"1",
"980010",1,345882,"1",
"980020",79,345882,"1",
"980040",1,345882,"1",
"980060",1,345882,"1",
"980070",11952,345882,"1",
"980210",100,345882,"1",
"980260",100,345882,"1",
"980280",100,345882,"1",
"980300",100,345882,"1",
"980330",100,345882,"1",
"800940",306,345891,"1",
"900000",4000,345891,"1",
"950001",-50,345891,"1",
"980000",4000,345891,"1",
"980010",1,345891,"1",
"980020",21,345891,"1",
"980030",1,345891,"1",
"980070",4050,345891,"1",
"980220",100,345891,"1",
"980260",100,345891,"1",
"980280",100,345891,"1",
"980310",100,345891,"1",
"800940",306,345892,"1",
"900000",4000,345892,"1",
"950001",-50,345892,"1",
"980000",4000,345892,"1",
"980010",1,345892,"1",
"980020",21,345892,"1",
"980030",1,345892,"1",
"980070",4050,345892,"1",
"980220",100,345892,"1",
"980260",100,345892,"1",
"980280",100,345892,"1",
"980310",100,345892,"1",
"980010",2,345901,"1",
"980020",39,345901,"1",
"980030",2,345901,"1",
"980040",2,345901,"1",
"980090",100,345901,"1",
"980220",100,345901,"1",
"980230",100,345901,"1",
"980280",100,345901,"1",
"980310",100,345901,"1",
"980330",100,345901,"1",
"980010",2,345902,"1",
"980020",39,345902,"1",
"980030",2,345902,"1",
"980040",2,345902,"1",
"980090",100,345902,"1",
"980220",100,345902,"1",
"980230",100,345902,"1",
"980280",100,345902,"1",
"980310",100,345902,"1",
"980330",100,345902,"1",
"900030",8508,345911,"1",
"900090",73,345911,"1",
"980000",8581,345911,"1",
"980010",1,345911,"1",
"980020",70,345911,"1",
"980060",1,345911,"1",
"980070",8581,345911,"1",
"980090",100,345911,"1",
"980220",100,345911,"1",
"980240",100,345911,"1",
"980280",100,345911,"1",
"980300",100,345911,"1",
"900030",8508,345912,"1",
"900090",73,345912,"1",
"980000",8581,345912,"1",
"980010",1,345912,"1",
"980020",70,345912,"1",
"980060",1,345912,"1",
"980070",8581,345912,"1",
"980090",100,345912,"1",
"980220",100,345912,"1",
"980240",100,345912,"1",
"980280",100,345912,"1",
"980300",100,345912,"1",
"800940",3412,345921,"1",
"900000",44600,345921,"1",
"900030",11004,345921,"1",
"950000",1842,345921,"1",
"950000",2500,345921,"1",
"950010",641,345921,"1",
"980000",55604,345921,"1",
"980010",2,345921,"1",
"980020",53,345921,"1",
"980030",1,345921,"1",
"980040",9,345921,"1",
"980060",1,345921,"1",
"980070",50621,345921,"1",
"980090",100,345921,"1",
"980210",100,345921,"1",
"980240",100,345921,"1",
"980280",100,345921,"1",
"980310",100,345921,"1",
"980330",100,345921,"1",
"800940",3412,345922,"1",
"900000",44600,345922,"1",
"900030",11004,345922,"1",
"950000",1842,345922,"1",
"950000",2500,345922,"1",
"950010",641,345922,"1",
"980000",55604,345922,"1",
"980010",2,345922,"1",
"980020",53,345922,"1",
"980030",1,345922,"1",
"980040",9,345922,"1",
"980060",1,345922,"1",
"980070",50621,345922,"1",
"980090",100,345922,"1",
"980210",100,345922,"1",
"980240",100,345922,"1",
"980280",100,345922,"1",
"980310",100,345922,"1",
"980330",100,345922,"1",
"800932",1200,345931,"1",
"800940",3491,345931,"1",
"900000",45640,345931,"1",
"950000",6769,345931,"1",
"950010",1891,345931,"1",
"980000",45640,345931,"1",
"980010",4,345931,"1",
"980020",32,345931,"1",
"980030",1,345931,"1",
"980040",2,345931,"1",
"980050",2,345931,"1",
"980070",36980,345931,"1",
"980090",100,345931,"1",
"980210",100,345931,"1",
"980230",100,345931,"1",
"980280",100,345931,"1",
"980300",100,345931,"1",
"980330",100,345931,"1",
"800932",1200,345932,"1",
"800940",3491,345932,"1",
"900000",45640,345932,"1",
"950000",6769,345932,"1",
"950010",1891,345932,"1",
"980000",45640,345932,"1",
"980010",4,345932,"1",
"980020",32,345932,"1",
"980030",1,345932,"1",
"980040",2,345932,"1",
"980050",2,345932,"1",
"980070",36980,345932,"1",
"980090",100,345932,"1",
"980210",100,345932,"1",
"980230",100,345932,"1",
"980280",100,345932,"1",
"980300",100,345932,"1",
"980330",100,345932,"1",
"800940",5202,345941,"1",
"900000",68000,345941,"1",
"900131",3024,345941,"1",
"950001",-500,345941,"1",
"950010",150,345941,"1",
"980000",71024,345941,"1",
"980010",4,345941,"1",
"980020",27,345941,"1",
"980030",2,345941,"1",
"980040",2,345941,"1",
"980050",2,345941,"1",
"980070",71374,345941,"1",
"980090",100,345941,"1",
"980210",100,345941,"1",
"980230",100,345941,"1",
"980280",100,345941,"1",
"980310",100,345941,"1",
"980330",100,345941,"1",
"800940",5202,345942,"1",
"900000",68000,345942,"1",
"900131",3024,345942,"1",
"950001",-500,345942,"1",
"950010",150,345942,"1",
"980000",71024,345942,"1",
"980010",4,345942,"1",
"980020",27,345942,"1",
"980030",2,345942,"1",
"980040",2,345942,"1",
"980050",2,345942,"1",
"980070",71374,345942,"1",
"980090",100,345942,"1",
"980210",100,345942,"1",
"980230",100,345942,"1",
"980280",100,345942,"1",
"980310",100,345942,"1",
"980330",100,345942,"1",
"800940",1913,345951,"1",
"900000",25000,345951,"1",
"900080",50,345951,"1",
"950021",1200,345951,"1",
"980000",25050,345951,"1",
"980010",1,345951,"1",
"980020",52,345951,"1",
"980030",1,345951,"1",
"980040",1,345951,"1",
"980070",23850,345951,"1",
"980090",100,345951,"1",
"980220",100,345951,"1",
"980240",100,345951,"1",
"980280",100,345951,"1",
"980310",100,345951,"1",
"980330",100,345951,"1",
"800940",1913,345952,"1",
"900000",25000,345952,"1",
"900080",50,345952,"1",
"950021",1200,345952,"1",
"980000",25050,345952,"1",
"980010",1,345952,"1",
"980020",52,345952,"1",
"980030",1,345952,"1",
"980040",1,345952,"1",
"980070",23850,345952,"1",
"980090",100,345952,"1",
"980220",100,345952,"1",
"980240",100,345952,"1",
"980280",100,345952,"1",
"980310",100,345952,"1",
"980330",100,345952,"1",
"980010",3,345961,"1",
"980020",27,345961,"1",
"980030",2,345961,"1",
"980040",2,345961,"1",
"980050",1,345961,"1",
"980090",100,345961,"1",
"980220",100,345961,"1",
"980230",100,345961,"1",
"980280",100,345961,"1",
"980300",100,345961,"1",
"980330",100,345961,"1",
"800940",1821,345971,"1",
"900000",23800,345971,"1",
"980000",23800,345971,"1",
"980010",3,345971,"1",
"980020",16,345971,"1",
"980030",2,345971,"1",
"980040",4,345971,"1",
"980050",2,345971,"1",
"980070",23800,345971,"1",
"980220",100,345971,"1",
"980260",100,345971,"1",
"980280",100,345971,"1",
"980300",100,345971,"1",
"980330",100,345971,"1",
"800940",1821,345972,"1",
"900000",23800,345972,"1",
"980000",23800,345972,"1",
"980010",3,345972,"1",
"980020",16,345972,"1",
"980030",2,345972,"1",
"980040",4,345972,"1",
"980050",2,345972,"1",
"980070",23800,345972,"1",
"980220",100,345972,"1",
"980260",100,345972,"1",
"980280",100,345972,"1",
"980300",100,345972,"1",
"980330",100,345972,"1",
"980010",2,345981,"1",
"980020",41,345981,"1",
"980030",1,345981,"1",
"980050",1,345981,"1",
"980220",100,345981,"1",
"980260",100,345981,"1",
"980280",100,345981,"1",
"980300",100,345981,"1",
"980010",2,345982,"1",
"980020",41,345982,"1",
"980030",1,345982,"1",
"980050",1,345982,"1",
"980220",100,345982,"1",
"980260",100,345982,"1",
"980280",100,345982,"1",
"980300",100,345982,"1",
"980010",7,345991,"1",
"980020",41,345991,"1",
"980030",3,345991,"1",
"980040",1,345991,"1",
"980050",4,345991,"1",
"980220",100,345991,"1",
"980260",100,345991,"1",
"980280",100,345991,"1",
"980310",100,345991,"1",
"980330",100,345991,"1",
"980010",7,345992,"1",
"980020",41,345992,"1",
"980030",3,345992,"1",
"980040",1,345992,"1",
"980050",4,345992,"1",
"980220",100,345992,"1",
"980260",100,345992,"1",
"980280",100,345992,"1",
"980310",100,345992,"1",
"980330",100,345992,"1",
"800940",3710,346001,"1",
"900000",48500,346001,"1",
"900100",2000,346001,"1",
"980000",50500,346001,"1",
"980010",2,346001,"1",
"980020",59,346001,"1",
"980030",2,346001,"1",
"980040",3,346001,"1",
"980070",50500,346001,"1",
"980090",100,346001,"1",
"980220",100,346001,"1",
"980240",100,346001,"1",
"980280",100,346001,"1",
"980310",100,346001,"1",
"980330",100,346001,"1",
"800940",3710,346002,"1",
"900000",48500,346002,"1",
"900100",2000,346002,"1",
"980000",50500,346002,"1",
"980010",2,346002,"1",
"980020",59,346002,"1",
"980030",2,346002,"1",
"980040",3,346002,"1",
"980070",50500,346002,"1",
"980090",100,346002,"1",
"980220",100,346002,"1",
"980240",100,346002,"1",
"980280",100,346002,"1",
"980310",100,346002,"1",
"980330",100,346002,"1",
"800940",918,346011,"1",
"900000",12000,346011,"1",
"910041",250,346011,"1",
"950000",548,346011,"1",
"980000",12000,346011,"1",
"980010",4,346011,"1",
"980020",42,346011,"1",
"980030",1,346011,"1",
"980050",3,346011,"1",
"980070",11452,346011,"1",
"980220",100,346011,"1",
"980260",100,346011,"1",
"980270",100,346011,"1",
"980310",100,346011,"1",
"800940",918,346012,"1",
"900000",12000,346012,"1",
"910041",250,346012,"1",
"950000",548,346012,"1",
"980000",12000,346012,"1",
"980010",4,346012,"1",
"980020",42,346012,"1",
"980030",1,346012,"1",
"980050",3,346012,"1",
"980070",11452,346012,"1",
"980220",100,346012,"1",
"980260",100,346012,"1",
"980270",100,346012,"1",
"980310",100,346012,"1",
"800932",2000,346021,"1",
"800940",2295,346021,"1",
"900000",30000,346021,"1",
"950000",5089,346021,"1",
"950000",36,346021,"1",
"980000",30000,346021,"1",
"980010",1,346021,"1",
"980020",49,346021,"1",
"980030",1,346021,"1",
"980070",24875,346021,"1",
"980210",100,346021,"1",
"980260",100,346021,"1",
"980280",100,346021,"1",
"980310",100,346021,"1",
"800932",2000,346022,"1",
"800940",2295,346022,"1",
"900000",30000,346022,"1",
"950000",5089,346022,"1",
"950000",36,346022,"1",
"980000",30000,346022,"1",
"980010",1,346022,"1",
"980020",49,346022,"1",
"980030",1,346022,"1",
"980070",24875,346022,"1",
"980210",100,346022,"1",
"980260",100,346022,"1",
"980280",100,346022,"1",
"980310",100,346022,"1",
"800940",1454,346031,"1",
"900000",19000,346031,"1",
"950001",-32,346031,"1",
"980000",19000,346031,"1",
"980010",4,346031,"1",
"980020",42,346031,"1",
"980030",1,346031,"1",
"980050",1,346031,"1",
"980070",19032,346031,"1",
"980220",100,346031,"1",
"980260",100,346031,"1",
"980280",100,346031,"1",
"980300",100,346031,"1",
"800940",1454,346032,"1",
"900000",19000,346032,"1",
"950001",-32,346032,"1",
"980000",19000,346032,"1",
"980010",4,346032,"1",
"980020",42,346032,"1",
"980030",1,346032,"1",
"980050",1,346032,"1",
"980070",19032,346032,"1",
"980220",100,346032,"1",
"980260",100,346032,"1",
"980280",100,346032,"1",
"980300",100,346032,"1",
"980010",4,346041,"1",
"980020",49,346041,"1",
"980030",3,346041,"1",
"980040",4,346041,"1",
"980090",100,346041,"1",
"980210",100,346041,"1",
"980230",100,346041,"1",
"980280",100,346041,"1",
"980300",100,346041,"1",
"980330",100,346041,"1",
"800932",2000,346051,"1",
"800940",3443,346051,"1",
"900000",15000,346051,"1",
"900010",15000,346051,"1",
"900030",20988,346051,"1",
"910000",2000,346051,"1",
"980000",50988,346051,"1",
"980010",2,346051,"1",
"980020",67,346051,"1",
"980030",1,346051,"1",
"980040",2,346051,"1",
"980060",1,346051,"1",
"980070",50988,346051,"1",
"980090",100,346051,"1",
"980210",100,346051,"1",
"980240",100,346051,"1",
"980280",100,346051,"1",
"980300",100,346051,"1",
"980330",100,346051,"1",
"800932",2000,346052,"1",
"800940",3443,346052,"1",
"900000",15000,346052,"1",
"900010",15000,346052,"1",
"900030",20988,346052,"1",
"910000",2000,346052,"1",
"980000",50988,346052,"1",
"980010",2,346052,"1",
"980020",67,346052,"1",
"980030",1,346052,"1",
"980040",2,346052,"1",
"980060",1,346052,"1",
"980070",50988,346052,"1",
"980090",100,346052,"1",
"980210",100,346052,"1",
"980240",100,346052,"1",
"980280",100,346052,"1",
"980300",100,346052,"1",
"980330",100,346052,"1",
"900030",14976,346061,"1",
"900040",14880,346061,"1",
"910040",500,346061,"1",
"980000",29856,346061,"1",
"980010",2,346061,"1",
"980020",86,346061,"1","T"
"980040",1,346061,"1",
"980060",2,346061,"1",
"980070",29856,346061,"1",
"980090",100,346061,"1",
"980210",100,346061,"1",
"980240",100,346061,"1",
"980280",100,346061,"1",
"980300",100,346061,"1",
"980330",100,346061,"1",
"900030",14976,346062,"1",
"900040",14880,346062,"1",
"910040",500,346062,"1",
