"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEDICARE","PAYPERD","ANYRAIL","ANYSSINC","STA_SUPP","US_SUPP","SS_RRQ","SLFEMPSS","SS_RRX","SUPPX","GROSPAYX","SOCRRX","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","AGE_","MEDI_ARE","PAYPERD_","ANYRAIL_","ANYS_INC","STA__UPP","US_SUPP_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","SS_RRQ_","SLFE_PSS","SS_RRX_","SUPPX_","GROS_AYX","SOCRRX_","SCHL_CHX","SCHL_CHQ","NEWID"
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","1","2",,"10","D","D","D","A","D","1","1","D","D",32,,"1","2","2","2","2",.,0,.,.,400,0,3,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",8,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",414082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",9,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",414082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",0,,,,,,,.,.,.,.,.,.,6,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",414082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"4","2","5",,"A","D","D","D","A","1","2","D","D",60,,,"2","2","2","2",.,.,.,.,.,0,2,"5","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",414082
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,52,"D","D","1","3","3",,"04","D","D","D","A","D","2","2","D","D",49,,"2","2","2","2","2",.,0,.,.,1260,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414091
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,52,"D","D","1","3","3",,"04","D","D","D","A","D","2","2","D","D",49,,"2","2","2","2","2",.,0,.,.,1260,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414092
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",69,"1",,"1","2","2","2",12,.,151,.,.,2412,1,"1","39","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",414101
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","2","D","D",66,"1",,"2","1","2","2",12,.,530,.,.,6960,2,"2","39","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",414101
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",69,"1",,"1","2","2","2",12,.,151,.,.,2412,1,"1","39","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",414102
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","2","D","D",66,"1",,"2","1","2","2",12,.,530,.,.,6960,2,"2","39","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",414102
.,.,.,1913,25000,3340,.,.,.,1400,"A","A","A","D","D","D","A","A","A","D",167,.,.,.,70,"D","A","A","A","D",40,52,"D","D","1","5","4",,"05","D","D","D","A","D","1","1","D","D",19,,"2","2","2","2","2",.,0,.,.,1250,0,1,"1","40","2","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414111
.,.,.,1913,25000,3340,.,.,.,1400,"A","A","A","D","D","D","A","A","A","D",167,.,.,.,70,"D","A","A","A","D",40,52,"D","D","1","5","4",,"05","D","D","D","A","D","1","1","D","D",19,,"2","2","2","2","2",.,0,.,.,1250,0,1,"1","40","2","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414112
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"10","D","D","D","A","D","4","1","D","D",43,,"1","2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414121
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"04","D","D","D","A","D","4","2","D","D",35,,"1","2","2","2","2",.,0,.,.,.,0,3,"2","40","2","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414121
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","4","2","D","D",12,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",414121
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","2","4",,"10","D","D","D","A","D","4","1","D","D",54,,"1","2","2","2","2",.,0,.,.,.,0,2,"5","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414121
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",35,52,"D","D","1","5","4",,"10","D","D","D","A","D","4","2","D","D",27,,"1","2","2","2","2",.,0,.,.,.,0,6,"5","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414121
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","4","2","D","D",85,,,"2","2","2","2",.,.,.,.,.,0,5,"8","10",,,.,.,"T","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",414121
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"10","D","D","D","A","D","4","1","D","D",43,,"1","2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414122
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"04","D","D","D","A","D","4","2","D","D",35,,"1","2","2","2","2",.,0,.,.,.,0,3,"2","40","2","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414122
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","4","2","D","D",12,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",414122
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","2","4",,"10","D","D","D","A","D","4","1","D","D",54,,"1","2","2","2","2",.,0,.,.,.,0,2,"5","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414122
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",35,52,"D","D","1","5","4",,"10","D","D","D","A","D","4","2","D","D",27,,"1","2","2","2","2",.,0,.,.,.,0,6,"5","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414122
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","4","2","D","D",85,,,"2","2","2","2",.,.,.,.,.,0,5,"8","10",,,.,.,"T","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",414122
.,.,.,3213,42000,5483,840,.,.,1167,"A","A","A","D","D","D","D","A","A","D",235,36,.,.,50,"D","D","A","A","D",40,52,"D","D","3","1","4",,"03","D","D","D","A","D","1","1","D","D",28,,"2","2","2","2","2",.,0,.,.,1800,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414131
.,.,.,2066,27000,2784,.,1464,.,600,"A","A","A","D","D","D","A","D","A","D",116,.,61,.,25,"D","A","D","A","D",40,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","2","D","D",28,,"2","2","2","2","2",.,0,.,.,1125,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414131
.,.,.,3213,42000,5483,840,.,.,1167,"A","A","A","D","D","D","D","A","A","D",235,36,.,.,50,"D","D","A","A","D",40,52,"D","D","3","1","4",,"03","D","D","D","A","D","1","1","D","D",28,,"2","2","2","2","2",.,0,.,.,1800,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414132
.,.,.,2066,27000,2784,.,1464,.,600,"A","A","A","D","D","D","A","D","A","D",116,.,61,.,25,"D","A","D","A","D",40,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","2","D","D",28,,"2","2","2","2","2",.,0,.,.,1125,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414132
.,.,.,6120,80000,20776,.,.,.,6647,"A","A","A","D","D","D","A","A","A","D",5303,.,.,.,996,"T","A","A","A","T",40,52,"D","D","1","3","1",,"03","D","D","D","A","D","1","2","D","D",41,,"3","2","2","2","2",.,0,.,.,20734,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","T","D","A","A",414141
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,10,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",414141
.,.,.,3060,40000,10400,.,.,.,2300,"A","A","A","D","D","D","A","A","A","D",416,.,.,.,92,"D","A","A","A","D",40,52,"D","D","5","5","1",,"10","D","D","D","A","D","1","2","D","D",36,,"2","2","2","2","2",.,0,.,.,1600,0,2,"9","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414141
.,.,.,6120,80000,20776,.,.,.,6647,"A","A","A","D","D","D","A","A","A","D",5303,.,.,.,996,"T","A","A","A","T",40,52,"D","D","1","3","1",,"03","D","D","D","A","D","1","2","D","D",41,,"3","2","2","2","2",.,0,.,.,20734,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","T","D","A","A",414142
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,10,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",414142
.,.,.,3060,40000,10400,.,.,.,2300,"A","A","A","D","D","D","A","A","A","D",416,.,.,.,92,"D","A","A","A","D",40,52,"D","D","5","5","1",,"10","D","D","D","A","D","1","2","D","D",36,,"2","2","2","2","2",.,0,.,.,1600,0,2,"9","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414142
.,.,.,2448,32000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","1",,"01","D","D","D","A","D","1","1","D","D",41,,"1","2","2","2","2",.,0,.,.,.,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414151
.,.,.,2448,32000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","1",,"01","D","D","D","A","D","1","1","D","D",41,,"1","2","2","2","2",.,0,.,.,.,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",414152
.,.,.,1148,15000,2843,.,.,.,1252,"A","A","A","D","D","D","A","A","A","D",109,.,.,.,48,"D","A","A","A","D",15,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",51,,"2","2","2","2","2",.,0,.,.,575,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414161
.,.,.,5355,70000,11200,7000,.,.,4615,"A","A","A","D","D","D","D","A","A","D",432,270,.,.,178,"D","D","A","A","D",40,52,"D","D","4","1","4",,"08","D","D","D","A","D","1","1","D","D",51,,"2","2","2","2","2",.,0,.,.,2700,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414161
.,.,.,1270,16600,2153,.,.,.,571,"A","A","A","D","D","D","A","A","A","D",83,.,.,.,22,"D","A","A","A","D",15,14,"D","D","1","5","4",,"13","D","D","D","A","D","1","1","D","D",18,,"2","2","2","2","2",.,0,.,.,640,0,3,"3","39","3","2",15,4,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","D","D",414161
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,,15,4,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","D","D",414161
.,.,.,1148,15000,2843,.,.,.,1252,"A","A","A","D","D","D","A","A","A","D",109,.,.,.,48,"D","A","A","A","D",15,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",51,,"2","2","2","2","2",.,0,.,.,575,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414162
.,.,.,5355,70000,11200,7000,.,.,4615,"A","A","A","D","D","D","D","A","A","D",432,270,.,.,178,"D","D","A","A","D",40,52,"D","D","4","1","4",,"08","D","D","D","A","D","1","1","D","D",51,,"2","2","2","2","2",.,0,.,.,2700,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",414162
.,.,.,1270,16600,2153,.,.,.,571,"A","A","A","D","D","D","A","A","A","D",83,.,.,.,22,"D","A","A","A","D",15,14,"D","D","1","5","4",,"13","D","D","D","A","D","1","1","D","D",18,,"2","2","2","2","2",.,0,.,.,640,0,3,"3","39","3","2",15,4,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","D","D",414162
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,,15,4,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","D","D",414162
.,.,.,459,6000,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",35,50,"D","D","1","1","4",,"10","D","D","D","A","D","2","2","D","D",45,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",414171
42000,.,3000,6426,.,.,.,.,.,.,"D","A","D","D","B","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,50,"D","D","3","1","1",,"11","D","D","D","A","D","2","1","D","D",45,,,"2","2","2","2",.,6426,.,.,.,0,2,"2","41","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",414171
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","2","1","D","D",3,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",414171
.,.,.,459,6000,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",35,50,"D","D","1","1","4",,"10","D","D","D","A","D","2","2","D","D",45,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",414172
42000,.,3000,6426,.,.,.,.,.,.,"D","A","D","D","B","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,50,"D","D","3","1","1",,"11","D","D","D","A","D","2","1","D","D",45,,,"2","2","2","2",.,6426,.,.,.,0,2,"2","41","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",414172
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","2","1","D","D",3,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",414172
5000,.,.,765,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",10,4,"D","D","5","5","1",,"03","D","D","D","A","D","1","1","D","D",66,"1",,"2","1","2","2",12,765,971,.,.,12252,1,"1","45","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","D","D","A","A","D","A","A",414181
5000,.,.,765,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",10,4,"D","D","5","5","1",,"03","D","D","D","A","D","1","1","D","D",66,"1",,"2","1","2","2",12,765,971,.,.,12252,1,"1","45","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","D","D","A","A","D","A","A",414182
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","3","1",,"A","D","D","D","A","2","2","D","D",65,"1",,"2","1","2","2",12,.,800,.,.,10200,1,"1","40","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",414191
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","3","1",,"A","D","D","D","A","2","2","D","D",65,"1",,"2","1","2","2",12,.,800,.,.,10200,1,"1","40","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",414192
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","2","D","D",53,,,"2","2","2","2",.,.,.,.,.,0,1,"1","42","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",414201
.,.,.,0,.,.,.,.,.,.,"C","A","C","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",50,52,"D","D","5","1","4",,"03","D","D","D","A","D","1","1","D","D",54,,,"2","2","2","2",.,0,.,.,.,0,2,"2","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",414201
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","2","D","D",53,,,"2","2","2","2",.,.,.,.,.,0,1,"1","42","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",414202
.,.,.,0,.,.,.,.,.,.,"C","A","C","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",50,52,"D","D","5","1","4",,"03","D","D","D","A","D","1","1","D","D",54,,,"2","2","2","2",.,0,.,.,.,0,2,"2","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",414202
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","1",,"A","D","D","D","A","1","1","D","D",60,,,"2","2","2","2",.,.,.,.,.,0,2,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",414211
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","1",,"A","D","D","D","A","1","1","D","D",60,,,"2","2","2","2",.,.,.,.,.,0,2,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",414212
.,.,.,298,3900,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",35,26,"D","D","1","1","2",,"05","D","D","D","A","D","1","2","D","D",48,"2","1","2","1","2","2",12,0,180,.,150,2160,1,"1","39","3","2",.,.,"D","D","D","D","D","D","D","D","D","D","D","D","D","D","A","D","D","A","A",414221
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","4",,"A","D","D","D","A","1","1","D","D",42,"2",,"2","1","2","2",12,.,500,.,.,6000,2,"2","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",414221
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",13,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",414221
.,.,.,0,.,.,.,.,.,.,"C","C","C","D","C","B","B","B","B","B",.,.,.,.,.,"C","C","C","C","C",40,12,"D","D","1","5","2",,"11","D","D","D","A","D","1","1","D","D",19,"2",,"2","1","2","2",12,0,.,.,.,0,3,"5","39","3","2",.,.,"D","D","C","D","D","D","D","D","D","D","D","D","D","C","A","C","D","A","A",414221
.,.,.,298,3900,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",35,26,"D","D","1","1","2",,"05","D","D","D","A","D","1","2","D","D",48,"2","1","2","1","2","2",12,0,180,.,150,2160,1,"1","39","3","2",.,.,"D","D","D","D","D","D","D","D","D","D","D","D","D","D","A","D","D","A","A",414222
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","4",,"A","D","D","D","A","1","1","D","D",42,"2",,"2","1","2","2",12,.,500,.,.,6000,2,"2","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",414222
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",13,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",414222
.,.,.,0,.,.,.,.,.,.,"C","C","C","D","C","B","B","B","B","B",.,.,.,.,.,"C","C","C","C","C",40,12,"D","D","1","5","2",,"11","D","D","D","A","D","1","1","D","D",44,"2",,"2","1","2","2",12,0,.,.,.,0,3,"5","08",,"2",.,.,"D","D","C","D","D","D","D","D","D","A","D","D","D","C","A","C","D","A","A",414222
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","4",,"A","D","D","D","A","1","2","D","D",58,,,"2","2","1","1",.,.,.,4170,.,0,1,"1","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","D","A","D","A","A",414231
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",30,36,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",38,,"6","2","2","2","2",.,0,.,.,.,0,2,"3","10",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","C","D","A","A",414231
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","4",,"A","D","D","D","A","1","2","D","D",58,,,"2","2","1","1",.,.,.,4170,.,0,1,"1","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","D","A","D","A","A",414232
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",30,36,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",38,,"6","2","2","2","2",.,0,.,.,.,0,2,"3","10",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","C","D","A","A",414232
