"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEDICARE","PAYPERD","ANYRAIL","ANYSSINC","STA_SUPP","US_SUPP","SS_RRQ","SLFEMPSS","SS_RRX","SUPPX","GROSPAYX","SOCRRX","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","AGE_","MEDI_ARE","PAYPERD_","ANYRAIL_","ANYS_INC","STA__UPP","US_SUPP_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","SS_RRQ_","SLFE_PSS","SS_RRX_","SUPPX_","GROS_AYX","SOCRRX_","SCHL_CHX","SCHL_CHQ","NEWID"
31200,.,.,4774,.,.,.,.,.,.,"D","A","A","D","B","B","A","B","A","B",157,.,100,.,47,"D","A","D","A","D",40,52,"D","D","1","2","1",,"04","D","D","D","A","D","1","2","D","D",57,,,"2","2","2","2",.,4774,.,.,.,0,2,"1","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",390062
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","1",,"A","D","D","D","A","1","2","D","D",85,"2",,"2","1","2","2",12,.,1011,.,.,12132,1,"7","08",,,.,.,"T","D","A","D","D","D","D","D","D","A","A","D","A","D","A","A","D","A","A",390062
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",57,,,"2","2","2","2",.,.,.,.,.,0,1,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",59,,,"2","2","2","2",.,.,.,.,.,0,2,"2","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",57,,,"2","2","2","2",.,.,.,.,.,0,1,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",59,,,"2","2","2","2",.,.,.,.,.,0,2,"2","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","1",,"A","D","D","D","A","1","2","D","D",85,"1",,"2","1","2","2",12,.,620,.,.,8040,1,"1","39","3",,.,.,"T","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",390081
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","1",,"A","D","D","D","A","1","2","D","D",85,"1",,"2","1","2","2",12,.,620,.,.,8040,1,"1","39","3",,.,.,"T","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",390082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",33,,,"2","2","2","2",.,.,.,.,.,0,2,"1","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390091
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",45,52,"D","D","1","1","1",,"13","D","D","D","A","D","1","1","D","D",41,,"1","2","2","2","2",.,0,.,.,400,0,1,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390091
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,3,"3","08",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",390091
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",2,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390091
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",33,,,"2","2","2","2",.,.,.,.,.,0,2,"1","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390092
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",45,52,"D","D","1","1","1",,"13","D","D","D","A","D","1","1","D","D",41,,"1","2","2","2","2",.,0,.,.,400,0,1,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390092
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,3,"3","08",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",390092
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",2,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390092
.,.,.,1193,15600,1040,.,.,.,.,"A","A","A","D","D","D","A","A","A","B",20,.,.,.,.,"D","A","A","A","C",40,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","1","D","D",23,,"1","2","2","2","2",.,0,.,.,300,0,1,"1","08",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",390101
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",24,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","1","D","D",85,,"1","2","2","2","2",.,0,.,.,.,0,2,"9","44","3",,.,.,"T","A","D","D","D","D","D","D","D","D","A","A","D","A","A","C","D","A","A",390101
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","2",,"10","D","D","D","A","D","1","1","D","D",33,,"1","2","2","2","2",.,0,.,.,.,0,3,"9","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390101
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","2","D","D",24,,"1","2","2","2","2",.,0,.,.,.,0,4,"9","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390101
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","6",,"A","D","D","D","A","1","1","D","D",24,,,"2","2","2","2",.,.,.,.,.,0,5,"9","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390101
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","1","D","D",45,,"1","2","2","2","2",.,0,.,.,.,0,6,"9","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390101
.,.,.,1193,15600,1040,.,.,.,.,"A","A","A","D","D","D","A","A","A","B",20,.,.,.,.,"D","A","A","A","C",40,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","1","D","D",23,,"1","2","2","2","2",.,0,.,.,300,0,1,"1","08",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",390102
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",24,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","1","D","D",32,,"1","2","2","2","2",.,0,.,.,.,0,2,"9","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390102
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","2",,"10","D","D","D","A","D","1","1","D","D",27,,"1","2","2","2","2",.,0,.,.,.,0,3,"9","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390102
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","2","D","D",26,,"1","2","2","2","2",.,0,.,.,.,0,4,"9","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390102
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","6",,"A","D","D","D","A","1","1","D","D",35,,,"2","2","2","2",.,.,.,.,.,0,5,"9","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390102
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","2",,"10","D","D","D","A","D","1","1","D","D",65,,"1","2","2","2","2",.,0,.,.,.,0,6,"9","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390102
.,.,.,841,58000,.,.,.,.,.,"A","A","C","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",50,49,"D","D","2","1","1",,"03","D","D","D","A","D","1","2","D","D",48,,,"2","2","2","2",.,0,.,.,.,0,2,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",390111
55000,.,2000,9634,.,.,.,.,.,.,"D","A","D","T","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",35,48,"D","D","5","1","4",,"03","D","D","D","A","D","1","1","D","D",49,,,"2","2","2","2",.,8415,.,.,.,0,1,"2","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",390111
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","2","D","D",21,,,"2","2","2","2",.,.,.,.,.,0,3,"3","40","1","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390111
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",19,,,"2","2","2","2",.,.,.,.,.,0,4,"3","40","1","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390111
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",20,52,"D","D","1","5","1",,"05","D","D","D","A","D","1","1","D","D",16,,,"2","2","2","2",.,0,.,.,.,0,5,"3","11",,"2",.,.,"D","A","B","D","D","D","D","D","D","A","D","A","D","A","A","B","D","A","A",390111
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",7,,,,,,,.,.,.,.,.,.,6,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390111
.,.,.,841,58000,.,.,.,.,.,"A","A","C","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",50,49,"D","D","2","1","1",,"03","D","D","D","A","D","1","2","D","D",48,,,"2","2","2","2",.,0,.,.,.,0,2,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",390112
55000,.,2000,9634,.,.,.,.,.,.,"D","A","D","T","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",35,48,"D","D","5","1","4",,"03","D","D","D","A","D","1","1","D","D",49,,,"2","2","2","2",.,8415,.,.,.,0,1,"2","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",390112
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","2","D","D",21,,,"2","2","2","2",.,.,.,.,.,0,3,"3","40","1","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390112
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",19,,,"2","2","2","2",.,.,.,.,.,0,4,"3","40","1","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",390112
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",20,52,"D","D","1","5","1",,"05","D","D","D","A","D","1","1","D","D",16,,,"2","2","2","2",.,0,.,.,.,0,5,"3","11",,"2",.,.,"D","A","B","D","D","D","D","D","D","A","D","A","D","A","A","B","D","A","A",390112
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",7,,,,,,,.,.,.,.,.,.,6,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390112
349636,.,.,9634,261821,38967,.,.,.,10387,"T","A","A","T","T","T","A","A","A","T",5303,.,.,.,996,"T","A","A","A","T",45,52,"D","D","5","1","1",,"01","D","D","D","A","D","1","1","D","D",60,,"2","2","2","2","2",.,16227,.,.,20734,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","T","A","A","T","D","A","A",390121
15000,.,.,6842,75000,.,.,.,.,.,"D","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","2","D","D",54,,"1","2","2","2","2",.,1105,.,.,1400,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390121
349636,.,.,9634,261821,38967,.,.,.,10387,"T","A","A","T","T","T","A","A","A","T",5303,.,.,.,996,"T","A","A","A","T",45,52,"D","D","5","1","1",,"01","D","D","D","A","D","1","1","D","D",60,,"2","2","2","2","2",.,16227,.,.,20734,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","T","A","A","T","D","A","A",390122
15000,.,.,6842,75000,.,.,.,.,.,"D","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","2","D","D",54,,"1","2","2","2","2",.,1105,.,.,1400,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390122
.,.,.,4590,60000,6205,.,.,.,.,"A","A","A","D","D","D","A","A","A","A",97,.,.,.,.,"D","A","A","A","A",55,52,"D","D","1","1","4",,"11","D","D","D","A","D","1","1","D","D",31,,"1","2","2","2","2",.,0,.,.,938,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390131
.,.,.,2678,35000,3381,.,1995,.,.,"A","A","A","D","D","D","A","D","A","A",122,.,72,.,.,"D","A","D","A","A",40,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","2","D","D",32,,"2","2","2","2","2",.,0,.,.,1263,0,2,"2","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390131
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390131
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390131
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",9,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390131
.,.,.,4590,60000,6205,.,.,.,.,"A","A","A","D","D","D","A","A","A","A",97,.,.,.,.,"D","A","A","A","A",55,52,"D","D","1","1","4",,"11","D","D","D","A","D","1","1","D","D",31,,"1","2","2","2","2",.,0,.,.,938,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390132
.,.,.,2678,35000,3381,.,1995,.,.,"A","A","A","D","D","D","A","D","A","A",122,.,72,.,.,"D","A","D","A","A",40,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","2","D","D",32,,"2","2","2","2","2",.,0,.,.,1263,0,2,"2","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390132
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390132
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390132
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",9,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",390132
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","1","5","4",,"13","D","D","D","A","D","1","2","D","D",55,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","2","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",390141
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","1","5","4",,"13","D","D","D","A","D","1","2","D","D",55,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","2","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",390142
.,.,.,1913,25000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","1",,"01","D","D","D","A","D","1","2","D","D",41,,"1","2","2","2","2",.,0,.,.,500,0,1,"1","42","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390152
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,50,"D","D","1","5","3",,"15","D","D","D","A","D","2","1","D","D",33,,,"2","2","2","2",.,0,.,.,.,0,1,"1","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","D","A","A","A","D","A","A",390161
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,50,"D","D","1","5","3",,"15","D","D","D","A","D","2","1","D","D",33,,,"2","2","2","2",.,0,.,.,.,0,1,"1","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","D","A","A","A","D","A","A",390162
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","1",,"07","D","D","D","A","D","1","1","D","D",36,,"1","2","2","2","2",.,0,.,.,.,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390171
.,.,.,0,.,.,.,.,.,.,"A","A","B","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",36,,"2","2","2","2","2",.,0,.,.,.,0,2,"2","42","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390171
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",11,,,,,,,.,.,.,.,.,.,3,"3",,,,3,2,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",390171
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",9,,,,,,,.,.,.,.,.,.,4,"3",,,,3,2,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",390171
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","1",,"07","D","D","D","A","D","1","1","D","D",36,,"1","2","2","2","2",.,0,.,.,.,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390172
.,.,.,0,.,.,.,.,.,.,"A","A","B","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",36,,"2","2","2","2","2",.,0,.,.,.,0,2,"2","42","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",390172
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",11,,,,,,,.,.,.,.,.,.,3,"3",,,,3,2,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",390172
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",9,,,,,,,.,.,.,.,.,.,4,"3",,,,3,2,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",390172
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",42,,,"2","2","2","2",.,.,.,.,.,0,1,"1","09",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",390181
.,.,.,3366,44000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","A",.,.,.,.,.,"C","A","C","A","A",55,52,"D","D","1","1","4",,"14","D","D","D","A","D","1","1","D","D",44,,"1","2","2","2","2",.,0,.,.,600,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390181
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",42,,,"2","2","2","2",.,.,.,.,.,0,1,"1","09",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",390182
.,.,.,3366,44000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","A",.,.,.,.,.,"C","A","C","A","A",55,52,"D","D","1","1","4",,"14","D","D","D","A","D","1","1","D","D",44,,"1","2","2","2","2",.,0,.,.,600,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390182
30,.,.,0,.,.,.,.,.,.,"D","A","A","D","C","B","A","A","A","A",106,.,.,.,.,"D","A","A","A","A",45,52,"D","D","1","5","1",,"09","D","D","D","A","D","1","1","D","D",18,,"2","2","2","2","2",.,0,.,.,811,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390191
30,.,.,422,5512,717,.,.,.,.,"D","A","A","D","D","D","A","A","A","A",100,.,.,.,.,"D","A","A","A","A",40,28,"D","D","1","5","1",,"05","D","D","D","A","D","1","2","D","D",18,,"2","2","2","2","2",.,0,.,.,769,0,2,"9","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",390191
