"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEDICARE","PAYPERD","ANYRAIL","ANYSSINC","STA_SUPP","US_SUPP","SS_RRQ","SLFEMPSS","SS_RRX","SUPPX","GROSPAYX","SOCRRX","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","AGE_","MEDI_ARE","PAYPERD_","ANYRAIL_","ANYS_INC","STA__UPP","US_SUPP_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","SS_RRQ_","SLFE_PSS","SS_RRX_","SUPPX_","GROS_AYX","SOCRRX_","SCHL_CHX","SCHL_CHQ","NEWID"
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",5,,,,,,,.,.,.,.,.,.,4,"3",,,,.,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","C","D",348731
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",2,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348731
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","2",,"A","D","D","D","A","1","2","D","D",63,,,"2","2","2","2",.,.,.,.,.,0,6,"5","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348731
.,.,4000,9634,261821,.,.,.,.,.,"A","A","D","T","T","B","A","B","A","B",.,.,.,.,.,"B","A","B","A","C",80,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","1","D","D",40,,"2","2","2","2","2",.,0,.,.,.,0,1,"1","45","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",348732
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",38,,,"2","2","2","2",.,.,.,.,.,0,2,"2","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348732
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",17,,,"2","2","2","2",.,.,.,.,.,0,3,"3","11",,"2",.,4,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","C","D",348732
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",5,,,,,,,.,.,.,.,.,.,4,"3",,,,.,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","C","D",348732
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",2,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348732
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","2",,"A","D","D","D","A","1","2","D","D",63,,,"2","2","2","2",.,.,.,.,.,0,6,"5","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348732
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",49,,,"2","2","2","2",.,.,.,.,.,0,1,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348741
.,.,.,464,32000,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",40,52,"D","D","2","1","1",,"03","D","D","D","A","D","1","2","D","D",50,,"2","2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",348741
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",18,30,"D","D","1","5","1",,"10","D","D","D","A","D","1","2","D","D",16,,"2","2","2","2","2",.,0,.,.,.,0,3,"3","10",,"2",12,2,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","C","D","D","D",348741
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",348741
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",49,,,"2","2","2","2",.,.,.,.,.,0,1,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348742
.,.,.,464,32000,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",40,52,"D","D","2","1","1",,"03","D","D","D","A","D","1","2","D","D",50,,"2","2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",348742
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",18,30,"D","D","1","5","1",,"10","D","D","D","A","D","1","2","D","D",16,,"2","2","2","2","2",.,0,.,.,.,0,3,"3","10",,"2",12,2,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","C","D","D","D",348742
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",348742
.,.,.,5738,75000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",60,52,"D","D","1","1","1",,"15","D","D","D","A","D","1","1","D","D",28,,"1","2","2","2","2",.,0,.,.,4000,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348751
.,.,.,2066,27000,2892,.,.,.,991,"A","A","A","D","D","D","B","A","A","D",175,.,.,.,60,"D","B","A","A","D",45,42,"D","D","3","1","1",,"02","D","D","D","A","D","1","2","D","D",26,,"3","2","2","2","2",.,0,.,.,1634,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348751
.,.,.,5738,75000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",60,52,"D","D","1","1","1",,"15","D","D","D","A","D","1","1","D","D",28,,"1","2","2","2","2",.,0,.,.,4000,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348752
.,.,.,2066,27000,2892,.,.,.,991,"A","A","A","D","D","D","B","A","A","D",175,.,.,.,60,"D","B","A","A","D",45,42,"D","D","3","1","1",,"02","D","D","D","A","D","1","2","D","D",26,,"3","2","2","2","2",.,0,.,.,1634,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348752
.,.,.,918,12000,2160,.,.,.,480,"A","A","A","D","D","D","A","A","A","D",45,.,.,.,10,"D","A","A","A","D",40,52,"D","D","1","1","4",,"05","D","D","D","A","D","4","1","D","D",56,,"1","2","2","2","2",.,0,.,.,250,0,1,"1","06",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",348761
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","4","2","D","D",45,,,"2","2","2","2",.,.,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348761
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","A","A","A","B",250,.,.,.,75,"D","A","A","A","D",40,52,"D","D","1","5","4",,"04","D","D","D","A","D","4","2","D","D",21,,"2","2","2","2","2",.,0,.,.,1020,0,3,"3","39","2","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348761
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","4","1","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",348761
.,.,.,918,12000,2160,.,.,.,480,"A","A","A","D","D","D","A","A","A","D",45,.,.,.,10,"D","A","A","A","D",40,52,"D","D","1","1","4",,"05","D","D","D","A","D","4","1","D","D",56,,"1","2","2","2","2",.,0,.,.,250,0,1,"1","06",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",348762
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","4","2","D","D",45,,,"2","2","2","2",.,.,.,.,.,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348762
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","A","A","A","B",250,.,.,.,75,"D","A","A","A","D",40,52,"D","D","1","5","4",,"04","D","D","D","A","D","4","2","D","D",21,,"2","2","2","2","2",.,0,.,.,1020,0,3,"3","39","2","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348762
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","4","1","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",348762
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","3","2",,"A","D","D","D","A","2","2","D","D",30,,,"2","2","2","1",.,.,.,7000,.,0,1,"1","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","D","A","D","A","A",348771
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","3",,,"A","D","D","A","A","2","1","D","D",1,,,,,,,.,.,.,.,.,.,2,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348771
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","3","2",,"A","D","D","D","A","2","2","D","D",30,,,"2","2","2","1",.,.,.,7000,.,0,1,"1","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","D","A","D","A","A",348772
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","3",,,"A","D","D","A","A","2","1","D","D",1,,,,,,,.,.,.,.,.,.,2,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348772
.,.,1200,3596,47000,6420,.,.,.,2180,"A","A","D","D","D","D","A","A","A","D",321,.,.,.,109,"D","A","A","A","D",50,52,"D","D","1","3","4",,"02","D","D","D","A","D","1","2","D","D",50,,"2","2","2","2","2",.,0,.,.,2350,0,1,"1","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348781
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,2,"3","07",,,8,2,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","D","D",348781
.,.,1200,3596,47000,6420,.,.,.,2180,"A","A","D","D","D","D","A","A","A","D",321,.,.,.,109,"D","A","A","A","D",50,52,"D","D","1","3","4",,"02","D","D","D","A","D","1","2","D","D",50,,"2","2","2","2","2",.,0,.,.,2350,0,1,"1","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348782
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,2,"3","07",,,8,2,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","D","D",348782
.,.,.,3443,45000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",55,52,"D","D","1","1","1",,"06","D","D","D","A","D","1","1","D","D",38,,"1","2","2","2","2",.,0,.,.,1200,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348791
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",38,,,"2","2","2","2",.,.,.,.,.,0,2,"2","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348791
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",2,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348791
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",0,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348791
.,.,.,3443,45000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",55,52,"D","D","1","1","1",,"06","D","D","D","A","D","1","1","D","D",38,,"1","2","2","2","2",.,0,.,.,1200,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348792
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",38,,,"2","2","2","2",.,.,.,.,.,0,2,"2","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348792
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",2,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348792
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",0,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348792
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","1",,"A","D","D","D","A","1","2","D","D",70,,,"2","2","1","2",.,.,.,8664,.,0,1,"1","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","D","A","D","A","A",348801
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","1",,"A","D","D","D","A","1","2","D","D",70,,,"2","2","1","2",.,.,.,8664,.,0,1,"1","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","D","A","D","A","A",348802
.,.,.,3060,40000,5412,.,5271,.,1647,"A","A","A","D","D","D","A","D","A","D",115,.,112,.,35,"D","A","D","A","D",48,52,"D","D","1","5","3",,"01","D","D","D","A","D","2","2","D","D",34,,"1","2","2","2","2",.,0,.,.,850,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348811
.,.,.,3060,40000,5412,.,5271,.,1647,"A","A","A","D","D","D","A","D","A","D",115,.,112,.,35,"D","A","D","A","D",48,52,"D","D","1","5","3",,"01","D","D","D","A","D","2","2","D","D",34,,"1","2","2","2","2",.,0,.,.,850,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348812
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",45,52,"D","D","1","5","4",,"11","D","D","D","A","D","1","1","D","D",42,,,"2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",348821
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",45,52,"D","D","1","5","4",,"11","D","D","D","A","D","1","1","D","D",42,,,"2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",348822
.,.,.,1148,15000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","1","D","D",61,,"2","2","2","2","2",.,0,.,.,600,0,1,"1","42","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348831
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",64,"1",,"2","1","2","2",12,.,625,.,.,8100,2,"2","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",348831
.,.,.,1148,15000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","1","D","D",61,,"2","2","2","2","2",.,0,.,.,600,0,1,"1","42","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",348832
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",64,"1",,"2","1","2","2",12,.,625,.,.,8100,2,"2","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",348832
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",45,,,"2","2","2","2",.,.,.,.,.,0,1,"1","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348841
.,.,.,5279,69000,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",60,52,"D","D","5","1","2",,"01","D","D","D","A","D","1","1","D","D",41,,,"2","2","2","2",.,0,.,.,.,0,2,"2","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","D","A","A","A","D","A","A",348841
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","2",,"04","D","D","D","A","D","1","1","D","D",21,,,"2","2","2","2",.,0,.,.,.,0,3,"3","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",348841
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,12,"D","D","1","5","2",,"04","D","D","D","A","D","1","1","D","D",20,,"2","2","2","2","2",.,0,.,.,300,0,4,"3","09",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",348841
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","1","D","D",18,,,"2","2","2","2",.,.,.,.,.,0,5,"3","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",348841
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",45,,,"2","2","2","2",.,.,.,.,.,0,1,"1","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",348842
.,.,.,5279,69000,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",60,52,"D","D","5","1","2",,"01","D","D","D","A","D","1","1","D","D",41,,,"2","2","2","2",.,0,.,.,.,0,2,"2","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","D","A","A","A","D","A","A",348842
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","2",,"04","D","D","D","A","D","1","1","D","D",21,,,"2","2","2","2",.,0,.,.,.,0,3,"3","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",348842
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,12,"D","D","1","5","2",,"04","D","D","D","A","D","1","1","D","D",20,,"2","2","2","2","2",.,0,.,.,300,0,4,"3","09",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",348842
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","1","D","D",18,,,"2","2","2","2",.,.,.,.,.,0,5,"3","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",348842
.,.,.,689,9000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,36,"D","D","1","1","2",,"15","D","D","D","A","D","1","1","D","D",50,,"1","2","2","2","2",.,0,.,.,90,0,1,"1","03",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",348851
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",54,,,"2","2","2","2",.,.,.,.,.,0,2,"2","02",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",348851
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",4,,,,,,,.,.,.,.,.,.,3,"4",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348851
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",2,,,,,,,.,.,.,.,.,.,4,"4",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348851
.,.,.,689,9000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,36,"D","D","1","1","2",,"15","D","D","D","A","D","1","1","D","D",50,,"1","2","2","2","2",.,0,.,.,90,0,1,"1","03",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",348852
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",54,,,"2","2","2","2",.,.,.,.,.,0,2,"2","02",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",348852
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",4,,,,,,,.,.,.,.,.,.,3,"4",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348852
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",2,,,,,,,.,.,.,.,.,.,4,"4",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",348852
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",30,40,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",64,,"2","2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",348861
