"UCC","AMOUNT","NEWID","PUB_FLAG","AMOUNT_"
"950001",-600,385522,"1",
"950010",969,385522,"1",
"950022",1580,385522,"1",
"980000",60124,385522,"1",
"980010",2,385522,"1",
"980020",64,385522,"1",
"980040",2,385522,"1",
"980070",51333,385522,"1",
"980090",100,385522,"1",
"980210",100,385522,"1",
"980240",100,385522,"1",
"980280",100,385522,"1",
"980310",100,385522,"1",
"980330",100,385522,"1",
"800940",4667,385531,"1",
"900000",61000,385531,"1",
"950001",-4070,385531,"1",
"980000",61000,385531,"1",
"980010",2,385531,"1",
"980020",44,385531,"1",
"980030",2,385531,"1",
"980040",3,385531,"1",
"980070",65070,385531,"1",
"980090",100,385531,"1",
"980220",100,385531,"1",
"980240",100,385531,"1",
"980280",100,385531,"1",
"980310",100,385531,"1",
"980330",100,385531,"1",
"800940",4667,385532,"1",
"900000",61000,385532,"1",
"950001",-4070,385532,"1",
"980000",61000,385532,"1",
"980010",2,385532,"1",
"980020",44,385532,"1",
"980030",2,385532,"1",
"980040",3,385532,"1",
"980070",65070,385532,"1",
"980090",100,385532,"1",
"980220",100,385532,"1",
"980240",100,385532,"1",
"980280",100,385532,"1",
"980310",100,385532,"1",
"980330",100,385532,"1",
"900030",11376,385541,"1",
"900040",2400,385541,"1",
"900090",531,385541,"1",
"900150",672,385541,"1",
"980000",14979,385541,"1",
"980010",2,385541,"1",
"980020",74,385541,"1",
"980040",1,385541,"1",
"980060",1,385541,"1",
"980070",14979,385541,"1",
"980090",100,385541,"1",
"980220",100,385541,"1",
"980240",100,385541,"1",
"980280",100,385541,"1",
"980300",100,385541,"1",
"980330",100,385541,"1",
"900030",11376,385542,"1",
"900040",2400,385542,"1",
"900090",531,385542,"1",
"900150",672,385542,"1",
"980000",14979,385542,"1",
"980010",2,385542,"1",
"980020",74,385542,"1",
"980040",1,385542,"1",
"980060",1,385542,"1",
"980070",14979,385542,"1",
"980090",100,385542,"1",
"980220",100,385542,"1",
"980240",100,385542,"1",
"980280",100,385542,"1",
"980300",100,385542,"1",
"980330",100,385542,"1",
"900030",13440,385551,"1",
"900040",19200,385551,"1",
"950000",500,385551,"1",
"950001",-300,385551,"1",
"980000",32640,385551,"1",
"980010",1,385551,"1",
"980020",68,385551,"1",
"980040",2,385551,"1",
"980060",1,385551,"1",
"980070",32440,385551,"1",
"980090",100,385551,"1",
"980210",100,385551,"1",
"980240",100,385551,"1",
"980280",100,385551,"1",
"980300",100,385551,"1",
"980330",100,385551,"1",
"900030",13440,385552,"1",
"900040",19200,385552,"1",
"950000",500,385552,"1",
"950001",-300,385552,"1",
"980000",32640,385552,"1",
"980010",1,385552,"1",
"980020",68,385552,"1",
"980040",2,385552,"1",
"980060",1,385552,"1",
"980070",32440,385552,"1",
"980090",100,385552,"1",
"980210",100,385552,"1",
"980240",100,385552,"1",
"980280",100,385552,"1",
"980300",100,385552,"1",
"980330",100,385552,"1",
"800931",769,385561,"1",
"800940",1530,385561,"1",
"900000",20000,385561,"1",
"900070",4800,385561,"1",
"950022",2800,385561,"1",
"980000",24800,385561,"1",
"980010",5,385561,"1",
"980020",40,385561,"1",
"980030",1,385561,"1",
"980040",2,385561,"1",
"980050",3,385561,"1",
"980070",22000,385561,"1",
"980090",100,385561,"1",
"980220",100,385561,"1",
"980240",100,385561,"1",
"980280",100,385561,"1",
"980310",100,385561,"1",
"980330",100,385561,"1",
"800931",769,385562,"1",
"800940",1530,385562,"1",
"900000",20000,385562,"1",
"900070",4800,385562,"1",
"950022",2800,385562,"1",
"980000",24800,385562,"1",
"980010",5,385562,"1",
"980020",40,385562,"1",
"980030",1,385562,"1",
"980040",2,385562,"1",
"980050",3,385562,"1",
"980070",22000,385562,"1",
"980090",100,385562,"1",
"980220",100,385562,"1",
"980240",100,385562,"1",
"980280",100,385562,"1",
"980310",100,385562,"1",
"980330",100,385562,"1",
"980010",4,385571,"1",
"980020",57,385571,"1",
"980030",1,385571,"1",
"980040",1,385571,"1",
"980050",3,385571,"1",
"980220",100,385571,"1",
"980260",100,385571,"1",
"980270",100,385571,"1",
"980310",100,385571,"1",
"980330",100,385571,"1",
"980010",4,385572,"1",
"980020",57,385572,"1",
"980030",1,385572,"1",
"980040",1,385572,"1",
"980050",3,385572,"1",
"980220",100,385572,"1",
"980260",100,385572,"1",
"980270",100,385572,"1",
"980310",100,385572,"1",
"980330",100,385572,"1",
"980010",2,385581,"1",
"980020",67,385581,"1",
"980040",1,385581,"1",
"980060",2,385581,"1",
"980090",100,385581,"1",
"980220",100,385581,"1",
"980250",100,385581,"1",
"980280",100,385581,"1",
"980310",100,385581,"1",
"980330",100,385581,"1",
"980010",2,385582,"1",
"980020",67,385582,"1",
"980040",1,385582,"1",
"980060",2,385582,"1",
"980090",100,385582,"1",
"980220",100,385582,"1",
"980250",100,385582,"1",
"980280",100,385582,"1",
"980310",100,385582,"1",
"980330",100,385582,"1",
"800940",12240,385591,"1",
"900000",160000,385591,"1",
"980000",160000,385591,"1",
"980010",2,385591,"1",
"980020",29,385591,"1",
"980030",2,385591,"1",
"980040",2,385591,"1",
"980070",160000,385591,"1",
"980220",100,385591,"1",
"980260",100,385591,"1",
"980280",100,385591,"1",
"980310",100,385591,"1",
"980330",100,385591,"1",
"800940",12240,385592,"1",
"900000",160000,385592,"1",
"980000",160000,385592,"1",
"980010",2,385592,"1",
"980020",29,385592,"1",
"980030",2,385592,"1",
"980040",2,385592,"1",
"980070",160000,385592,"1",
"980220",100,385592,"1",
"980260",100,385592,"1",
"980280",100,385592,"1",
"980310",100,385592,"1",
"980330",100,385592,"1",
"800940",3749,385601,"1",
"900000",49000,385601,"1",
"910041",4400,385601,"1",
"950001",-2900,385601,"1",
"950011",-60,385601,"1",
"980000",49000,385601,"1",
"980010",3,385601,"1",
"980020",51,385601,"1",
"980030",2,385601,"1",
"980040",3,385601,"1",
"980050",1,385601,"1",
"980070",51960,385601,"1",
"980090",100,385601,"1",
"980210",100,385601,"1",
"980230",100,385601,"1",
"980280",100,385601,"1",
"980300",100,385601,"1",
"980330",100,385601,"1",
"800940",3749,385602,"1",
"900000",49000,385602,"1",
"910041",4400,385602,"1",
"950001",-2900,385602,"1",
"950011",-60,385602,"1",
"980000",49000,385602,"1",
"980010",3,385602,"1",
"980020",51,385602,"1",
"980030",2,385602,"1",
"980040",3,385602,"1",
"980050",1,385602,"1",
"980070",51960,385602,"1",
"980090",100,385602,"1",
"980210",100,385602,"1",
"980230",100,385602,"1",
"980280",100,385602,"1",
"980300",100,385602,"1",
"980330",100,385602,"1",
"800940",230,385611,"1",
"900000",3000,385611,"1",
"900030",18192,385611,"1",
"900040",25000,385611,"1",
"900070",-300,385611,"1",
"910020",20,385611,"1",
"950001",-200,385611,"1",
"950022",5302,385611,"1","T"
"980000",45892,385611,"1",
"980010",2,385611,"1",
"980020",67,385611,"1",
"980030",1,385611,"1",
"980040",6,385611,"1",
"980060",1,385611,"1",
"980070",40790,385611,"1","T"
"980090",100,385611,"1",
"980210",100,385611,"1",
"980240",100,385611,"1",
"980280",100,385611,"1",
"980310",100,385611,"1",
"980330",100,385611,"1",
"800940",230,385612,"1",
"900000",3000,385612,"1",
"900030",18192,385612,"1",
"900040",25000,385612,"1",
"900070",-300,385612,"1",
"910020",20,385612,"1",
"950001",-200,385612,"1",
"950022",5302,385612,"1","T"
"980000",45892,385612,"1",
"980010",2,385612,"1",
"980020",67,385612,"1",
"980030",1,385612,"1",
"980040",6,385612,"1",
"980060",1,385612,"1",
"980070",40790,385612,"1","T"
"980090",100,385612,"1",
"980210",100,385612,"1",
"980240",100,385612,"1",
"980280",100,385612,"1",
"980310",100,385612,"1",
"980330",100,385612,"1",
"980010",3,385621,"1",
"980020",58,385621,"1",
"980030",3,385621,"1",
"980040",4,385621,"1",
"980090",100,385621,"1",
"980210",100,385621,"1",
"980230",100,385621,"1",
"980280",100,385621,"1",
"980310",100,385621,"1",
"980330",100,385621,"1",
"980010",3,385622,"1",
"980020",58,385622,"1",
"980030",3,385622,"1",
"980040",4,385622,"1",
"980090",100,385622,"1",
"980210",100,385622,"1",
"980230",100,385622,"1",
"980280",100,385622,"1",
"980310",100,385622,"1",
"980330",100,385622,"1",
"900030",1200,385631,"1",
"980000",1200,385631,"1",
"980010",2,385631,"1",
"980020",74,385631,"1",
"980040",1,385631,"1",
"980060",2,385631,"1",
"980070",1200,385631,"1",
"980090",100,385631,"1",
"980210",100,385631,"1",
"980240",100,385631,"1",
"980280",100,385631,"1",
"980300",100,385631,"1",
"980330",100,385631,"1",
"900030",1200,385632,"1",
"980000",1200,385632,"1",
"980010",2,385632,"1",
"980020",74,385632,"1",
"980040",1,385632,"1",
"980060",2,385632,"1",
"980070",1200,385632,"1",
"980090",100,385632,"1",
"980210",100,385632,"1",
"980240",100,385632,"1",
"980280",100,385632,"1",
"980300",100,385632,"1",
"980330",100,385632,"1",
"800940",918,385641,"1",
"900000",12000,385641,"1",
"900030",600,385641,"1",
"980000",12600,385641,"1",
"980010",1,385641,"1",
"980020",74,385641,"1",
"980030",1,385641,"1",
"980040",2,385641,"1",
"980060",1,385641,"1",
"980070",12600,385641,"1",
"980090",100,385641,"1",
"980210",100,385641,"1",
"980240",100,385641,"1",
"980280",100,385641,"1",
"980300",100,385641,"1",
"980330",100,385641,"1",
"800940",918,385642,"1",
"900000",12000,385642,"1",
"900030",600,385642,"1",
"980000",12600,385642,"1",
"980010",1,385642,"1",
"980020",74,385642,"1",
"980030",1,385642,"1",
"980040",2,385642,"1",
"980060",1,385642,"1",
"980070",12600,385642,"1",
"980090",100,385642,"1",
"980210",100,385642,"1",
"980240",100,385642,"1",
"980280",100,385642,"1",
"980300",100,385642,"1",
"980330",100,385642,"1",
"800931",6200,385651,"1",
"800932",2400,385651,"1",
"800940",4743,385651,"1",
"900000",62000,385651,"1",
"900030",6204,385651,"1",
"900080",20,385651,"1",
"950001",-5400,385651,"1",
"950011",-2871,385651,"1","T"
"980000",68224,385651,"1",
"980010",3,385651,"1",
"980020",44,385651,"1",
"980030",1,385651,"1",
"980040",1,385651,"1",
"980050",1,385651,"1",
"980060",1,385651,"1",
"980070",76495,385651,"1","T"
"980090",100,385651,"1",
"980220",100,385651,"1",
"980230",100,385651,"1",
"980280",100,385651,"1",
"980310",100,385651,"1",
"980330",100,385651,"1",
"800931",6200,385652,"1",
"800932",2400,385652,"1",
"800940",4743,385652,"1",
"900000",62000,385652,"1",
"900030",6204,385652,"1",
"900080",20,385652,"1",
"950001",-5400,385652,"1",
"950011",-2871,385652,"1","T"
"980000",68224,385652,"1",
"980010",3,385652,"1",
"980020",44,385652,"1",
"980030",1,385652,"1",
"980040",1,385652,"1",
"980050",1,385652,"1",
"980060",1,385652,"1",
"980070",76495,385652,"1","T"
"980090",100,385652,"1",
"980220",100,385652,"1",
"980230",100,385652,"1",
"980280",100,385652,"1",
"980310",100,385652,"1",
"980330",100,385652,"1",
"800940",3657,385661,"1",
"900000",47800,385661,"1",
"900132",3000,385661,"1",
"900150",7308,385661,"1",
"950001",-2000,385661,"1",
"980000",58108,385661,"1",
"980010",6,385661,"1",
"980020",25,385661,"1",
"980030",2,385661,"1",
"980040",2,385661,"1",
"980050",4,385661,"1",
"980070",60108,385661,"1",
"980220",100,385661,"1",
"980260",100,385661,"1",
"980280",100,385661,"1",
"980300",100,385661,"1",
"980330",100,385661,"1",
"800940",3657,385662,"1",
"900000",47800,385662,"1",
"900132",3000,385662,"1",
"900150",7308,385662,"1",
"950001",-2000,385662,"1",
"980000",58108,385662,"1",
"980010",6,385662,"1",
"980020",25,385662,"1",
"980030",2,385662,"1",
"980040",2,385662,"1",
"980050",4,385662,"1",
"980070",60108,385662,"1",
"980220",100,385662,"1",
"980260",100,385662,"1",
"980280",100,385662,"1",
"980300",100,385662,"1",
"980330",100,385662,"1",
"800940",1224,385671,"1",
"900000",16000,385671,"1",
"950000",3387,385671,"1",
"950001",-362,385671,"1",
"950010",622,385671,"1",
"950011",-147,385671,"1",
"980000",16000,385671,"1",
"980010",1,385671,"1",
"980020",43,385671,"1",
"980030",1,385671,"1",
"980070",12500,385671,"1",
"980090",100,385671,"1",
"980210",100,385671,"1",
"980230",100,385671,"1",
"980280",100,385671,"1",
"980300",100,385671,"1",
"800940",1224,385672,"1",
"900000",16000,385672,"1",
"950000",3387,385672,"1",
"950001",-362,385672,"1",
"950010",622,385672,"1",
"950011",-147,385672,"1",
"980000",16000,385672,"1",
"980010",1,385672,"1",
"980020",43,385672,"1",
"980030",1,385672,"1",
"980070",12500,385672,"1",
"980090",100,385672,"1",
"980210",100,385672,"1",
"980230",100,385672,"1",
"980280",100,385672,"1",
"980300",100,385672,"1",
"980010",1,385681,"1",
"980020",39,385681,"1",
"980030",1,385681,"1",
"980040",1,385681,"1",
"980220",100,385681,"1",
"980260",100,385681,"1",
"980280",100,385681,"1",
"980310",100,385681,"1",
"980330",100,385681,"1",
"980010",1,385682,"1",
"980020",39,385682,"1",
"980030",1,385682,"1",
"980040",1,385682,"1",
"980220",100,385682,"1",
"980260",100,385682,"1",
"980280",100,385682,"1",
"980300",100,385682,"1",
"980330",100,385682,"1",
"900030",15324,385691,"1",
"900040",5016,385691,"1",
"900080",4000,385691,"1",
"980000",24340,385691,"1",
"980010",2,385691,"1",
"980020",79,385691,"1",
"980040",1,385691,"1",
"980060",2,385691,"1",
"980070",24340,385691,"1",
"980090",100,385691,"1",
"980220",100,385691,"1",
"980240",100,385691,"1",
"980280",100,385691,"1",
"980300",100,385691,"1",
"980330",100,385691,"1",
"900030",15324,385692,"1",
"900040",5016,385692,"1",
"900080",4000,385692,"1",
"980000",24340,385692,"1",
"980010",2,385692,"1",
"980020",79,385692,"1",
"980040",1,385692,"1",
"980060",2,385692,"1",
"980070",24340,385692,"1",
"980090",100,385692,"1",
"980220",100,385692,"1",
"980240",100,385692,"1",
"980280",100,385692,"1",
"980300",100,385692,"1",
"980330",100,385692,"1",
"980010",2,385701,"1",
"980020",86,385701,"1","T"
"980030",2,385701,"1",
"980040",1,385701,"1",
"980060",2,385701,"1",
"980090",100,385701,"1",
"980210",100,385701,"1",
"980240",100,385701,"1",
"980280",100,385701,"1",
"980310",100,385701,"1",
"980330",100,385701,"1",
"980010",2,385702,"1",
"980020",86,385702,"1","T"
"980030",2,385702,"1",
"980040",1,385702,"1",
"980060",2,385702,"1",
"980090",100,385702,"1",
"980210",100,385702,"1",
"980240",100,385702,"1",
"980280",100,385702,"1",
"980300",100,385702,"1",
"980330",100,385702,"1",
"800932",1000,385711,"1",
"800940",5202,385711,"1",
"900010",34000,385711,"1",
"950000",3500,385711,"1",
"950010",500,385711,"1",
"980000",34000,385711,"1",
"980010",4,385711,"1",
"980020",34,385711,"1",
"980030",1,385711,"1",
"980040",2,385711,"1",
"980050",2,385711,"1",
"980070",30000,385711,"1",
"980090",100,385711,"1",
"980210",100,385711,"1",
"980230",100,385711,"1",
"980280",100,385711,"1",
"980310",100,385711,"1",
"980330",100,385711,"1",
"800932",1000,385712,"1",
"800940",5202,385712,"1",
"900010",34000,385712,"1",
"950000",3500,385712,"1",
"950010",500,385712,"1",
"980000",34000,385712,"1",
"980010",4,385712,"1",
"980020",34,385712,"1",
"980030",1,385712,"1",
"980040",2,385712,"1",
"980050",2,385712,"1",
"980070",30000,385712,"1",
"980090",100,385712,"1",
"980210",100,385712,"1",
"980230",100,385712,"1",
"980280",100,385712,"1",
"980310",100,385712,"1",
"980330",100,385712,"1",
"800700",1,385721,"1",
"800931",450,385721,"1",
"800940",2754,385721,"1",
"900000",36000,385721,"1",
"900100",1700,385721,"1",
"950000",4371,385721,"1",
"950001",-1300,385721,"1",
"950010",2154,385721,"1",
"950011",-260,385721,"1",
"980000",37700,385721,"1",
"980010",2,385721,"1",
"980020",28,385721,"1",
"980030",2,385721,"1",
"980040",1,385721,"1",
"980070",32735,385721,"1",
"980220",100,385721,"1",
"980260",100,385721,"1",
"980280",100,385721,"1",
"980310",100,385721,"1",
"980330",100,385721,"1",
"800700",1,385722,"1",
"800931",450,385722,"1",
"800940",2754,385722,"1",
"900000",36000,385722,"1",
"900100",1700,385722,"1",
"950000",4371,385722,"1",
"950001",-1300,385722,"1",
"950010",2154,385722,"1",
"950011",-260,385722,"1",
"980000",37700,385722,"1",
"980010",2,385722,"1",
"980020",28,385722,"1",
"980030",2,385722,"1",
"980040",1,385722,"1",
"980070",32735,385722,"1",
"980220",100,385722,"1",
"980260",100,385722,"1",
"980280",100,385722,"1",
"980310",100,385722,"1",
"980330",100,385722,"1",
"980010",2,385731,"1",
"980020",39,385731,"1",
"980030",1,385731,"1",
"980040",1,385731,"1",
"980050",1,385731,"1",
"980090",100,385731,"1",
"980220",100,385731,"1",
"980230",100,385731,"1",
"980280",100,385731,"1",
"980300",100,385731,"1",
"980330",100,385731,"1",
"980010",2,385732,"1",
"980020",39,385732,"1",
"980030",1,385732,"1",
"980040",1,385732,"1",
"980050",1,385732,"1",
"980090",100,385732,"1",
"980220",100,385732,"1",
"980230",100,385732,"1",
"980280",100,385732,"1",
"980300",100,385732,"1",
"980330",100,385732,"1",
"900030",16488,385741,"1",
"950001",-600,385741,"1",
"980000",16488,385741,"1",
"980010",2,385741,"1",
"980020",75,385741,"1",
"980040",3,385741,"1",
"980060",2,385741,"1",
"980070",17088,385741,"1",
"980090",100,385741,"1",
"980210",100,385741,"1",
"980240",100,385741,"1",
"980280",100,385741,"1",
"980310",100,385741,"1",
"980330",100,385741,"1",
"900030",16488,385742,"1",
"950001",-600,385742,"1",
"980000",16488,385742,"1",
"980010",2,385742,"1",
"980020",75,385742,"1",
"980040",3,385742,"1",
"980060",2,385742,"1",
"980070",17088,385742,"1",
"980090",100,385742,"1",
"980210",100,385742,"1",
"980240",100,385742,"1",
"980280",100,385742,"1",
"980310",100,385742,"1",
"980330",100,385742,"1",
"800940",7421,385751,"1",
"900000",97000,385751,"1",
"950000",9881,385751,"1",
"980000",97000,385751,"1",
"980010",2,385751,"1",
"980020",24,385751,"1",
"980030",2,385751,"1",
"980040",1,385751,"1",
"980070",87119,385751,"1",
"980220",100,385751,"1",
"980260",100,385751,"1",
"980280",100,385751,"1",
"980310",100,385751,"1",
"980330",100,385751,"1",
"800940",7421,385752,"1",
"900000",97000,385752,"1",
"950000",9881,385752,"1",
"980000",97000,385752,"1",
"980010",2,385752,"1",
"980020",24,385752,"1",
"980030",2,385752,"1",
"980040",1,385752,"1",
"980070",87119,385752,"1",
"980220",100,385752,"1",
"980260",100,385752,"1",
"980280",100,385752,"1",
"980310",100,385752,"1",
"980330",100,385752,"1",
"800940",5355,385761,"1",
"900000",70000,385761,"1",
"900080",100,385761,"1",
"910020",200,385761,"1",
"910040",100,385761,"1",
"950001",-3200,385761,"1",
"980000",70100,385761,"1",
"980010",1,385761,"1",
"980020",41,385761,"1",
"980030",1,385761,"1",
"980040",1,385761,"1",
"980070",73300,385761,"1",
"980090",100,385761,"1",
"980220",100,385761,"1",
"980230",100,385761,"1",
"980280",100,385761,"1",
"980310",100,385761,"1",
"980330",100,385761,"1",
"800940",5355,385762,"1",
"900000",70000,385762,"1",
"900080",100,385762,"1",
"910020",200,385762,"1",
"910040",100,385762,"1",
"950001",-3200,385762,"1",
"980000",70100,385762,"1",
"980010",1,385762,"1",
"980020",41,385762,"1",
"980030",1,385762,"1",
"980040",1,385762,"1",
"980070",73300,385762,"1",
"980090",100,385762,"1",
"980220",100,385762,"1",
"980230",100,385762,"1",
"980280",100,385762,"1",
"980310",100,385762,"1",
"980330",100,385762,"1",
"980010",9,385771,"1",
"980020",35,385771,"1",
"980030",4,385771,"1",
"980040",2,385771,"1",
"980050",5,385771,"1",
"980090",100,385771,"1",
"980220",100,385771,"1",
"980230",100,385771,"1",
"980280",100,385771,"1",
"980300",100,385771,"1",
"980330",100,385771,"1",
"980010",9,385772,"1",
"980020",35,385772,"1",
"980030",4,385772,"1",
"980040",2,385772,"1",
"980050",5,385772,"1",
"980090",100,385772,"1",
"980220",100,385772,"1",
"980230",100,385772,"1",
"980280",100,385772,"1",
"980300",100,385772,"1",
"980330",100,385772,"1",
"800931",2100,385781,"1",
"800940",3213,385781,"1",
"900000",42000,385781,"1",
"910010",700,385781,"1",
"910030",100,385781,"1",
"950000",8400,385781,"1",
"950000",200,385781,"1",
"950001",-600,385781,"1",
"950022",1800,385781,"1",
"980000",42000,385781,"1",
"980010",5,385781,"1",
"980020",34,385781,"1",
"980030",2,385781,"1",
"980040",2,385781,"1",
"980050",3,385781,"1",
"980070",32200,385781,"1",
"980090",100,385781,"1",
"980220",100,385781,"1",
"980230",100,385781,"1",
"980280",100,385781,"1",
"980310",100,385781,"1",
"980330",100,385781,"1",
"800931",2100,385782,"1",
"800940",3213,385782,"1",
"900000",42000,385782,"1",
"910010",700,385782,"1",
"910030",100,385782,"1",
"950000",8400,385782,"1",
"950000",200,385782,"1",
"950001",-600,385782,"1",
"950022",1800,385782,"1",
"980000",42000,385782,"1",
"980010",5,385782,"1",
"980020",34,385782,"1",
"980030",2,385782,"1",
"980040",2,385782,"1",
"980050",3,385782,"1",
"980070",32200,385782,"1",
"980090",100,385782,"1",
"980220",100,385782,"1",
"980230",100,385782,"1",
"980280",100,385782,"1",
"980310",100,385782,"1",
"980330",100,385782,"1",
"980010",4,385791,"1",
"980020",36,385791,"1",
"980030",2,385791,"1",
"980040",1,385791,"1",
"980050",2,385791,"1",
"980090",100,385791,"1",
"980220",100,385791,"1",
"980230",100,385791,"1",
"980280",100,385791,"1",
"980300",100,385791,"1",
"980330",100,385791,"1",
"980010",4,385792,"1",
"980020",36,385792,"1",
"980030",2,385792,"1",
"980040",1,385792,"1",
"980050",2,385792,"1",
"980090",100,385792,"1",
"980220",100,385792,"1",
"980230",100,385792,"1",
"980280",100,385792,"1",
"980300",100,385792,"1",
"980330",100,385792,"1",
"800940",725,385801,"1",
"900000",50000,385801,"1",
"980000",50000,385801,"1",
"980010",2,385801,"1",
"980020",49,385801,"1",
"980030",1,385801,"1",
"980040",1,385801,"1",
"980060",1,385801,"1",
"980070",50000,385801,"1",
"980090",100,385801,"1",
"980210",100,385801,"1",
"980230",100,385801,"1",
"980270",100,385801,"1",
"980310",100,385801,"1",
"980330",100,385801,"1",
"800940",725,385802,"1",
"900000",50000,385802,"1",
"980000",50000,385802,"1",
"980010",2,385802,"1",
"980020",49,385802,"1",
"980030",1,385802,"1",
"980040",1,385802,"1",
"980060",1,385802,"1",
"980070",50000,385802,"1",
"980090",100,385802,"1",
"980210",100,385802,"1",
"980230",100,385802,"1",
"980270",100,385802,"1",
"980310",100,385802,"1",
"980330",100,385802,"1",
"800931",278,385811,"1",
"800932",1500,385811,"1",
"800940",3825,385811,"1",
"900000",50000,385811,"1",
"900050",100,385811,"1",
"900060",-80,385811,"1",
"900080",10,385811,"1",
"950000",8708,385811,"1",
"950001",-3600,385811,"1",
"950010",3466,385811,"1",
"950011",-1100,385811,"1",
"980000",50030,385811,"1",
"980010",1,385811,"1",
"980020",38,385811,"1",
"980030",1,385811,"1",
"980040",1,385811,"1",
"980070",42556,385811,"1",
"980090",100,385811,"1",
"980210",100,385811,"1",
"980230",100,385811,"1",
"980270",100,385811,"1",
"980310",100,385811,"1",
"980330",100,385811,"1",
"800931",278,385812,"1",
"800932",1500,385812,"1",
"800940",3825,385812,"1",
"900000",50000,385812,"1",
"900050",100,385812,"1",
"900060",-80,385812,"1",
"900080",10,385812,"1",
"950000",8708,385812,"1",
"950001",-3600,385812,"1",
"950010",3466,385812,"1",
"950011",-1100,385812,"1",
"980000",50030,385812,"1",
"980010",1,385812,"1",
"980020",38,385812,"1",
"980030",1,385812,"1",
"980040",1,385812,"1",
"980070",42556,385812,"1",
"980090",100,385812,"1",
"980210",100,385812,"1",
"980230",100,385812,"1",
"980270",100,385812,"1",
"980310",100,385812,"1",
"980330",100,385812,"1",
"800940",1224,385821,"1",
"900000",16000,385821,"1",
"900131",6000,385821,"1",
"950001",-1300,385821,"1",
"950011",-600,385821,"1",
"980000",22000,385821,"1",
"980010",3,385821,"1",
"980020",40,385821,"1",
"980030",1,385821,"1",
"980040",1,385821,"1",
"980050",2,385821,"1",
"980070",23900,385821,"1",
"980220",100,385821,"1",
"980260",100,385821,"1",
"980280",100,385821,"1",
"980300",100,385821,"1",
"980330",100,385821,"1",
"800940",1224,385822,"1",
"900000",16000,385822,"1",
"900131",6000,385822,"1",
"950001",-1300,385822,"1",
"950011",-600,385822,"1",
"980000",22000,385822,"1",
"980010",3,385822,"1",
"980020",40,385822,"1",
"980030",1,385822,"1",
"980040",1,385822,"1",
"980050",2,385822,"1",
"980070",23900,385822,"1",
"980220",100,385822,"1",
"980260",100,385822,"1",
"980280",100,385822,"1",
"980300",100,385822,"1",
"980330",100,385822,"1",
"900030",12132,385831,"1",
"900040",300,385831,"1",
"980000",12432,385831,"1",
"980010",1,385831,"1",
"980020",75,385831,"1",
"980040",1,385831,"1",
"980060",1,385831,"1",
"980070",12432,385831,"1",
"980210",100,385831,"1",
"980260",100,385831,"1",
"980280",100,385831,"1",
"980300",100,385831,"1",
"980330",100,385831,"1",
"900030",12132,385832,"1",
"900040",300,385832,"1",
"980000",12432,385832,"1",
"980010",1,385832,"1",
"980020",75,385832,"1",
"980040",1,385832,"1",
"980060",1,385832,"1",
"980070",12432,385832,"1",
"980210",100,385832,"1",
"980260",100,385832,"1",
"980280",100,385832,"1",
"980300",100,385832,"1",
"980330",100,385832,"1",
"980010",6,385841,"1",
"980020",55,385841,"1",
"980030",4,385841,"1",
"980050",1,385841,"1",
"980090",100,385841,"1",
"980210",100,385841,"1",
"980250",100,385841,"1",
"980280",100,385841,"1",
"980310",100,385841,"1",
"980010",6,385842,"1",
"980020",55,385842,"1",
"980030",4,385842,"1",
"980050",1,385842,"1",
"980090",100,385842,"1",
"980210",100,385842,"1",
"980250",100,385842,"1",
"980280",100,385842,"1",
"980310",100,385842,"1",
"980010",1,385851,"1",
"980020",20,385851,"1",
"980040",1,385851,"1",
"980220",100,385851,"1",
"980260",100,385851,"1",
"980280",100,385851,"1",
"980310",100,385851,"1",
"980330",100,385851,"1",
"980010",1,385852,"1",
"980020",20,385852,"1",
"980040",1,385852,"1",
"980220",100,385852,"1",
"980260",100,385852,"1",
"980280",100,385852,"1",
"980310",100,385852,"1",
"980330",100,385852,"1",
"800940",7115,385861,"1",
"900000",33000,385861,"1",
"900010",30000,385861,"1",
"980000",63000,385861,"1",
"980010",2,385861,"1",
"980020",62,385861,"1",
"980030",2,385861,"1",
"980040",2,385861,"1",
"980070",63000,385861,"1",
"980090",100,385861,"1",
"980210",100,385861,"1",
"980240",100,385861,"1",
"980280",100,385861,"1",
"980300",100,385861,"1",
"980330",100,385861,"1",
"800940",7115,385862,"1",
"900000",33000,385862,"1",
"900010",30000,385862,"1",
"980000",63000,385862,"1",
"980010",2,385862,"1",
"980020",62,385862,"1",
"980030",2,385862,"1",
"980040",2,385862,"1",
"980070",63000,385862,"1",
"980090",100,385862,"1",
"980210",100,385862,"1",
"980240",100,385862,"1",
"980280",100,385862,"1",
"980300",100,385862,"1",
"980330",100,385862,"1",
"800931",6758,385871,"1",
"800940",9180,385871,"1",
"900000",120000,385871,"1",
"900040",30000,385871,"1",
"900050",14400,385871,"1",
"950000",6120,385871,"1",
"980000",164400,385871,"1",
"980010",5,385871,"1",
"980020",56,385871,"1",
"980030",3,385871,"1",
"980040",5,385871,"1",
"980050",1,385871,"1",
"980070",158280,385871,"1",
"980090",100,385871,"1",
"980220",100,385871,"1",
"980230",100,385871,"1",
"980280",100,385871,"1",
"980300",100,385871,"1",
"980330",100,385871,"1",
"800931",6758,385872,"1",
"800940",9180,385872,"1",
"900000",120000,385872,"1",
"900040",30000,385872,"1",
"900050",14400,385872,"1",
