"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","ANYSSINC","ANYRAIL","SS_RRX","MEDICARE","SS_RRQ","US_SUPP","STA_SUPP","SUPPX","GROSPAYX","PAYPERD","SLFEMPSS","SOCRRX","AGE_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","ANYS_INC","ANYRAIL_","MEDI_ARE","US_SUPP_","STA__UPP","PAYPERD_","SCHL_CHX","SCHL_CHQ","SS_RRX_","SS_RRQ_","SUPPX_","GROS_AYX","SLFE_PSS","SOCRRX_","NEWID"
.,.,.,84,1100,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,10,"D","D","1","5","4",,"05","D","D","D","A","D","1","1","D","D",21,2,"1","42","1","2",.,.,"2","2",.,,.,"2","2",.,100,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321631
.,.,.,84,1100,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,10,"D","D","1","5","4",,"05","D","D","D","A","D","1","1","D","D",21,2,"1","42","1","2",.,.,"2","2",.,,.,"2","2",.,100,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321632
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",69,1,"1","45","3",,.,.,"1","2",1200,"1",12,"2","2",.,.,,.,14946,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",321641
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",68,2,"2","43","3",,.,.,"1","2",550,"1",12,"2","2",.,.,,.,7146,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",321641
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",69,1,"1","45","3",,.,.,"1","2",1200,"1",12,"2","2",.,.,,.,14946,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",321642
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",68,2,"2","43","3",,.,.,"1","2",550,"1",12,"2","2",.,.,,.,7146,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",321642
.,.,.,842,11000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",41,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,400,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321651
.,.,.,4437,58000,.,.,.,.,.,"A","A","B","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","1","D","D",40,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,2400,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",14,3,"3","08",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321651
.,.,.,842,11000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",25,52,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",41,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,400,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321652
.,.,.,4437,58000,.,.,.,.,.,"A","A","B","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","1","D","D",40,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,2400,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",14,3,"3","08",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321652
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","B","B","B","B",.,.,.,.,.,"C","C","C","C","C",50,52,"D","D","5","1","1",,"10","D","D","D","A","D","1","1","D","D",34,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","C","A","A","A","A","A","C","D","D",321661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",34,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",2,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",1,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",30,5,"6","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","3",,"A","D","D","D","A","1","1","D","D",27,6,"5","40","1","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321661
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","B","B","B","B",.,.,.,.,.,"C","C","C","C","C",50,52,"D","D","5","1","1",,"10","D","D","D","A","D","1","1","D","D",34,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","C","A","A","A","A","A","C","D","D",321662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",34,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",2,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",1,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",30,5,"6","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","3",,"A","D","D","D","A","1","1","D","D",27,6,"5","40","1","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","2","D","D",74,1,"1","39","3",,.,.,"1","2",336,"1",12,"2","2",.,.,,.,4578,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",321671
.,.,.,2678,35000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"04","D","D","D","A","D","1","2","D","D",49,2,"3","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",321671
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","2","D","D",74,1,"1","39","3",,.,.,"1","2",336,"1",12,"2","2",.,.,,.,4578,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",321672
.,.,.,2678,35000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"04","D","D","D","A","D","1","2","D","D",49,2,"3","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",321672
.,.,2000,398,5200,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",50,52,"D","D","1","5","2",,"01","D","D","D","A","D","1","1","D","D",31,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,2375,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321681
.,.,2000,398,5200,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",50,52,"D","D","1","5","2",,"01","D","D","D","A","D","1","1","D","D",31,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,2375,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321682
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","2",,"A","D","D","D","A","1","2","D","D",38,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321691
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",5,2,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321691
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","2",,"A","D","D","D","A","1","2","D","D",38,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321692
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",5,2,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321692
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","4",,"A","D","D","D","A","1","2","D","D",79,1,"1","10",,,.,.,"1","2",428,"1",12,"1","2",1296,.,,.,5682,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","D","A","A","D",321701
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","4",,"A","D","D","D","A","1","2","D","D",79,1,"1","10",,,.,.,"1","2",428,"1",12,"1","2",1296,.,,.,5682,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","D","A","A","D",321702
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",50,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","1","D","D",40,1,"1","42","3","2",.,.,"2","2",.,,.,"2","2",.,.,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",321711
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","4","1","4",,"02","D","D","D","A","D","1","2","D","D",23,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",321711
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",3,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321711
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",50,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","1","D","D",40,1,"1","42","3","2",.,.,"2","2",.,,.,"2","2",.,.,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",321712
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","4","1","4",,"02","D","D","D","A","D","1","2","D","D",23,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",321712
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",3,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321712
.,.,.,1193,15600,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","1","4",,"08","D","D","D","A","D","2","1","D","D",60,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,600,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321721
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","2","2","D","D",68,2,"2","39","3",,.,.,"1","2",543,"1",12,"2","2",.,.,,.,7062,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",321721
.,.,.,1958,25600,.,.,474,.,.,"A","A","A","D","D","B","A","D","A","B",.,.,4,.,.,"C","A","D","A","C",60,52,"D","D","1","1","1",,"10","D","D","D","A","D","1","1","D","D",63,1,"1","43","3","2",.,.,"1","2",804,"1",7,"2","2",.,216,"2",0,5947,"D","D","D","D","D","D","D","D","D","D","D","A","A","D","D","A","D","D","D",321731
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",18,52,"D","D","1","1","2",,"02","D","D","D","A","D","1","2","D","D",46,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,"6",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",321731
.,.,.,636,8320,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,52,"D","D","1","5","4",,"05","D","D","D","A","D","1","1","D","D",18,3,"3","39","1","2",.,.,"2","2",.,,.,"2","2",.,160,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321731
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",16,4,"3","09",,"2",15,5,"1","2",402,"2",7,"2","2",.,.,,.,2814,"D","D","D","A","D","D","D","D","D","D","A","D","D","D","D","A","A","A","D",321731
.,.,.,1958,25600,.,.,474,.,.,"A","A","A","D","D","B","A","D","A","B",.,.,4,.,.,"C","A","D","A","C",60,52,"D","D","1","1","1",,"10","D","D","D","A","D","1","1","D","D",63,1,"1","43","3","2",.,.,"1","2",804,"1",7,"2","2",.,216,"2",0,5947,"D","D","D","D","D","D","D","D","D","D","D","A","A","D","D","A","D","D","D",321732
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",18,52,"D","D","1","1","2",,"02","D","D","D","A","D","1","2","D","D",46,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,"6",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",321732
.,.,.,636,8320,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,52,"D","D","1","5","4",,"05","D","D","D","A","D","1","1","D","D",18,3,"3","39","1","2",.,.,"2","2",.,,.,"2","2",.,160,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321732
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",16,4,"3","09",,"2",15,5,"1","2",402,"2",7,"2","2",.,.,,.,2814,"D","D","D","A","D","D","D","D","D","D","A","D","D","D","D","A","A","A","D",321732
.,.,.,1512,19760,4524,.,3952,.,2184,"A","A","A","D","D","D","A","D","A","D",87,.,110,.,42,"D","A","D","A","D",40,52,"D","D","1","1","4",,"15","D","D","D","A","D","1","1","D","D",47,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,380,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321741
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",51,2,"2","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321741
.,.,.,1512,19760,4524,.,3952,.,2184,"A","A","A","D","D","D","A","D","A","D",87,.,110,.,42,"D","A","D","A","D",40,52,"D","D","1","1","4",,"15","D","D","D","A","D","1","1","D","D",47,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,380,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321742
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",51,2,"2","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321742
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","3",,"A","D","D","D","A","1","2","D","D",24,1,"1","40","1","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321751
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",3,2,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321751
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","4",,"A","D","D","D","A","1","2","D","D",56,3,"7","38",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321751
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","3",,"A","D","D","D","A","1","2","D","D",24,1,"1","40","1","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321752
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",3,2,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",321752
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","4",,"A","D","D","D","A","1","2","D","D",56,3,"7","38",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",321752
.,.,.,612,8000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",38,1,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,350,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321761
.,.,300,3978,52000,6058,.,.,.,3406,"A","A","D","D","D","D","B","A","A","D",233,.,.,.,131,"D","C","A","A","D",40,52,"D","D","4","1","1",,"03","D","D","D","A","D","1","1","D","D",38,2,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,2000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321761
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",11,3,"3",,,,9,4,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",321761
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",9,4,"3",,,,9,4,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",321761
.,.,.,612,8000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",38,1,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,350,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321762
.,.,300,3978,52000,6058,.,.,.,3406,"A","A","D","D","D","D","B","A","A","D",233,.,.,.,131,"D","C","A","A","D",40,52,"D","D","4","1","1",,"03","D","D","D","A","D","1","1","D","D",38,2,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,2000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",321762
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",11,3,"3",,,,9,4,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",321762
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",9,4,"3",,,,9,4,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",321762
.,.,.,673,8800,167,.,.,.,188,"A","A","A","D","D","D","A","A","A","D",8,.,.,.,9,"D","A","A","A","D",36,52,"D","D","1","5","4",,"05","D","D","D","A","D","1","2","D","D",36,1,"1","09",,"2",.,.,"2","2",.,,.,"2","2",.,421,,0,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","D","D","D",321771
