"AMOUNT","UCC","NEWID","PUB_FLAG","AMOUNT_"
1,"980010",282022,"1",
50,"980020",282022,"1",
1,"980030",282022,"1",
1,"980040",282022,"1",
49761,"980070",282022,"1",
100,"980210",282022,"1",
100,"980260",282022,"1",
100,"980280",282022,"1",
100,"980310",282022,"1",
100,"980330",282022,"1",
1516,"800931",282031,"1",
5508,"800940",282031,"1",
72000,"900000",282031,"1",
500,"900050",282031,"1",
500,"900080",282031,"1",
-1358,"950001",282031,"1",
38,"950010",282031,"1",
73000,"980000",282031,"1",
1,"980010",282031,"1",
35,"980020",282031,"1",
1,"980030",282031,"1",
1,"980040",282031,"1",
74320,"980070",282031,"1",
100,"980210",282031,"1",
100,"980260",282031,"1",
100,"980280",282031,"1",
100,"980310",282031,"1",
100,"980330",282031,"1",
1516,"800931",282032,"1",
5508,"800940",282032,"1",
72000,"900000",282032,"1",
500,"900050",282032,"1",
500,"900080",282032,"1",
-1358,"950001",282032,"1",
38,"950010",282032,"1",
73000,"980000",282032,"1",
1,"980010",282032,"1",
35,"980020",282032,"1",
1,"980030",282032,"1",
1,"980040",282032,"1",
74320,"980070",282032,"1",
100,"980210",282032,"1",
100,"980260",282032,"1",
100,"980280",282032,"1",
100,"980310",282032,"1",
100,"980330",282032,"1",
2,"980010",282041,"1",
75,"980020",282041,"1",
4,"980040",282041,"1",
2,"980060",282041,"1",
100,"980090",282041,"1",
100,"980210",282041,"1",
100,"980240",282041,"1",
100,"980280",282041,"1",
100,"980310",282041,"1",
100,"980330",282041,"1",
2,"980010",282042,"1",
75,"980020",282042,"1",
4,"980040",282042,"1",
2,"980060",282042,"1",
100,"980090",282042,"1",
100,"980210",282042,"1",
100,"980240",282042,"1",
100,"980280",282042,"1",
100,"980310",282042,"1",
100,"980330",282042,"1",
3596,"800940",282051,"1",
47000,"900000",282051,"1",
150,"900131",282051,"1",
47150,"980000",282051,"1",
2,"980010",282051,"1",
30,"980020",282051,"1",
1,"980030",282051,"1",
1,"980040",282051,"1",
1,"980050",282051,"1",
47150,"980070",282051,"1",
100,"980220",282051,"1",
100,"980260",282051,"1",
100,"980280",282051,"1",
100,"980310",282051,"1",
100,"980330",282051,"1",
3596,"800940",282052,"1",
47000,"900000",282052,"1",
150,"900131",282052,"1",
47150,"980000",282052,"1",
2,"980010",282052,"1",
30,"980020",282052,"1",
1,"980030",282052,"1",
1,"980040",282052,"1",
1,"980050",282052,"1",
47150,"980070",282052,"1",
100,"980220",282052,"1",
100,"980260",282052,"1",
100,"980280",282052,"1",
100,"980310",282052,"1",
100,"980330",282052,"1",
5,"980010",282061,"1",
43,"980020",282061,"1",
2,"980030",282061,"1",
2,"980040",282061,"1",
3,"980050",282061,"1",
100,"980090",282061,"1",
100,"980210",282061,"1",
100,"980230",282061,"1",
100,"980280",282061,"1",
100,"980310",282061,"1",
100,"980330",282061,"1",
5,"980010",282062,"1",
43,"980020",282062,"1",
2,"980030",282062,"1",
2,"980040",282062,"1",
3,"980050",282062,"1",
100,"980090",282062,"1",
100,"980210",282062,"1",
100,"980230",282062,"1",
100,"980280",282062,"1",
100,"980310",282062,"1",
100,"980330",282062,"1",
8358,"900030",282071,"1",
8358,"980000",282071,"1",
1,"980010",282071,"1",
74,"980020",282071,"1",
1,"980060",282071,"1",
8358,"980070",282071,"1",
100,"980220",282071,"1",
100,"980260",282071,"1",
100,"980280",282071,"1",
100,"980300",282071,"1",
8358,"900030",282072,"1",
8358,"980000",282072,"1",
1,"980010",282072,"1",
74,"980020",282072,"1",
1,"980060",282072,"1",
8358,"980070",282072,"1",
100,"980220",282072,"1",
100,"980260",282072,"1",
100,"980280",282072,"1",
100,"980300",282072,"1",
1,"980010",282081,"1",
26,"980020",282081,"1",
1,"980030",282081,"1",
1,"980040",282081,"1",
100,"980220",282081,"1",
100,"980260",282081,"1",
100,"980280",282081,"1",
100,"980310",282081,"1",
100,"980330",282081,"1",
1,"980010",282082,"1",
26,"980020",282082,"1",
1,"980030",282082,"1",
1,"980040",282082,"1",
100,"980220",282082,"1",
100,"980260",282082,"1",
100,"980280",282082,"1",
100,"980310",282082,"1",
100,"980330",282082,"1",
8394,"900030",282091,"1",
200,"950021",282091,"1",
1468,"950022",282091,"1",
8394,"980000",282091,"1",
1,"980010",282091,"1",
52,"980020",282091,"1",
5,"980040",282091,"1",
6726,"980070",282091,"1",
100,"980090",282091,"1",
100,"980210",282091,"1",
100,"980240",282091,"1",
100,"980280",282091,"1",
100,"980310",282091,"1",
100,"980330",282091,"1",
8394,"900030",282092,"1",
200,"950021",282092,"1",
1468,"950022",282092,"1",
8394,"980000",282092,"1",
1,"980010",282092,"1",
52,"980020",282092,"1",
5,"980040",282092,"1",
6726,"980070",282092,"1",
100,"980090",282092,"1",
100,"980210",282092,"1",
100,"980240",282092,"1",
100,"980280",282092,"1",
100,"980310",282092,"1",
100,"980330",282092,"1",
6642,"900030",282101,"1",
6642,"980000",282101,"1",
1,"980010",282101,"1",
68,"980020",282101,"1",
1,"980040",282101,"1",
1,"980060",282101,"1",
6642,"980070",282101,"1",
100,"980220",282101,"1",
100,"980260",282101,"1",
100,"980280",282101,"1",
100,"980300",282101,"1",
100,"980330",282101,"1",
6642,"900030",282102,"1",
6642,"980000",282102,"1",
1,"980010",282102,"1",
68,"980020",282102,"1",
1,"980040",282102,"1",
1,"980060",282102,"1",
6642,"980070",282102,"1",
100,"980220",282102,"1",
100,"980260",282102,"1",
100,"980280",282102,"1",
100,"980300",282102,"1",
100,"980330",282102,"1",
5,"980010",282111,"1",
35,"980020",282111,"1",
1,"980030",282111,"1",
1,"980040",282111,"1",
3,"980050",282111,"1",
100,"980090",282111,"1",
100,"980210",282111,"1",
100,"980230",282111,"1",
100,"980280",282111,"1",
100,"980310",282111,"1",
100,"980330",282111,"1",
5,"980010",282112,"1",
35,"980020",282112,"1",
1,"980030",282112,"1",
1,"980040",282112,"1",
3,"980050",282112,"1",
100,"980090",282112,"1",
100,"980210",282112,"1",
100,"980230",282112,"1",
100,"980280",282112,"1",
100,"980310",282112,"1",
100,"980330",282112,"1",
7,"980010",282121,"1",
40,"980020",282121,"1",
5,"980030",282121,"1",
6,"980040",282121,"1",
3,"980050",282121,"1",
100,"980090",282121,"1",
100,"980220",282121,"1",
100,"980230",282121,"1",
100,"980280",282121,"1",
100,"980310",282121,"1",
100,"980330",282121,"1",
7,"980010",282122,"1",
40,"980020",282122,"1",
5,"980030",282122,"1",
6,"980040",282122,"1",
3,"980050",282122,"1",
100,"980090",282122,"1",
100,"980220",282122,"1",
100,"980230",282122,"1",
100,"980280",282122,"1",
100,"980310",282122,"1",
100,"980330",282122,"1",
2,"980010",282131,"1",
57,"980020",282131,"1",
1,"980030",282131,"1",
100,"980090",282131,"1",
100,"980210",282131,"1",
100,"980250",282131,"1",
100,"980280",282131,"1",
100,"980310",282131,"1",
2,"980010",282132,"1",
57,"980020",282132,"1",
1,"980030",282132,"1",
100,"980210",282132,"1",
100,"980260",282132,"1",
100,"980280",282132,"1",
100,"980310",282132,"1",
1,"980010",282141,"1",
25,"980020",282141,"1",
1,"980030",282141,"1",
3,"980040",282141,"1",
100,"980210",282141,"1",
100,"980260",282141,"1",
100,"980280",282141,"1",
100,"980300",282141,"1",
100,"980330",282141,"1",
1,"980010",282142,"1",
25,"980020",282142,"1",
1,"980030",282142,"1",
3,"980040",282142,"1",
100,"980210",282142,"1",
100,"980260",282142,"1",
100,"980280",282142,"1",
100,"980300",282142,"1",
100,"980330",282142,"1",
2756,"800940",282151,"1",
36000,"900000",282151,"1",
36000,"980000",282151,"1",
4,"980010",282151,"1",
25,"980020",282151,"1",
4,"980030",282151,"1",
1,"980040",282151,"1",
36000,"980070",282151,"1",
100,"980210",282151,"1",
100,"980260",282151,"1",
100,"980280",282151,"1",
100,"980310",282151,"1",
100,"980330",282151,"1",
2756,"800940",282152,"1",
36000,"900000",282152,"1",
36000,"980000",282152,"1",
4,"980010",282152,"1",
25,"980020",282152,"1",
4,"980030",282152,"1",
1,"980040",282152,"1",
36000,"980070",282152,"1",
100,"980210",282152,"1",
100,"980260",282152,"1",
100,"980280",282152,"1",
100,"980310",282152,"1",
100,"980330",282152,"1",
5746,"800931",282161,"1",
6174,"800940",282161,"1",
100000,"900000",282161,"1",
13198,"950000",282161,"1",
100000,"980000",282161,"1",
2,"980010",282161,"1",
42,"980020",282161,"1",
1,"980030",282161,"1",
1,"980040",282161,"1",
1,"980050",282161,"1",
86802,"980070",282161,"1",
100,"980090",282161,"1",
100,"980220",282161,"1",
100,"980230",282161,"1",
100,"980280",282161,"1",
100,"980310",282161,"1",
100,"980330",282161,"1",
5746,"800931",282162,"1",
6174,"800940",282162,"1",
100000,"900000",282162,"1",
13198,"950000",282162,"1",
100000,"980000",282162,"1",
2,"980010",282162,"1",
42,"980020",282162,"1",
1,"980030",282162,"1",
1,"980040",282162,"1",
1,"980050",282162,"1",
86802,"980070",282162,"1",
100,"980090",282162,"1",
100,"980220",282162,"1",
100,"980230",282162,"1",
100,"980280",282162,"1",
100,"980310",282162,"1",
100,"980330",282162,"1",
1191,"800931",282171,"1",
1200,"800932",282171,"1",
3213,"800940",282171,"1",
42000,"900000",282171,"1",
450,"910040",282171,"1",
4129,"950000",282171,"1",
-1000,"950001",282171,"1",
2977,"950010",282171,"1",
-970,"950011",282171,"1",
42000,"980000",282171,"1",
5,"980010",282171,"1",
46,"980020",282171,"1",
3,"980030",282171,"1",
2,"980040",282171,"1",
3,"980050",282171,"1",
36864,"980070",282171,"1",
100,"980090",282171,"1",
100,"980210",282171,"1",
100,"980230",282171,"1",
100,"980280",282171,"1",
100,"980310",282171,"1",
100,"980330",282171,"1",
1191,"800931",282172,"1",
1200,"800932",282172,"1",
3213,"800940",282172,"1",
42000,"900000",282172,"1",
450,"910040",282172,"1",
4129,"950000",282172,"1",
-1000,"950001",282172,"1",
2977,"950010",282172,"1",
-970,"950011",282172,"1",
42000,"980000",282172,"1",
5,"980010",282172,"1",
46,"980020",282172,"1",
3,"980030",282172,"1",
2,"980040",282172,"1",
3,"980050",282172,"1",
36864,"980070",282172,"1",
100,"980090",282172,"1",
100,"980210",282172,"1",
100,"980230",282172,"1",
100,"980280",282172,"1",
100,"980310",282172,"1",
100,"980330",282172,"1",
2296,"800940",282181,"1",
15000,"900020",282181,"1",
9672,"900030",282181,"1",
1500,"900050",282181,"1",
2400,"900070",282181,"1",
200,"900080",282181,"1",
500,"950022",282181,"1",
28772,"980000",282181,"1",
2,"980010",282181,"1",
71,"980020",282181,"1",
2,"980030",282181,"1",
2,"980040",282181,"1",
2,"980060",282181,"1",
28272,"980070",282181,"1",
100,"980090",282181,"1",
100,"980210",282181,"1",
100,"980240",282181,"1",
100,"980280",282181,"1",
100,"980300",282181,"1",
100,"980330",282181,"1",
2296,"800940",282182,"1",
15000,"900020",282182,"1",
9672,"900030",282182,"1",
1500,"900050",282182,"1",
2400,"900070",282182,"1",
200,"900080",282182,"1",
500,"950022",282182,"1",
28772,"980000",282182,"1",
2,"980010",282182,"1",
71,"980020",282182,"1",
2,"980030",282182,"1",
2,"980040",282182,"1",
2,"980060",282182,"1",
28272,"980070",282182,"1",
100,"980090",282182,"1",
100,"980210",282182,"1",
100,"980240",282182,"1",
100,"980280",282182,"1",
100,"980300",282182,"1",
100,"980330",282182,"1",
4758,"900030",282191,"1",
7125,"900080",282191,"1",
11883,"980000",282191,"1",
1,"980010",282191,"1",
36,"980020",282191,"1",
1,"980040",282191,"1",
11883,"980070",282191,"1",
100,"980090",282191,"1",
100,"980220",282191,"1",
100,"980240",282191,"1",
100,"980280",282191,"1",
100,"980310",282191,"1",
100,"980330",282191,"1",
4758,"900030",282192,"1",
7125,"900080",282192,"1",
11883,"980000",282192,"1",
1,"980010",282192,"1",
33,"980020",282192,"1",
1,"980040",282192,"1",
11883,"980070",282192,"1",
100,"980090",282192,"1",
100,"980220",282192,"1",
100,"980240",282192,"1",
100,"980280",282192,"1",
100,"980300",282192,"1",
100,"980330",282192,"1",
3,"980010",282201,"1",
27,"980020",282201,"1",
2,"980030",282201,"1",
2,"980040",282201,"1",
1,"980050",282201,"1",
100,"980210",282201,"1",
100,"980260",282201,"1",
100,"980270",282201,"1",
100,"980310",282201,"1",
100,"980330",282201,"1",
3,"980010",282202,"1",
27,"980020",282202,"1",
2,"980030",282202,"1",
2,"980040",282202,"1",
1,"980050",282202,"1",
100,"980210",282202,"1",
100,"980260",282202,"1",
100,"980270",282202,"1",
100,"980310",282202,"1",
100,"980330",282202,"1",
1548,"900150",282211,"1",
1548,"980000",282211,"1",
2,"980010",282211,"1",
36,"980020",282211,"1",
1,"980050",282211,"1",
1548,"980070",282211,"1",
100,"980220",282211,"1",
100,"980260",282211,"1",
100,"980280",282211,"1",
100,"980300",282211,"1",
1548,"900150",282212,"1",
1548,"980000",282212,"1",
2,"980010",282212,"1",
36,"980020",282212,"1",
1,"980050",282212,"1",
1548,"980070",282212,"1",
100,"980220",282212,"1",
100,"980260",282212,"1",
100,"980280",282212,"1",
100,"980300",282212,"1",
725,"800931",282221,"1",
6941,"800940",282221,"1",
34729,"900000",282221,"1",
28000,"900010",282221,"1",
300,"900132",282221,"1",
615,"950000",282221,"1",
7600,"950000",282221,"1",
703,"950010",282221,"1",
63029,"980000",282221,"1",
5,"980010",282221,"1",
40,"980020",282221,"1",
4,"980030",282221,"1",
7,"980040",282221,"1",
1,"980050",282221,"1",
54111,"980070",282221,"1",
100,"980220",282221,"1",
100,"980260",282221,"1",
100,"980280",282221,"1",
100,"980310",282221,"1",
100,"980330",282221,"1",
725,"800931",282222,"1",
6941,"800940",282222,"1",
34729,"900000",282222,"1",
28000,"900010",282222,"1",
300,"900132",282222,"1",
615,"950000",282222,"1",
7600,"950000",282222,"1",
703,"950010",282222,"1",
63029,"980000",282222,"1",
5,"980010",282222,"1",
40,"980020",282222,"1",
4,"980030",282222,"1",
7,"980040",282222,"1",
1,"980050",282222,"1",
54111,"980070",282222,"1",
100,"980220",282222,"1",
100,"980260",282222,"1",
100,"980280",282222,"1",
100,"980310",282222,"1",
100,"980330",282222,"1",
1,"980010",282232,"1",
35,"980020",282232,"1",
1,"980030",282232,"1",
1,"980040",282232,"1",
100,"980220",282232,"1",
100,"980260",282232,"1",
100,"980270",282232,"1",
100,"980300",282232,"1",
100,"980330",282232,"1",
310,"800710",282241,"1",
2693,"800940",282241,"1",
35200,"900000",282241,"1",
-1200,"950001",282241,"1",
150,"950010",282241,"1",
35200,"980000",282241,"1",
2,"980010",282241,"1",
21,"980020",282241,"1",
2,"980030",282241,"1",
2,"980040",282241,"1",
36250,"980070",282241,"1",
100,"980210",282241,"1",
100,"980260",282241,"1",
100,"980280",282241,"1",
100,"980310",282241,"1",
100,"980330",282241,"1",
310,"800710",282242,"1",
2693,"800940",282242,"1",
35200,"900000",282242,"1",
-1200,"950001",282242,"1",
150,"950010",282242,"1",
35200,"980000",282242,"1",
2,"980010",282242,"1",
21,"980020",282242,"1",
2,"980030",282242,"1",
2,"980040",282242,"1",
36250,"980070",282242,"1",
100,"980210",282242,"1",
100,"980260",282242,"1",
100,"980280",282242,"1",
100,"980310",282242,"1",
100,"980330",282242,"1",
5790,"800940",282251,"1",
100000,"900000",282251,"1",
12000,"900050",282251,"1",
400,"900080",282251,"1",
6000,"900131",282251,"1",
4926,"950000",282251,"1",
2200,"950000",282251,"1",
1944,"950010",282251,"1",
200,"950010",282251,"1",
1000,"950022",282251,"1",
118400,"980000",282251,"1",
3,"980010",282251,"1",
33,"980020",282251,"1",
2,"980030",282251,"1",
3,"980040",282251,"1",
1,"980050",282251,"1",
108130,"980070",282251,"1",
100,"980090",282251,"1",
100,"980210",282251,"1",
100,"980250",282251,"1",
100,"980280",282251,"1",
100,"980310",282251,"1",
100,"980330",282251,"1",
5790,"800940",282252,"1",
100000,"900000",282252,"1",
12000,"900050",282252,"1",
400,"900080",282252,"1",
6000,"900131",282252,"1",
4926,"950000",282252,"1",
2200,"950000",282252,"1",
1944,"950010",282252,"1",
200,"950010",282252,"1",
1000,"950022",282252,"1",
118400,"980000",282252,"1",
3,"980010",282252,"1",
33,"980020",282252,"1",
2,"980030",282252,"1",
3,"980040",282252,"1",
1,"980050",282252,"1",
108130,"980070",282252,"1",
100,"980090",282252,"1",
100,"980210",282252,"1",
100,"980250",282252,"1",
100,"980280",282252,"1",
100,"980310",282252,"1",
100,"980330",282252,"1",
3060,"800940",282261,"1",
40000,"900000",282261,"1",
40000,"980000",282261,"1",
2,"980010",282261,"1",
42,"980020",282261,"1",
1,"980030",282261,"1",
1,"980040",282261,"1",
40000,"980070",282261,"1",
100,"980210",282261,"1",
100,"980260",282261,"1",
100,"980280",282261,"1",
100,"980300",282261,"1",
100,"980330",282261,"1",
3060,"800940",282262,"1",
40000,"900000",282262,"1",
40000,"980000",282262,"1",
2,"980010",282262,"1",
42,"980020",282262,"1",
1,"980030",282262,"1",
1,"980040",282262,"1",
40000,"980070",282262,"1",
100,"980210",282262,"1",
100,"980260",282262,"1",
100,"980280",282262,"1",
100,"980300",282262,"1",
100,"980330",282262,"1",
14346,"900030",282271,"1",
14346,"980000",282271,"1",
1,"980010",282271,"1",
73,"980020",282271,"1",
1,"980040",282271,"1",
1,"980060",282271,"1",
14346,"980070",282271,"1",
100,"980090",282271,"1",
100,"980220",282271,"1",
100,"980240",282271,"1",
100,"980280",282271,"1",
100,"980310",282271,"1",
100,"980330",282271,"1",
14346,"900030",282272,"1",
14346,"980000",282272,"1",
1,"980010",282272,"1",
73,"980020",282272,"1",
1,"980040",282272,"1",
1,"980060",282272,"1",
14346,"980070",282272,"1",
100,"980090",282272,"1",
100,"980220",282272,"1",
100,"980240",282272,"1",
100,"980280",282272,"1",
100,"980310",282272,"1",
100,"980330",282272,"1",
1377,"800940",282281,"1",
18000,"900000",282281,"1",
546,"900030",282281,"1",
18546,"980000",282281,"1",
2,"980010",282281,"1",
54,"980020",282281,"1",
1,"980030",282281,"1",
1,"980060",282281,"1",
18546,"980070",282281,"1",
100,"980220",282281,"1",
100,"980260",282281,"1",
100,"980280",282281,"1",
100,"980310",282281,"1",
1377,"800940",282282,"1",
18000,"900000",282282,"1",
546,"900030",282282,"1",
18546,"980000",282282,"1",
2,"980010",282282,"1",
54,"980020",282282,"1",
1,"980030",282282,"1",
1,"980060",282282,"1",
18546,"980070",282282,"1",
100,"980220",282282,"1",
100,"980260",282282,"1",
100,"980280",282282,"1",
100,"980310",282282,"1",
500,"950021",282292,"1",
1,"980010",282292,"1",
77,"980020",282292,"1",
2,"980040",282292,"1",
1,"980060",282292,"1",
-500,"980070",282292,"1",
100,"980090",282292,"1",
100,"980220",282292,"1",
100,"980240",282292,"1",
100,"980280",282292,"1",
100,"980300",282292,"1",
100,"980330",282292,"1",
2,"980010",282301,"1",
53,"980020",282301,"1",
1,"980030",282301,"1",
2,"980040",282301,"1",
100,"980090",282301,"1",
100,"980210",282301,"1",
100,"980230",282301,"1",
100,"980280",282301,"1",
100,"980310",282301,"1",
100,"980330",282301,"1",
2,"980010",282302,"1",
53,"980020",282302,"1",
1,"980030",282302,"1",
2,"980040",282302,"1",
100,"980090",282302,"1",
100,"980210",282302,"1",
100,"980230",282302,"1",
100,"980280",282302,"1",
100,"980310",282302,"1",
100,"980330",282302,"1",
3060,"800940",282311,"1",
40000,"900000",282311,"1",
100,"900080",282311,"1",
3750,"950000",282311,"1",
-200,"950001",282311,"1",
875,"950010",282311,"1",
-50,"950011",282311,"1",
40100,"980000",282311,"1",
2,"980010",282311,"1",
29,"980020",282311,"1",
1,"980030",282311,"1",
1,"980040",282311,"1",
35725,"980070",282311,"1",
100,"980090",282311,"1",
100,"980220",282311,"1",
100,"980230",282311,"1",
100,"980280",282311,"1",
100,"980310",282311,"1",
100,"980330",282311,"1",
3060,"800940",282312,"1",
40000,"900000",282312,"1",
100,"900080",282312,"1",
3750,"950000",282312,"1",
-200,"950001",282312,"1",
875,"950010",282312,"1",
-50,"950011",282312,"1",
40100,"980000",282312,"1",
2,"980010",282312,"1",
29,"980020",282312,"1",
1,"980030",282312,"1",
1,"980040",282312,"1",
35725,"980070",282312,"1",
100,"980090",282312,"1",
100,"980220",282312,"1",
100,"980230",282312,"1",
100,"980280",282312,"1",
100,"980310",282312,"1",
100,"980330",282312,"1",
1989,"800940",282321,"1",
6000,"900000",282321,"1",
10000,"900010",282321,"1",
718,"900030",282321,"1",
10000,"900050",282321,"1",
50,"900080",282321,"1",
2000,"950000",282321,"1",
26768,"980000",282321,"1",
2,"980010",282321,"1",
62,"980020",282321,"1",
2,"980030",282321,"1",
2,"980040",282321,"1",
24768,"980070",282321,"1",
100,"980090",282321,"1",
100,"980210",282321,"1",
100,"980240",282321,"1",
100,"980280",282321,"1",
100,"980300",282321,"1",
100,"980330",282321,"1",
1989,"800940",282322,"1",
6000,"900000",282322,"1",
10000,"900010",282322,"1",
718,"900030",282322,"1",
10000,"900050",282322,"1",
50,"900080",282322,"1",
2000,"950000",282322,"1",
26768,"980000",282322,"1",
2,"980010",282322,"1",
62,"980020",282322,"1",
2,"980030",282322,"1",
2,"980040",282322,"1",
24768,"980070",282322,"1",
100,"980090",282322,"1",
100,"980210",282322,"1",
100,"980240",282322,"1",
100,"980280",282322,"1",
100,"980300",282322,"1",
100,"980330",282322,"1",
2,"980010",282331,"1",
31,"980020",282331,"1",
2,"980030",282331,"1",
100,"980210",282331,"1",
100,"980260",282331,"1",
100,"980280",282331,"1",
100,"980300",282331,"1",
2,"980010",282332,"1",
31,"980020",282332,"1",
2,"980030",282332,"1",
100,"980210",282332,"1",
100,"980260",282332,"1",
100,"980280",282332,"1",
100,"980310",282332,"1",
8946,"900030",282341,"1",
35,"910010",282341,"1",
-60,"950011",282341,"1",
8946,"980000",282341,"1",
1,"980010",282341,"1",
76,"980020",282341,"1",
1,"980040",282341,"1",
1,"980060",282341,"1",
9006,"980070",282341,"1",
100,"980090",282341,"1",
100,"980220",282341,"1",
100,"980240",282341,"1",
100,"980280",282341,"1",
100,"980310",282341,"1",
100,"980330",282341,"1",
8946,"900030",282342,"1",
35,"910010",282342,"1",
-60,"950011",282342,"1",
8946,"980000",282342,"1",
1,"980010",282342,"1",
76,"980020",282342,"1",
1,"980040",282342,"1",
1,"980060",282342,"1",
9006,"980070",282342,"1",
100,"980090",282342,"1",
100,"980220",282342,"1",
100,"980240",282342,"1",
100,"980280",282342,"1",
100,"980310",282342,"1",
100,"980330",282342,"1",
2500,"800932",282351,"1",
1,"980010",282351,"1",
40,"980020",282351,"1",
1,"980030",282351,"1",
1,"980040",282351,"1",
100,"980090",282351,"1",
100,"980220",282351,"1",
100,"980240",282351,"1",
100,"980280",282351,"1",
100,"980310",282351,"1",
100,"980330",282351,"1",
2500,"800932",282352,"1",
1,"980010",282352,"1",
40,"980020",282352,"1",
1,"980030",282352,"1",
1,"980040",282352,"1",
100,"980090",282352,"1",
100,"980220",282352,"1",
100,"980240",282352,"1",
100,"980280",282352,"1",
100,"980310",282352,"1",
100,"980330",282352,"1",
2066,"800940",282361,"1",
27000,"900000",282361,"1",
25,"900080",282361,"1",
-1300,"950001",282361,"1",
-140,"950011",282361,"1",
27025,"980000",282361,"1",
2,"980010",282361,"1",
35,"980020",282361,"1",
2,"980030",282361,"1",
1,"980040",282361,"1",
28465,"980070",282361,"1",
100,"980220",282361,"1",
100,"980260",282361,"1",
100,"980270",282361,"1",
100,"980300",282361,"1",
100,"980330",282361,"1",
2066,"800940",282362,"1",
27000,"900000",282362,"1",
25,"900080",282362,"1",
-1300,"950001",282362,"1",
-140,"950011",282362,"1",
27025,"980000",282362,"1",
2,"980010",282362,"1",
35,"980020",282362,"1",
2,"980030",282362,"1",
1,"980040",282362,"1",
28465,"980070",282362,"1",
100,"980220",282362,"1",
100,"980260",282362,"1",
100,"980270",282362,"1",
100,"980300",282362,"1",
100,"980330",282362,"1",
612,"800940",282371,"1",
8000,"900000",282371,"1",
12000,"900030",282371,"1",
20000,"980000",282371,"1",
2,"980010",282371,"1",
64,"980020",282371,"1",
1,"980030",282371,"1",
2,"980040",282371,"1",
20000,"980070",282371,"1",
100,"980090",282371,"1",
100,"980210",282371,"1",
100,"980240",282371,"1",
100,"980280",282371,"1",
100,"980310",282371,"1",
100,"980330",282371,"1",
612,"800940",282372,"1",
8000,"900000",282372,"1",
12000,"900030",282372,"1",
20000,"980000",282372,"1",
2,"980010",282372,"1",
64,"980020",282372,"1",
1,"980030",282372,"1",
2,"980040",282372,"1",
20000,"980070",282372,"1",
100,"980090",282372,"1",
100,"980210",282372,"1",
100,"980240",282372,"1",
100,"980280",282372,"1",
100,"980310",282372,"1",
100,"980330",282372,"1",
4080,"800931",282381,"1",
8633,"800940",282381,"1","T"
34000,"900000",282381,"1",
70000,"900010",282381,"1",
100,"900080",282381,"1",
7480,"950000",282381,"1",
-620,"950001",282381,"1",
2720,"950010",282381,"1",
-80,"950011",282381,"1",
-600,"950023",282381,"1",
104100,"980000",282381,"1",
1,"980010",282381,"1",
30,"980020",282381,"1",
1,"980030",282381,"1",
1,"980040",282381,"1",
95200,"980070",282381,"1",
100,"980210",282381,"1",
100,"980260",282381,"1",
100,"980280",282381,"1",
100,"980310",282381,"1",
100,"980330",282381,"1",
4080,"800931",282382,"1",
8633,"800940",282382,"1","T"
34000,"900000",282382,"1",
70000,"900010",282382,"1",
100,"900080",282382,"1",
7480,"950000",282382,"1",
-620,"950001",282382,"1",
2720,"950010",282382,"1",
-80,"950011",282382,"1",
-600,"950023",282382,"1",
104100,"980000",282382,"1",
1,"980010",282382,"1",
30,"980020",282382,"1",
1,"980030",282382,"1",
1,"980040",282382,"1",
95200,"980070",282382,"1",
100,"980210",282382,"1",
100,"980260",282382,"1",
100,"980280",282382,"1",
100,"980310",282382,"1",
100,"980330",282382,"1",
2,"980010",282391,"1",
60,"980020",282391,"1",
2,"980030",282391,"1",
2,"980040",282391,"1",
100,"980090",282391,"1",
100,"980220",282391,"1",
100,"980230",282391,"1",
100,"980280",282391,"1",
100,"980300",282391,"1",
100,"980330",282391,"1",
2,"980010",282392,"1",
60,"980020",282392,"1",
2,"980030",282392,"1",
2,"980040",282392,"1",
100,"980090",282392,"1",
100,"980220",282392,"1",
100,"980230",282392,"1",
100,"980280",282392,"1",
100,"980300",282392,"1",
100,"980330",282392,"1",
20,"900080",282401,"1",
-966,"950001",282401,"1",
703,"950022",282401,"1",
20,"980000",282401,"1",
4,"980010",282401,"1",
46,"980020",282401,"1",
3,"980030",282401,"1",
6,"980040",282401,"1",
283,"980070",282401,"1",
100,"980090",282401,"1",
100,"980220",282401,"1",
100,"980240",282401,"1",
100,"980280",282401,"1",
100,"980300",282401,"1",
100,"980330",282401,"1",
20,"900080",282402,"1",
-966,"950001",282402,"1",
703,"950022",282402,"1",
20,"980000",282402,"1",
4,"980010",282402,"1",
46,"980020",282402,"1",
3,"980030",282402,"1",
6,"980040",282402,"1",
283,"980070",282402,"1",
100,"980090",282402,"1",
100,"980220",282402,"1",
100,"980240",282402,"1",
100,"980280",282402,"1",
100,"980300",282402,"1",
100,"980330",282402,"1",
15,"800700",282411,"1",
398,"800940",282411,"1",
5200,"900000",282411,"1",
1000,"900140",282411,"1",
-200,"950001",282411,"1",
-149,"950011",282411,"1",
6200,"980000",282411,"1",
3,"980010",282411,"1",
25,"980020",282411,"1",
3,"980030",282411,"1",
6549,"980070",282411,"1",
100,"980210",282411,"1",
100,"980260",282411,"1",
100,"980270",282411,"1",
100,"980310",282411,"1",
15,"800700",282412,"1",
398,"800940",282412,"1",
5200,"900000",282412,"1",
1000,"900140",282412,"1",
-200,"950001",282412,"1",
-149,"950011",282412,"1",
6200,"980000",282412,"1",
3,"980010",282412,"1",
25,"980020",282412,"1",
