"AMOUNT","UCC","NEWID","PUB_FLAG","AMOUNT_"
-900,"950023",265181,"1",
80900,"980000",265181,"1",
4,"980010",265181,"1",
37,"980020",265181,"1",
2,"980030",265181,"1",
2,"980040",265181,"1",
2,"980050",265181,"1",
66788,"980070",265181,"1","T"
100,"980090",265181,"1",
100,"980220",265181,"1",
100,"980230",265181,"1",
100,"980280",265181,"1",
100,"980310",265181,"1",
100,"980330",265181,"1",
2500,"800931",265182,"1",
5585,"800940",265182,"1",
73000,"900000",265182,"1",
100,"900080",265182,"1",
7800,"900131",265182,"1",
10000,"910000",265182,"1",
400,"910040",265182,"1",
15220,"950000",265182,"1",
-3000,"950001",265182,"1",
5538,"950010",265182,"1",
-2746,"950011",265182,"1","T"
-900,"950023",265182,"1",
80900,"980000",265182,"1",
4,"980010",265182,"1",
37,"980020",265182,"1",
2,"980030",265182,"1",
2,"980040",265182,"1",
2,"980050",265182,"1",
66788,"980070",265182,"1","T"
100,"980090",265182,"1",
100,"980220",265182,"1",
100,"980230",265182,"1",
100,"980280",265182,"1",
100,"980310",265182,"1",
100,"980330",265182,"1",
413,"800940",265191,"1",
5400,"900000",265191,"1",
360,"950000",265191,"1",
60,"950010",265191,"1",
5400,"980000",265191,"1",
3,"980010",265191,"1",
63,"980020",265191,"1",
2,"980030",265191,"1",
3,"980040",265191,"1",
4980,"980070",265191,"1",
100,"980220",265191,"1",
100,"980260",265191,"1",
100,"980270",265191,"1",
100,"980300",265191,"1",
100,"980330",265191,"1",
413,"800940",265192,"1",
5400,"900000",265192,"1",
360,"950000",265192,"1",
60,"950010",265192,"1",
5400,"980000",265192,"1",
3,"980010",265192,"1",
63,"980020",265192,"1",
2,"980030",265192,"1",
3,"980040",265192,"1",
4980,"980070",265192,"1",
100,"980220",265192,"1",
100,"980260",265192,"1",
100,"980270",265192,"1",
100,"980300",265192,"1",
100,"980330",265192,"1",
-300,"950001",265201,"1",
1,"980010",265201,"1",
20,"980020",265201,"1",
1,"980030",265201,"1",
1,"980040",265201,"1",
300,"980070",265201,"1",
100,"980220",265201,"1",
100,"980260",265201,"1",
100,"980280",265201,"1",
100,"980310",265201,"1",
100,"980330",265201,"1",
-300,"950001",265202,"1",
1,"980010",265202,"1",
20,"980020",265202,"1",
1,"980030",265202,"1",
1,"980040",265202,"1",
300,"980070",265202,"1",
100,"980220",265202,"1",
100,"980260",265202,"1",
100,"980280",265202,"1",
100,"980310",265202,"1",
100,"980330",265202,"1",
16800,"900030",265211,"1",
36000,"900040",265211,"1",
700,"950022",265211,"1",
52800,"980000",265211,"1",
1,"980010",265211,"1",
42,"980020",265211,"1",
1,"980040",265211,"1",
52100,"980070",265211,"1",
100,"980090",265211,"1",
100,"980220",265211,"1",
100,"980230",265211,"1",
100,"980280",265211,"1",
100,"980310",265211,"1",
100,"980330",265211,"1",
16800,"900030",265212,"1",
36000,"900040",265212,"1",
700,"950022",265212,"1",
52800,"980000",265212,"1",
1,"980010",265212,"1",
42,"980020",265212,"1",
1,"980040",265212,"1",
52100,"980070",265212,"1",
100,"980090",265212,"1",
100,"980220",265212,"1",
100,"980230",265212,"1",
100,"980280",265212,"1",
100,"980310",265212,"1",
100,"980330",265212,"1",
2,"980010",265221,"1",
61,"980020",265221,"1",
2,"980030",265221,"1",
2,"980040",265221,"1",
100,"980090",265221,"1",
100,"980210",265221,"1",
100,"980230",265221,"1",
100,"980280",265221,"1",
100,"980300",265221,"1",
100,"980330",265221,"1",
2,"980010",265222,"1",
61,"980020",265222,"1",
2,"980030",265222,"1",
2,"980040",265222,"1",
100,"980090",265222,"1",
100,"980210",265222,"1",
100,"980230",265222,"1",
100,"980280",265222,"1",
100,"980300",265222,"1",
100,"980330",265222,"1",
2000,"800932",265231,"1",
383,"800940",265231,"1",
5000,"900000",265231,"1",
11226,"900030",265231,"1",
16226,"980000",265231,"1",
1,"980010",265231,"1",
69,"980020",265231,"1",
1,"980030",265231,"1",
1,"980040",265231,"1",
1,"980060",265231,"1",
16226,"980070",265231,"1",
100,"980090",265231,"1",
100,"980210",265231,"1",
100,"980240",265231,"1",
100,"980280",265231,"1",
100,"980300",265231,"1",
100,"980330",265231,"1",
2000,"800932",265232,"1",
383,"800940",265232,"1",
5000,"900000",265232,"1",
11226,"900030",265232,"1",
16226,"980000",265232,"1",
1,"980010",265232,"1",
69,"980020",265232,"1",
1,"980030",265232,"1",
1,"980040",265232,"1",
1,"980060",265232,"1",
16226,"980070",265232,"1",
100,"980090",265232,"1",
100,"980210",265232,"1",
100,"980240",265232,"1",
100,"980280",265232,"1",
100,"980300",265232,"1",
100,"980330",265232,"1",
2,"980010",265241,"1",
51,"980020",265241,"1",
2,"980030",265241,"1",
2,"980040",265241,"1",
100,"980090",265241,"1",
100,"980210",265241,"1",
100,"980230",265241,"1",
100,"980280",265241,"1",
100,"980300",265241,"1",
100,"980330",265241,"1",
90,"800700",265251,"1",
4339,"800931",265251,"1",
5355,"800940",265251,"1",
70000,"900000",265251,"1",
100,"900080",265251,"1",
-2300,"950001",265251,"1",
7790,"950022",265251,"1","T"
70100,"980000",265251,"1",
1,"980010",265251,"1",
33,"980020",265251,"1",
1,"980030",265251,"1",
1,"980040",265251,"1",
64610,"980070",265251,"1","T"
100,"980090",265251,"1",
100,"980210",265251,"1",
100,"980230",265251,"1",
100,"980280",265251,"1",
100,"980310",265251,"1",
100,"980330",265251,"1",
90,"800700",265252,"1",
4339,"800931",265252,"1",
5355,"800940",265252,"1",
70000,"900000",265252,"1",
100,"900080",265252,"1",
-2300,"950001",265252,"1",
7790,"950022",265252,"1","T"
70100,"980000",265252,"1",
1,"980010",265252,"1",
33,"980020",265252,"1",
1,"980030",265252,"1",
1,"980040",265252,"1",
64610,"980070",265252,"1","T"
100,"980090",265252,"1",
100,"980210",265252,"1",
100,"980230",265252,"1",
100,"980280",265252,"1",
100,"980310",265252,"1",
100,"980330",265252,"1",
7278,"900030",265261,"1",
6000,"900040",265261,"1",
13278,"980000",265261,"1",
1,"980010",265261,"1",
76,"980020",265261,"1",
1,"980040",265261,"1",
1,"980060",265261,"1",
13278,"980070",265261,"1",
100,"980090",265261,"1",
100,"980220",265261,"1",
100,"980240",265261,"1",
100,"980280",265261,"1",
100,"980310",265261,"1",
100,"980330",265261,"1",
7278,"900030",265262,"1",
6000,"900040",265262,"1",
13278,"980000",265262,"1",
1,"980010",265262,"1",
76,"980020",265262,"1",
1,"980040",265262,"1",
1,"980060",265262,"1",
13278,"980070",265262,"1",
100,"980090",265262,"1",
100,"980220",265262,"1",
100,"980240",265262,"1",
100,"980280",265262,"1",
100,"980310",265262,"1",
100,"980330",265262,"1",
2,"980010",265271,"1",
72,"980020",265271,"1",
2,"980060",265271,"1",
100,"980090",265271,"1",
100,"980210",265271,"1",
100,"980240",265271,"1",
100,"980280",265271,"1",
100,"980300",265271,"1",
2,"980010",265272,"1",
72,"980020",265272,"1",
2,"980060",265272,"1",
100,"980090",265272,"1",
100,"980210",265272,"1",
100,"980240",265272,"1",
100,"980280",265272,"1",
100,"980300",265272,"1",
1148,"800940",265281,"1",
15000,"900000",265281,"1",
-100,"950001",265281,"1",
-20,"950011",265281,"1",
15000,"980000",265281,"1",
1,"980010",265281,"1",
62,"980020",265281,"1",
1,"980030",265281,"1",
1,"980040",265281,"1",
15120,"980070",265281,"1",
100,"980090",265281,"1",
100,"980210",265281,"1",
100,"980240",265281,"1",
100,"980280",265281,"1",
100,"980310",265281,"1",
100,"980330",265281,"1",
1148,"800940",265282,"1",
15000,"900000",265282,"1",
-100,"950001",265282,"1",
-20,"950011",265282,"1",
15000,"980000",265282,"1",
1,"980010",265282,"1",
62,"980020",265282,"1",
1,"980030",265282,"1",
1,"980040",265282,"1",
15120,"980070",265282,"1",
100,"980090",265282,"1",
100,"980210",265282,"1",
100,"980240",265282,"1",
100,"980280",265282,"1",
100,"980310",265282,"1",
100,"980330",265282,"1",
314,"800940",265291,"1",
4100,"900000",265291,"1",
4100,"980000",265291,"1",
1,"980010",265291,"1",
23,"980020",265291,"1",
1,"980030",265291,"1",
4100,"980070",265291,"1",
100,"980210",265291,"1",
100,"980260",265291,"1",
100,"980280",265291,"1",
100,"980310",265291,"1",
314,"800940",265292,"1",
4100,"900000",265292,"1",
4100,"980000",265292,"1",
1,"980010",265292,"1",
23,"980020",265292,"1",
1,"980030",265292,"1",
4100,"980070",265292,"1",
100,"980210",265292,"1",
100,"980260",265292,"1",
100,"980280",265292,"1",
100,"980310",265292,"1",
5970,"900030",265301,"1",
5970,"980000",265301,"1",
2,"980010",265301,"1",
64,"980020",265301,"1",
2,"980040",265301,"1",
1,"980060",265301,"1",
5970,"980070",265301,"1",
100,"980090",265301,"1",
100,"980220",265301,"1",
100,"980230",265301,"1",
100,"980280",265301,"1",
100,"980300",265301,"1",
100,"980330",265301,"1",
5970,"900030",265302,"1",
5970,"980000",265302,"1",
2,"980010",265302,"1",
64,"980020",265302,"1",
2,"980040",265302,"1",
1,"980060",265302,"1",
5970,"980070",265302,"1",
100,"980090",265302,"1",
100,"980220",265302,"1",
100,"980230",265302,"1",
100,"980280",265302,"1",
100,"980300",265302,"1",
100,"980330",265302,"1",
3366,"800940",265311,"1",
22000,"900010",265311,"1",
4470,"900030",265311,"1",
26470,"980000",265311,"1",
3,"980010",265311,"1",
59,"980020",265311,"1",
1,"980030",265311,"1",
26470,"980070",265311,"1",
100,"980220",265311,"1",
100,"980260",265311,"1",
100,"980270",265311,"1",
100,"980300",265311,"1",
3366,"800940",265312,"1",
22000,"900010",265312,"1",
4470,"900030",265312,"1",
26470,"980000",265312,"1",
3,"980010",265312,"1",
59,"980020",265312,"1",
1,"980030",265312,"1",
26470,"980070",265312,"1",
100,"980220",265312,"1",
100,"980260",265312,"1",
100,"980270",265312,"1",
100,"980300",265312,"1",
3137,"800940",265322,"1",
41000,"900000",265322,"1",
41000,"980000",265322,"1",
2,"980010",265322,"1",
58,"980020",265322,"1",
2,"980030",265322,"1",
2,"980040",265322,"1",
41000,"980070",265322,"1",
100,"980210",265322,"1",
100,"980260",265322,"1",
100,"980280",265322,"1",
100,"980310",265322,"1",
100,"980330",265322,"1",
1683,"800940",265331,"1",
22000,"900000",265331,"1",
600,"900131",265331,"1",
4092,"950000",265331,"1",
-2000,"950001",265331,"1",
880,"950010",265331,"1",
-441,"950011",265331,"1",
22600,"980000",265331,"1",
2,"980010",265331,"1",
20,"980020",265331,"1",
1,"980030",265331,"1",
1,"980040",265331,"1",
1,"980050",265331,"1",
20069,"980070",265331,"1",
100,"980220",265331,"1",
100,"980260",265331,"1",
100,"980280",265331,"1",
100,"980300",265331,"1",
100,"980330",265331,"1",
1683,"800940",265332,"1",
22000,"900000",265332,"1",
600,"900131",265332,"1",
4092,"950000",265332,"1",
-2000,"950001",265332,"1",
880,"950010",265332,"1",
-441,"950011",265332,"1",
22600,"980000",265332,"1",
2,"980010",265332,"1",
20,"980020",265332,"1",
1,"980030",265332,"1",
1,"980040",265332,"1",
1,"980050",265332,"1",
20069,"980070",265332,"1",
100,"980220",265332,"1",
100,"980260",265332,"1",
100,"980280",265332,"1",
100,"980300",265332,"1",
100,"980330",265332,"1",
4055,"800940",265341,"1",
53000,"900000",265341,"1",
7018,"950000",265341,"1",
-1000,"950001",265341,"1",
53000,"980000",265341,"1",
2,"980010",265341,"1",
28,"980020",265341,"1",
2,"980030",265341,"1",
2,"980040",265341,"1",
46982,"980070",265341,"1",
100,"980090",265341,"1",
100,"980210",265341,"1",
100,"980230",265341,"1",
100,"980280",265341,"1",
100,"980310",265341,"1",
100,"980330",265341,"1",
4055,"800940",265342,"1",
53000,"900000",265342,"1",
7018,"950000",265342,"1",
-1000,"950001",265342,"1",
53000,"980000",265342,"1",
2,"980010",265342,"1",
28,"980020",265342,"1",
2,"980030",265342,"1",
2,"980040",265342,"1",
46982,"980070",265342,"1",
100,"980090",265342,"1",
100,"980210",265342,"1",
100,"980230",265342,"1",
100,"980280",265342,"1",
100,"980310",265342,"1",
100,"980330",265342,"1",
2219,"800940",265351,"1",
29000,"900000",265351,"1",
22000,"900040",265351,"1",
700,"950000",265351,"1",
200,"950021",265351,"1",
278,"950022",265351,"1",
51000,"980000",265351,"1",
3,"980010",265351,"1",
49,"980020",265351,"1",
1,"980030",265351,"1",
3,"980040",265351,"1",
49822,"980070",265351,"1",
100,"980090",265351,"1",
100,"980220",265351,"1",
100,"980230",265351,"1",
100,"980280",265351,"1",
100,"980300",265351,"1",
100,"980330",265351,"1",
1263,"800931",265361,"1",
2295,"800940",265361,"1",
30000,"900000",265361,"1",
4895,"950000",265361,"1",
-350,"950001",265361,"1",
1611,"950010",265361,"1",
-325,"950011",265361,"1",
30000,"980000",265361,"1",
1,"980010",265361,"1",
23,"980020",265361,"1",
1,"980030",265361,"1",
1,"980040",265361,"1",
24169,"980070",265361,"1",
100,"980210",265361,"1",
100,"980260",265361,"1",
100,"980280",265361,"1",
100,"980310",265361,"1",
100,"980330",265361,"1",
1263,"800931",265362,"1",
2295,"800940",265362,"1",
30000,"900000",265362,"1",
4895,"950000",265362,"1",
-350,"950001",265362,"1",
1611,"950010",265362,"1",
-325,"950011",265362,"1",
30000,"980000",265362,"1",
1,"980010",265362,"1",
23,"980020",265362,"1",
1,"980030",265362,"1",
1,"980040",265362,"1",
24169,"980070",265362,"1",
100,"980210",265362,"1",
100,"980260",265362,"1",
100,"980280",265362,"1",
100,"980310",265362,"1",
100,"980330",265362,"1",
10628,"800931",265371,"1",
5500,"800932",265371,"1",
8419,"800940",265371,"1",
110040,"900000",265371,"1",
100,"900080",265371,"1",
7602,"950000",265371,"1",
-3000,"950001",265371,"1",
2288,"950010",265371,"1",
-300,"950011",265371,"1",
110140,"980000",265371,"1",
4,"980010",265371,"1",
38,"980020",265371,"1",
2,"980030",265371,"1",
2,"980040",265371,"1",
2,"980050",265371,"1",
103550,"980070",265371,"1",
100,"980090",265371,"1",
100,"980210",265371,"1",
100,"980230",265371,"1",
100,"980280",265371,"1",
100,"980310",265371,"1",
100,"980330",265371,"1",
10628,"800931",265372,"1",
5500,"800932",265372,"1",
8419,"800940",265372,"1",
110040,"900000",265372,"1",
100,"900080",265372,"1",
7602,"950000",265372,"1",
-3000,"950001",265372,"1",
2288,"950010",265372,"1",
-300,"950011",265372,"1",
110140,"980000",265372,"1",
4,"980010",265372,"1",
38,"980020",265372,"1",
2,"980030",265372,"1",
2,"980040",265372,"1",
2,"980050",265372,"1",
103550,"980070",265372,"1",
100,"980090",265372,"1",
100,"980210",265372,"1",
100,"980230",265372,"1",
100,"980280",265372,"1",
100,"980310",265372,"1",
100,"980330",265372,"1",
7188,"900030",265381,"1",
7188,"980000",265381,"1",
3,"980010",265381,"1",
71,"980020",265381,"1",
2,"980030",265381,"1",
1,"980060",265381,"1",
7188,"980070",265381,"1",
100,"980090",265381,"1",
100,"980220",265381,"1",
100,"980240",265381,"1",
100,"980280",265381,"1",
100,"980290",265381,"1",
7188,"900030",265382,"1",
7188,"980000",265382,"1",
3,"980010",265382,"1",
71,"980020",265382,"1",
2,"980030",265382,"1",
1,"980060",265382,"1",
7188,"980070",265382,"1",
100,"980090",265382,"1",
100,"980220",265382,"1",
100,"980240",265382,"1",
100,"980280",265382,"1",
100,"980290",265382,"1",
230,"800940",265391,"1",
3000,"900000",265391,"1",
3000,"980000",265391,"1",
1,"980010",265391,"1",
48,"980020",265391,"1",
1,"980030",265391,"1",
1,"980040",265391,"1",
3000,"980070",265391,"1",
100,"980090",265391,"1",
100,"980220",265391,"1",
100,"980230",265391,"1",
100,"980280",265391,"1",
100,"980310",265391,"1",
100,"980330",265391,"1",
230,"800940",265392,"1",
3000,"900000",265392,"1",
3000,"980000",265392,"1",
1,"980010",265392,"1",
48,"980020",265392,"1",
1,"980030",265392,"1",
1,"980040",265392,"1",
3000,"980070",265392,"1",
100,"980090",265392,"1",
100,"980220",265392,"1",
100,"980230",265392,"1",
100,"980280",265392,"1",
100,"980310",265392,"1",
100,"980330",265392,"1",
3,"980010",265401,"1",
30,"980020",265401,"1",
1,"980030",265401,"1",
1,"980050",265401,"1",
100,"980210",265401,"1",
100,"980260",265401,"1",
100,"980280",265401,"1",
100,"980310",265401,"1",
546,"900030",265411,"1",
546,"980000",265411,"1",
1,"980010",265411,"1",
87,"980020",265411,"1",
1,"980040",265411,"1",
1,"980060",265411,"1",
546,"980070",265411,"1",
100,"980090",265411,"1",
100,"980220",265411,"1",
100,"980240",265411,"1",
100,"980280",265411,"1",
100,"980300",265411,"1",
100,"980330",265411,"1",
546,"900030",265412,"1",
546,"980000",265412,"1",
1,"980010",265412,"1",
87,"980020",265412,"1",
1,"980040",265412,"1",
1,"980060",265412,"1",
546,"980070",265412,"1",
100,"980090",265412,"1",
100,"980220",265412,"1",
100,"980240",265412,"1",
100,"980280",265412,"1",
100,"980300",265412,"1",
100,"980330",265412,"1",
8,"800700",265421,"1",
2500,"800910",265421,"1",
625,"800931",265421,"1",
1200,"800932",265421,"1",
2754,"800940",265421,"1",
36000,"900000",265421,"1",
200,"900080",265421,"1",
3000,"900100",265421,"1",
1200,"900110",265421,"1",
-600,"950001",265421,"1",
-300,"950011",265421,"1",
40400,"980000",265421,"1",
3,"980010",265421,"1",
31,"980020",265421,"1",
2,"980030",265421,"1",
2,"980040",265421,"1",
1,"980050",265421,"1",
41300,"980070",265421,"1",
100,"980210",265421,"1",
100,"980260",265421,"1",
100,"980280",265421,"1",
100,"980310",265421,"1",
100,"980330",265421,"1",
8,"800700",265422,"1",
2500,"800910",265422,"1",
625,"800931",265422,"1",
1200,"800932",265422,"1",
2754,"800940",265422,"1",
36000,"900000",265422,"1",
200,"900080",265422,"1",
3000,"900100",265422,"1",
1200,"900110",265422,"1",
-600,"950001",265422,"1",
-300,"950011",265422,"1",
40400,"980000",265422,"1",
3,"980010",265422,"1",
31,"980020",265422,"1",
2,"980030",265422,"1",
2,"980040",265422,"1",
1,"980050",265422,"1",
41300,"980070",265422,"1",
100,"980210",265422,"1",
100,"980260",265422,"1",
100,"980280",265422,"1",
100,"980310",265422,"1",
100,"980330",265422,"1",
8586,"900030",265431,"1",
750,"900040",265431,"1",
9336,"980000",265431,"1",
1,"980010",265431,"1",
76,"980020",265431,"1",
1,"980060",265431,"1",
9336,"980070",265431,"1",
100,"980090",265431,"1",
100,"980220",265431,"1",
100,"980240",265431,"1",
100,"980280",265431,"1",
100,"980300",265431,"1",
8586,"900030",265432,"1",
750,"900040",265432,"1",
9336,"980000",265432,"1",
1,"980010",265432,"1",
76,"980020",265432,"1",
1,"980060",265432,"1",
9336,"980070",265432,"1",
100,"980090",265432,"1",
100,"980220",265432,"1",
100,"980240",265432,"1",
100,"980280",265432,"1",
100,"980300",265432,"1",
300,"800932",265441,"1",
918,"800940",265441,"1",
12000,"900000",265441,"1",
6690,"900030",265441,"1",
300,"900120",265441,"1",
8400,"900150",265441,"1",
-3000,"950001",265441,"1",
-200,"950011",265441,"1",
27390,"980000",265441,"1",
11,"980010",265441,"1",
35,"980020",265441,"1",
2,"980030",265441,"1",
9,"980050",265441,"1",
30590,"980070",265441,"1",
100,"980220",265441,"1",
100,"980260",265441,"1",
100,"980280",265441,"1",
100,"980310",265441,"1",
300,"800932",265442,"1",
918,"800940",265442,"1",
12000,"900000",265442,"1",
6690,"900030",265442,"1",
300,"900120",265442,"1",
8400,"900150",265442,"1",
-3000,"950001",265442,"1",
-200,"950011",265442,"1",
27390,"980000",265442,"1",
11,"980010",265442,"1",
35,"980020",265442,"1",
2,"980030",265442,"1",
9,"980050",265442,"1",
30590,"980070",265442,"1",
100,"980220",265442,"1",
100,"980260",265442,"1",
100,"980280",265442,"1",
100,"980310",265442,"1",
26400,"900030",265451,"1",
20000,"900050",265451,"1",
35000,"900070",265451,"1",
6500,"950000",265451,"1",
260,"950010",265451,"1",
81400,"980000",265451,"1",
2,"980010",265451,"1",
78,"980020",265451,"1",
1,"980040",265451,"1",
2,"980060",265451,"1",
74640,"980070",265451,"1",
100,"980090",265451,"1",
100,"980210",265451,"1",
100,"980240",265451,"1",
100,"980280",265451,"1",
100,"980310",265451,"1",
100,"980330",265451,"1",
26400,"900030",265452,"1",
20000,"900050",265452,"1",
35000,"900070",265452,"1",
6500,"950000",265452,"1",
260,"950010",265452,"1",
81400,"980000",265452,"1",
2,"980010",265452,"1",
78,"980020",265452,"1",
1,"980040",265452,"1",
2,"980060",265452,"1",
74640,"980070",265452,"1",
100,"980090",265452,"1",
100,"980210",265452,"1",
100,"980240",265452,"1",
100,"980280",265452,"1",
100,"980310",265452,"1",
100,"980330",265452,"1",
1092,"900030",265461,"1",
1092,"980000",265461,"1",
2,"980010",265461,"1",
66,"980020",265461,"1",
2,"980060",265461,"1",
1092,"980070",265461,"1",
100,"980090",265461,"1",
100,"980220",265461,"1",
100,"980240",265461,"1",
100,"980270",265461,"1",
100,"980300",265461,"1",
1092,"900030",265462,"1",
1092,"980000",265462,"1",
2,"980010",265462,"1",
66,"980020",265462,"1",
2,"980060",265462,"1",
1092,"980070",265462,"1",
100,"980090",265462,"1",
100,"980220",265462,"1",
100,"980240",265462,"1",
100,"980270",265462,"1",
100,"980300",265462,"1",
14370,"900030",265471,"1",
-1500,"950001",265471,"1",
-700,"950011",265471,"1",
457,"950021",265471,"1",
870,"950022",265471,"1",
14370,"980000",265471,"1",
6,"980010",265471,"1",
67,"980020",265471,"1",
2,"980030",265471,"1",
4,"980040",265471,"1",
2,"980050",265471,"1",
1,"980060",265471,"1",
15243,"980070",265471,"1",
100,"980090",265471,"1",
100,"980220",265471,"1",
100,"980230",265471,"1",
100,"980270",265471,"1",
100,"980310",265471,"1",
100,"980330",265471,"1",
14370,"900030",265472,"1",
-1500,"950001",265472,"1",
-700,"950011",265472,"1",
457,"950021",265472,"1",
870,"950022",265472,"1",
14370,"980000",265472,"1",
6,"980010",265472,"1",
67,"980020",265472,"1",
2,"980030",265472,"1",
4,"980040",265472,"1",
2,"980050",265472,"1",
1,"980060",265472,"1",
15243,"980070",265472,"1",
100,"980090",265472,"1",
100,"980220",265472,"1",
100,"980230",265472,"1",
100,"980270",265472,"1",
100,"980310",265472,"1",
100,"980330",265472,"1",
2,"980010",265481,"1",
65,"980020",265481,"1",
30,"980040",265481,"1",
1,"980060",265481,"1",
100,"980090",265481,"1",
100,"980210",265481,"1",
100,"980240",265481,"1",
100,"980280",265481,"1",
100,"980290",265481,"1",
100,"980330",265481,"1",
2,"980010",265482,"1",
65,"980020",265482,"1",
30,"980040",265482,"1",
1,"980060",265482,"1",
100,"980090",265482,"1",
100,"980210",265482,"1",
100,"980240",265482,"1",
100,"980280",265482,"1",
100,"980290",265482,"1",
100,"980330",265482,"1",
21298,"800931",265491,"1","T"
6523,"800940",265491,"1",
88351,"900000",265491,"1",
11253,"950000",265491,"1",
-1300,"950001",265491,"1",
2486,"950010",265491,"1",
460,"950022",265491,"1",
88351,"980000",265491,"1",
2,"980010",265491,"1",
59,"980020",265491,"1",
2,"980030",265491,"1",
2,"980040",265491,"1",
75452,"980070",265491,"1",
100,"980090",265491,"1",
100,"980210",265491,"1",
100,"980230",265491,"1",
100,"980280",265491,"1",
100,"980310",265491,"1",
100,"980330",265491,"1",
21298,"800931",265492,"1","T"
6523,"800940",265492,"1",
88351,"900000",265492,"1",
11253,"950000",265492,"1",
-1300,"950001",265492,"1",
2486,"950010",265492,"1",
460,"950022",265492,"1",
88351,"980000",265492,"1",
2,"980010",265492,"1",
59,"980020",265492,"1",
2,"980030",265492,"1",
2,"980040",265492,"1",
75452,"980070",265492,"1",
100,"980090",265492,"1",
100,"980210",265492,"1",
100,"980230",265492,"1",
100,"980280",265492,"1",
100,"980310",265492,"1",
100,"980330",265492,"1",
10963,"800931",265501,"1",
75,"800932",265501,"1",
6886,"800940",265501,"1",
90000,"900000",265501,"1",
11513,"950000",265501,"1",
4843,"950010",265501,"1",
90000,"980000",265501,"1",
2,"980010",265501,"1",
41,"980020",265501,"1",
2,"980030",265501,"1",
3,"980040",265501,"1",
73644,"980070",265501,"1",
100,"980090",265501,"1",
100,"980220",265501,"1",
100,"980230",265501,"1",
100,"980280",265501,"1",
100,"980300",265501,"1",
100,"980330",265501,"1",
10963,"800931",265502,"1",
75,"800932",265502,"1",
6886,"800940",265502,"1",
90000,"900000",265502,"1",
11513,"950000",265502,"1",
4843,"950010",265502,"1",
90000,"980000",265502,"1",
2,"980010",265502,"1",
41,"980020",265502,"1",
2,"980030",265502,"1",
3,"980040",265502,"1",
73644,"980070",265502,"1",
100,"980090",265502,"1",
100,"980220",265502,"1",
100,"980230",265502,"1",
100,"980280",265502,"1",
100,"980300",265502,"1",
100,"980330",265502,"1",
4208,"800940",265511,"1",
55000,"900000",265511,"1",
8250,"950000",265511,"1",
-1110,"950001",265511,"1",
3850,"950010",265511,"1",
-690,"950011",265511,"1",
55000,"980000",265511,"1",
4,"980010",265511,"1",
41,"980020",265511,"1",
1,"980030",265511,"1",
3,"980040",265511,"1",
2,"980050",265511,"1",
44700,"980070",265511,"1",
100,"980090",265511,"1",
100,"980210",265511,"1",
100,"980230",265511,"1",
100,"980280",265511,"1",
100,"980310",265511,"1",
100,"980330",265511,"1",
4208,"800940",265512,"1",
55000,"900000",265512,"1",
8250,"950000",265512,"1",
-1110,"950001",265512,"1",
3850,"950010",265512,"1",
-690,"950011",265512,"1",
55000,"980000",265512,"1",
4,"980010",265512,"1",
41,"980020",265512,"1",
1,"980030",265512,"1",
3,"980040",265512,"1",
2,"980050",265512,"1",
44700,"980070",265512,"1",
100,"980090",265512,"1",
100,"980210",265512,"1",
100,"980230",265512,"1",
100,"980280",265512,"1",
100,"980310",265512,"1",
100,"980330",265512,"1",
1,"980010",265521,"1",
58,"980020",265521,"1",
1,"980030",265521,"1",
1,"980040",265521,"1",
100,"980090",265521,"1",
100,"980210",265521,"1",
100,"980230",265521,"1",
100,"980280",265521,"1",
100,"980300",265521,"1",
100,"980330",265521,"1",
1,"980010",265522,"1",
58,"980020",265522,"1",
1,"980030",265522,"1",
1,"980040",265522,"1",
100,"980090",265522,"1",
100,"980210",265522,"1",
100,"980230",265522,"1",
100,"980280",265522,"1",
100,"980300",265522,"1",
100,"980330",265522,"1",
3762,"800940",265531,"1",
49176,"900000",265531,"1",
11502,"900030",265531,"1",
6948,"950000",265531,"1",
-1100,"950001",265531,"1",
4151,"950010",265531,"1",
-700,"950011",265531,"1",
60678,"980000",265531,"1",
2,"980010",265531,"1",
69,"980020",265531,"1",
2,"980030",265531,"1",
2,"980040",265531,"1",
1,"980060",265531,"1",
51379,"980070",265531,"1",
100,"980220",265531,"1",
100,"980260",265531,"1",
100,"980280",265531,"1",
100,"980300",265531,"1",
100,"980330",265531,"1",
3762,"800940",265532,"1",
49176,"900000",265532,"1",
11502,"900030",265532,"1",
6948,"950000",265532,"1",
-1100,"950001",265532,"1",
4151,"950010",265532,"1",
-700,"950011",265532,"1",
60678,"980000",265532,"1",
2,"980010",265532,"1",
69,"980020",265532,"1",
2,"980030",265532,"1",
2,"980040",265532,"1",
1,"980060",265532,"1",
51379,"980070",265532,"1",
100,"980220",265532,"1",
100,"980260",265532,"1",
100,"980280",265532,"1",
100,"980300",265532,"1",
100,"980330",265532,"1",
1,"980010",265541,"1",
43,"980020",265541,"1",
1,"980030",265541,"1",
2,"980040",265541,"1",
100,"980090",265541,"1",
100,"980210",265541,"1",
100,"980240",265541,"1",
100,"980270",265541,"1",
100,"980310",265541,"1",
100,"980330",265541,"1",
1,"980010",265542,"1",
43,"980020",265542,"1",
1,"980030",265542,"1",
2,"980040",265542,"1",
100,"980090",265542,"1",
100,"980210",265542,"1",
100,"980240",265542,"1",
100,"980270",265542,"1",
100,"980310",265542,"1",
100,"980330",265542,"1",
6144,"900090",265552,"1",
