"AMOUNT","UCC","NEWID","PUB_FLAG","AMOUNT_"
1,"980040",304521,"1",
2,"980060",304521,"1",
58498,"980070",304521,"1",
100,"980090",304521,"1",
100,"980210",304521,"1",
100,"980240",304521,"1",
100,"980280",304521,"1",
100,"980310",304521,"1",
100,"980330",304521,"1",
17976,"900030",304522,"1",
43586,"900040",304522,"1",
200,"900050",304522,"1",
23,"950000",304522,"1",
3241,"950022",304522,"1",
61762,"980000",304522,"1",
2,"980010",304522,"1",
69,"980020",304522,"1",
1,"980040",304522,"1",
2,"980060",304522,"1",
58498,"980070",304522,"1",
100,"980090",304522,"1",
100,"980210",304522,"1",
100,"980240",304522,"1",
100,"980280",304522,"1",
100,"980310",304522,"1",
100,"980330",304522,"1",
6247,"800940",304531,"1",
105000,"900000",304531,"1",
105000,"980000",304531,"1",
3,"980010",304531,"1",
43,"980020",304531,"1",
1,"980030",304531,"1",
2,"980040",304531,"1",
1,"980050",304531,"1",
105000,"980070",304531,"1",
100,"980090",304531,"1",
100,"980210",304531,"1",
100,"980230",304531,"1",
100,"980280",304531,"1",
100,"980310",304531,"1",
100,"980330",304531,"1",
6247,"800940",304532,"1",
105000,"900000",304532,"1",
105000,"980000",304532,"1",
3,"980010",304532,"1",
43,"980020",304532,"1",
1,"980030",304532,"1",
2,"980040",304532,"1",
1,"980050",304532,"1",
105000,"980070",304532,"1",
100,"980090",304532,"1",
100,"980210",304532,"1",
100,"980230",304532,"1",
100,"980280",304532,"1",
100,"980310",304532,"1",
100,"980330",304532,"1",
1,"980010",304541,"1",
36,"980020",304541,"1",
1,"980030",304541,"1",
1,"980040",304541,"1",
100,"980210",304541,"1",
100,"980260",304541,"1",
100,"980280",304541,"1",
100,"980310",304541,"1",
100,"980330",304541,"1",
1,"980010",304542,"1",
50,"980020",304542,"1",
1,"980030",304542,"1",
1,"980040",304542,"1",
100,"980210",304542,"1",
100,"980260",304542,"1",
100,"980280",304542,"1",
100,"980290",304542,"1",
100,"980330",304542,"1",
1836,"800940",304551,"1",
12000,"900010",304551,"1",
30000,"900040",304551,"1",
12000,"900060",304551,"1",
54000,"980000",304551,"1",
1,"980010",304551,"1",
55,"980020",304551,"1",
1,"980030",304551,"1",
1,"980040",304551,"1",
54000,"980070",304551,"1",
100,"980090",304551,"1",
100,"980210",304551,"1",
100,"980250",304551,"1",
100,"980280",304551,"1",
100,"980310",304551,"1",
100,"980330",304551,"1",
1836,"800940",304552,"1",
12000,"900010",304552,"1",
30000,"900040",304552,"1",
12000,"900060",304552,"1",
54000,"980000",304552,"1",
1,"980010",304552,"1",
55,"980020",304552,"1",
1,"980030",304552,"1",
1,"980040",304552,"1",
54000,"980070",304552,"1",
100,"980090",304552,"1",
100,"980210",304552,"1",
100,"980250",304552,"1",
100,"980280",304552,"1",
100,"980310",304552,"1",
100,"980330",304552,"1",
4000,"800932",304561,"1",
1530,"800940",304561,"1",
20000,"900000",304561,"1",
1000,"900140",304561,"1",
21000,"980000",304561,"1",
2,"980010",304561,"1",
21,"980020",304561,"1",
2,"980030",304561,"1",
2,"980040",304561,"1",
21000,"980070",304561,"1",
100,"980210",304561,"1",
100,"980260",304561,"1",
100,"980280",304561,"1",
100,"980310",304561,"1",
100,"980330",304561,"1",
4000,"800932",304562,"1",
1530,"800940",304562,"1",
20000,"900000",304562,"1",
1000,"900140",304562,"1",
21000,"980000",304562,"1",
2,"980010",304562,"1",
21,"980020",304562,"1",
2,"980030",304562,"1",
2,"980040",304562,"1",
21000,"980070",304562,"1",
100,"980210",304562,"1",
100,"980260",304562,"1",
100,"980280",304562,"1",
100,"980310",304562,"1",
100,"980330",304562,"1",
16692,"900030",304571,"1",
16692,"980000",304571,"1",
2,"980010",304571,"1",
80,"980020",304571,"1",
2,"980040",304571,"1",
2,"980060",304571,"1",
16692,"980070",304571,"1",
100,"980090",304571,"1",
100,"980220",304571,"1",
100,"980240",304571,"1",
100,"980280",304571,"1",
100,"980300",304571,"1",
100,"980330",304571,"1",
16692,"900030",304572,"1",
16692,"980000",304572,"1",
2,"980010",304572,"1",
80,"980020",304572,"1",
2,"980040",304572,"1",
2,"980060",304572,"1",
16692,"980070",304572,"1",
100,"980090",304572,"1",
100,"980220",304572,"1",
100,"980240",304572,"1",
100,"980280",304572,"1",
100,"980300",304572,"1",
100,"980330",304572,"1",
11514,"900030",304581,"1",
5052,"900040",304581,"1",
62,"950022",304581,"1",
16566,"980000",304581,"1",
1,"980010",304581,"1",
70,"980020",304581,"1",
1,"980040",304581,"1",
1,"980060",304581,"1",
16504,"980070",304581,"1",
100,"980090",304581,"1",
100,"980220",304581,"1",
100,"980230",304581,"1",
100,"980280",304581,"1",
100,"980310",304581,"1",
100,"980330",304581,"1",
11514,"900030",304582,"1",
5052,"900040",304582,"1",
62,"950022",304582,"1",
16566,"980000",304582,"1",
1,"980010",304582,"1",
70,"980020",304582,"1",
1,"980040",304582,"1",
1,"980060",304582,"1",
16504,"980070",304582,"1",
100,"980090",304582,"1",
100,"980220",304582,"1",
100,"980230",304582,"1",
100,"980280",304582,"1",
100,"980310",304582,"1",
100,"980330",304582,"1",
1913,"800940",304592,"1",
25000,"900000",304592,"1",
25000,"980000",304592,"1",
1,"980010",304592,"1",
30,"980020",304592,"1",
1,"980030",304592,"1",
1,"980040",304592,"1",
25000,"980070",304592,"1",
100,"980210",304592,"1",
100,"980260",304592,"1",
100,"980270",304592,"1",
100,"980300",304592,"1",
100,"980330",304592,"1",
700,"950022",304601,"1",
3,"980010",304601,"1",
52,"980020",304601,"1",
2,"980030",304601,"1",
3,"980040",304601,"1",
-700,"980070",304601,"1",
100,"980090",304601,"1",
100,"980210",304601,"1",
100,"980230",304601,"1",
100,"980280",304601,"1",
100,"980310",304601,"1",
100,"980330",304601,"1",
700,"950022",304602,"1",
3,"980010",304602,"1",
52,"980020",304602,"1",
2,"980030",304602,"1",
3,"980040",304602,"1",
-700,"980070",304602,"1",
100,"980090",304602,"1",
100,"980210",304602,"1",
100,"980230",304602,"1",
100,"980280",304602,"1",
100,"980310",304602,"1",
100,"980330",304602,"1",
1200,"950000",304611,"1",
4,"980010",304611,"1",
42,"980020",304611,"1",
2,"980030",304611,"1",
2,"980040",304611,"1",
2,"980050",304611,"1",
-1200,"980070",304611,"1",
100,"980210",304611,"1",
100,"980260",304611,"1",
100,"980280",304611,"1",
100,"980310",304611,"1",
100,"980330",304611,"1",
1200,"950000",304612,"1",
4,"980010",304612,"1",
42,"980020",304612,"1",
2,"980030",304612,"1",
2,"980040",304612,"1",
2,"980050",304612,"1",
-1200,"980070",304612,"1",
100,"980210",304612,"1",
100,"980260",304612,"1",
100,"980280",304612,"1",
100,"980310",304612,"1",
100,"980330",304612,"1",
2,"980010",304621,"1",
48,"980020",304621,"1",
1,"980030",304621,"1",
2,"980040",304621,"1",
100,"980090",304621,"1",
100,"980220",304621,"1",
100,"980230",304621,"1",
100,"980280",304621,"1",
100,"980310",304621,"1",
100,"980330",304621,"1",
2,"980010",304622,"1",
48,"980020",304622,"1",
1,"980030",304622,"1",
2,"980040",304622,"1",
100,"980090",304622,"1",
100,"980220",304622,"1",
100,"980230",304622,"1",
100,"980280",304622,"1",
100,"980300",304622,"1",
100,"980330",304622,"1",
574,"800940",304631,"1",
7500,"900000",304631,"1",
-200,"950001",304631,"1",
-100,"950011",304631,"1",
7500,"980000",304631,"1",
1,"980010",304631,"1",
21,"980020",304631,"1",
1,"980030",304631,"1",
6,"980040",304631,"1",
7800,"980070",304631,"1",
100,"980210",304631,"1",
100,"980260",304631,"1",
100,"980280",304631,"1",
100,"980310",304631,"1",
100,"980330",304631,"1",
574,"800940",304632,"1",
7500,"900000",304632,"1",
-200,"950001",304632,"1",
-100,"950011",304632,"1",
7500,"980000",304632,"1",
1,"980010",304632,"1",
21,"980020",304632,"1",
1,"980030",304632,"1",
6,"980040",304632,"1",
7800,"980070",304632,"1",
100,"980210",304632,"1",
100,"980260",304632,"1",
100,"980280",304632,"1",
100,"980310",304632,"1",
100,"980330",304632,"1",
1540,"800931",304641,"1",
2678,"800940",304641,"1",
35000,"900000",304641,"1",
5040,"950000",304641,"1",
-200,"950001",304641,"1",
1680,"950010",304641,"1",
35000,"980000",304641,"1",
2,"980010",304641,"1",
53,"980020",304641,"1",
2,"980030",304641,"1",
1,"980040",304641,"1",
28480,"980070",304641,"1",
100,"980090",304641,"1",
100,"980210",304641,"1",
100,"980240",304641,"1",
100,"980280",304641,"1",
100,"980310",304641,"1",
100,"980330",304641,"1",
1540,"800931",304642,"1",
2678,"800940",304642,"1",
35000,"900000",304642,"1",
5040,"950000",304642,"1",
-200,"950001",304642,"1",
1680,"950010",304642,"1",
35000,"980000",304642,"1",
2,"980010",304642,"1",
53,"980020",304642,"1",
2,"980030",304642,"1",
1,"980040",304642,"1",
28480,"980070",304642,"1",
100,"980090",304642,"1",
100,"980210",304642,"1",
100,"980240",304642,"1",
100,"980280",304642,"1",
100,"980310",304642,"1",
100,"980330",304642,"1",
800,"800710",304651,"1",
9546,"900030",304651,"1",
10000,"900040",304651,"1",
19546,"980000",304651,"1",
4,"980010",304651,"1",
46,"980020",304651,"1",
2,"980050",304651,"1",
1,"980060",304651,"1",
19546,"980070",304651,"1",
100,"980220",304651,"1",
100,"980260",304651,"1",
100,"980280",304651,"1",
100,"980320",304651,"1",
800,"800710",304652,"1",
9546,"900030",304652,"1",
10000,"900040",304652,"1",
19546,"980000",304652,"1",
4,"980010",304652,"1",
46,"980020",304652,"1",
2,"980050",304652,"1",
1,"980060",304652,"1",
19546,"980070",304652,"1",
100,"980220",304652,"1",
100,"980260",304652,"1",
100,"980280",304652,"1",
100,"980320",304652,"1",
30,"800700",304661,"1",
5000,"800932",304661,"1",
9021,"800940",304661,"1","T"
124000,"900000",304661,"1",
538,"900010",304661,"1",
3000,"900080",304661,"1",
5843,"910020",304661,"1","T"
35651,"950000",304661,"1","T"
-4000,"950001",304661,"1",
1000,"950022",304661,"1",
127538,"980000",304661,"1",
3,"980010",304661,"1",
26,"980020",304661,"1",
2,"980030",304661,"1",
1,"980050",304661,"1",
94887,"980070",304661,"1","T"
100,"980220",304661,"1",
100,"980260",304661,"1",
100,"980280",304661,"1",
100,"980310",304661,"1",
30,"800700",304662,"1",
5000,"800932",304662,"1",
9021,"800940",304662,"1","T"
124000,"900000",304662,"1",
538,"900010",304662,"1",
3000,"900080",304662,"1",
5843,"910020",304662,"1","T"
35651,"950000",304662,"1","T"
-4000,"950001",304662,"1",
1000,"950022",304662,"1",
127538,"980000",304662,"1",
3,"980010",304662,"1",
26,"980020",304662,"1",
2,"980030",304662,"1",
1,"980050",304662,"1",
94887,"980070",304662,"1","T"
100,"980210",304662,"1",
100,"980260",304662,"1",
100,"980280",304662,"1",
100,"980310",304662,"1",
1,"980010",304671,"1",
20,"980020",304671,"1",
1,"980030",304671,"1",
100,"980220",304671,"1",
100,"980260",304671,"1",
100,"980280",304671,"1",
100,"980310",304671,"1",
1,"980010",304672,"1",
20,"980020",304672,"1",
1,"980030",304672,"1",
100,"980220",304672,"1",
100,"980260",304672,"1",
100,"980280",304672,"1",
100,"980310",304672,"1",
-300,"950001",304681,"1",
-150,"950011",304681,"1",
2,"980010",304681,"1",
45,"980020",304681,"1",
2,"980030",304681,"1",
4,"980040",304681,"1",
450,"980070",304681,"1",
100,"980090",304681,"1",
100,"980210",304681,"1",
100,"980230",304681,"1",
100,"980280",304681,"1",
100,"980310",304681,"1",
100,"980330",304681,"1",
-300,"950001",304682,"1",
-150,"950011",304682,"1",
2,"980010",304682,"1",
45,"980020",304682,"1",
2,"980030",304682,"1",
4,"980040",304682,"1",
450,"980070",304682,"1",
100,"980090",304682,"1",
100,"980210",304682,"1",
100,"980230",304682,"1",
100,"980280",304682,"1",
100,"980310",304682,"1",
100,"980330",304682,"1",
13428,"900030",304691,"1",
98489,"900040",304691,"1","T"
16621,"900050",304691,"1",
1917,"900080",304691,"1",
12000,"900140",304691,"1",
8763,"950000",304691,"1",
694,"950010",304691,"1",
142455,"980000",304691,"1","T"
2,"980010",304691,"1",
64,"980020",304691,"1",
2,"980040",304691,"1",
132998,"980070",304691,"1","T"
100,"980090",304691,"1",
100,"980210",304691,"1",
100,"980240",304691,"1",
100,"980280",304691,"1",
100,"980310",304691,"1",
100,"980330",304691,"1",
13428,"900030",304692,"1",
98489,"900040",304692,"1","T"
16621,"900050",304692,"1",
1917,"900080",304692,"1",
12000,"900140",304692,"1",
8763,"950000",304692,"1",
694,"950010",304692,"1",
142455,"980000",304692,"1","T"
2,"980010",304692,"1",
64,"980020",304692,"1",
2,"980040",304692,"1",
132998,"980070",304692,"1","T"
100,"980090",304692,"1",
100,"980210",304692,"1",
100,"980240",304692,"1",
100,"980280",304692,"1",
100,"980310",304692,"1",
100,"980330",304692,"1",
2,"980010",304701,"1",
27,"980020",304701,"1",
2,"980030",304701,"1",
4,"980040",304701,"1",
100,"980090",304701,"1",
100,"980210",304701,"1",
100,"980230",304701,"1",
100,"980280",304701,"1",
100,"980300",304701,"1",
100,"980330",304701,"1",
2,"980010",304702,"1",
27,"980020",304702,"1",
2,"980030",304702,"1",
4,"980040",304702,"1",
100,"980090",304702,"1",
100,"980210",304702,"1",
100,"980230",304702,"1",
100,"980280",304702,"1",
100,"980300",304702,"1",
100,"980330",304702,"1",
7925,"800931",304711,"1",
8380,"800940",304711,"1",
111000,"900000",304711,"1",
1200,"900100",304711,"1",
17027,"950000",304711,"1",
-4000,"950001",304711,"1",
3418,"950010",304711,"1",
-68,"950011",304711,"1",
112200,"980000",304711,"1",
4,"980010",304711,"1",
33,"980020",304711,"1",
2,"980030",304711,"1",
2,"980040",304711,"1",
2,"980050",304711,"1",
95823,"980070",304711,"1",
100,"980090",304711,"1",
100,"980210",304711,"1",
100,"980230",304711,"1",
100,"980280",304711,"1",
100,"980300",304711,"1",
100,"980330",304711,"1",
7925,"800931",304712,"1",
8380,"800940",304712,"1",
111000,"900000",304712,"1",
1200,"900100",304712,"1",
17027,"950000",304712,"1",
-4000,"950001",304712,"1",
3418,"950010",304712,"1",
-68,"950011",304712,"1",
112200,"980000",304712,"1",
4,"980010",304712,"1",
33,"980020",304712,"1",
2,"980030",304712,"1",
2,"980040",304712,"1",
2,"980050",304712,"1",
95823,"980070",304712,"1",
100,"980090",304712,"1",
100,"980210",304712,"1",
100,"980230",304712,"1",
100,"980280",304712,"1",
100,"980300",304712,"1",
100,"980330",304712,"1",
1,"980010",304721,"1",
84,"980020",304721,"1",
1,"980060",304721,"1",
100,"980090",304721,"1",
100,"980220",304721,"1",
100,"980250",304721,"1",
100,"980280",304721,"1",
100,"980310",304721,"1",
1,"980010",304722,"1",
84,"980020",304722,"1",
1,"980060",304722,"1",
100,"980090",304722,"1",
100,"980220",304722,"1",
100,"980250",304722,"1",
100,"980280",304722,"1",
100,"980310",304722,"1",
4074,"800940",304731,"1",
5250,"900000",304731,"1",
24000,"900010",304731,"1",
-1750,"950001",304731,"1",
-436,"950011",304731,"1",
29250,"980000",304731,"1",
3,"980010",304731,"1",
22,"980020",304731,"1",
2,"980030",304731,"1",
1,"980040",304731,"1",
1,"980050",304731,"1",
31436,"980070",304731,"1",
100,"980220",304731,"1",
100,"980260",304731,"1",
100,"980280",304731,"1",
100,"980300",304731,"1",
100,"980330",304731,"1",
4074,"800940",304732,"1",
5250,"900000",304732,"1",
24000,"900010",304732,"1",
-1750,"950001",304732,"1",
-436,"950011",304732,"1",
29250,"980000",304732,"1",
3,"980010",304732,"1",
22,"980020",304732,"1",
2,"980030",304732,"1",
1,"980040",304732,"1",
1,"980050",304732,"1",
31436,"980070",304732,"1",
100,"980220",304732,"1",
100,"980260",304732,"1",
100,"980280",304732,"1",
100,"980300",304732,"1",
100,"980330",304732,"1",
3,"980010",304741,"1",
37,"980020",304741,"1",
2,"980030",304741,"1",
1,"980040",304741,"1",
1,"980050",304741,"1",
100,"980090",304741,"1",
100,"980210",304741,"1",
100,"980230",304741,"1",
100,"980280",304741,"1",
100,"980310",304741,"1",
100,"980330",304741,"1",
3,"980010",304742,"1",
37,"980020",304742,"1",
2,"980030",304742,"1",
1,"980040",304742,"1",
1,"980050",304742,"1",
100,"980090",304742,"1",
100,"980210",304742,"1",
100,"980230",304742,"1",
100,"980280",304742,"1",
100,"980310",304742,"1",
100,"980330",304742,"1",
2,"980010",304751,"1",
57,"980020",304751,"1",
1,"980030",304751,"1",
100,"980090",304751,"1",
100,"980210",304751,"1",
100,"980250",304751,"1",
100,"980280",304751,"1",
100,"980300",304751,"1",
2,"980010",304752,"1",
57,"980020",304752,"1",
1,"980030",304752,"1",
100,"980090",304752,"1",
100,"980210",304752,"1",
100,"980250",304752,"1",
100,"980280",304752,"1",
100,"980300",304752,"1",
1913,"800940",304761,"1",
25000,"900000",304761,"1",
33,"900080",304761,"1",
-100,"950011",304761,"1",
25033,"980000",304761,"1",
4,"980010",304761,"1",
51,"980020",304761,"1",
2,"980030",304761,"1",
3,"980040",304761,"1",
25133,"980070",304761,"1",
100,"980090",304761,"1",
100,"980210",304761,"1",
100,"980230",304761,"1",
100,"980280",304761,"1",
100,"980310",304761,"1",
100,"980330",304761,"1",
1913,"800940",304762,"1",
25000,"900000",304762,"1",
33,"900080",304762,"1",
-100,"950011",304762,"1",
25033,"980000",304762,"1",
4,"980010",304762,"1",
51,"980020",304762,"1",
2,"980030",304762,"1",
3,"980040",304762,"1",
25133,"980070",304762,"1",
100,"980090",304762,"1",
100,"980210",304762,"1",
100,"980230",304762,"1",
100,"980280",304762,"1",
100,"980310",304762,"1",
100,"980330",304762,"1",
2372,"800940",304771,"1",
31000,"900000",304771,"1",
60,"900080",304771,"1",
-40,"950011",304771,"1",
31060,"980000",304771,"1",
7,"980010",304771,"1",
49,"980020",304771,"1",
5,"980030",304771,"1",
3,"980040",304771,"1",
3,"980050",304771,"1",
31100,"980070",304771,"1",
100,"980090",304771,"1",
100,"980210",304771,"1",
100,"980230",304771,"1",
100,"980280",304771,"1",
100,"980290",304771,"1",
100,"980330",304771,"1",
2372,"800940",304772,"1",
31000,"900000",304772,"1",
60,"900080",304772,"1",
-40,"950011",304772,"1",
31060,"980000",304772,"1",
7,"980010",304772,"1",
49,"980020",304772,"1",
5,"980030",304772,"1",
3,"980040",304772,"1",
3,"980050",304772,"1",
31100,"980070",304772,"1",
100,"980090",304772,"1",
100,"980210",304772,"1",
100,"980230",304772,"1",
100,"980280",304772,"1",
100,"980290",304772,"1",
100,"980330",304772,"1",
7249,"800931",304781,"1",
2000,"800932",304781,"1",
3137,"800940",304781,"1",
41000,"900000",304781,"1",
1811,"900040",304781,"1",
3900,"900070",304781,"1",
8622,"900080",304781,"1",
5045,"950000",304781,"1",
1139,"950000",304781,"1",
1248,"950010",304781,"1",
275,"950010",304781,"1",
314,"950022",304781,"1",
55333,"980000",304781,"1",
1,"980010",304781,"1",
66,"980020",304781,"1",
1,"980030",304781,"1",
2,"980040",304781,"1",
1,"980060",304781,"1",
47312,"980070",304781,"1",
100,"980090",304781,"1",
100,"980210",304781,"1",
100,"980240",304781,"1",
100,"980280",304781,"1",
100,"980300",304781,"1",
100,"980330",304781,"1",
7249,"800931",304782,"1",
2000,"800932",304782,"1",
3137,"800940",304782,"1",
41000,"900000",304782,"1",
1811,"900040",304782,"1",
3900,"900070",304782,"1",
8622,"900080",304782,"1",
5045,"950000",304782,"1",
1139,"950000",304782,"1",
1248,"950010",304782,"1",
275,"950010",304782,"1",
314,"950022",304782,"1",
55333,"980000",304782,"1",
1,"980010",304782,"1",
66,"980020",304782,"1",
1,"980030",304782,"1",
2,"980040",304782,"1",
1,"980060",304782,"1",
47312,"980070",304782,"1",
100,"980090",304782,"1",
100,"980210",304782,"1",
100,"980240",304782,"1",
100,"980280",304782,"1",
100,"980300",304782,"1",
100,"980330",304782,"1",
11005,"800940",304791,"1","T"
156000,"900000",304791,"1",
2009,"950000",304791,"1",
540,"950010",304791,"1",
156000,"980000",304791,"1",
3,"980010",304791,"1",
50,"980020",304791,"1",
3,"980030",304791,"1",
2,"980040",304791,"1",
1,"980050",304791,"1",
153451,"980070",304791,"1",
100,"980090",304791,"1",
100,"980220",304791,"1",
100,"980230",304791,"1",
100,"980280",304791,"1",
100,"980300",304791,"1",
100,"980330",304791,"1",
12073,"800940",304801,"1",
157796,"900000",304801,"1",
128,"900050",304801,"1",
12381,"950000",304801,"1",
-1950,"950001",304801,"1",
4210,"950010",304801,"1",
-435,"950011",304801,"1",
150,"950022",304801,"1",
157924,"980000",304801,"1",
6,"980010",304801,"1",
51,"980020",304801,"1",
5,"980030",304801,"1",
5,"980040",304801,"1",
1,"980050",304801,"1",
143568,"980070",304801,"1",
100,"980090",304801,"1",
100,"980210",304801,"1",
100,"980230",304801,"1",
100,"980280",304801,"1",
100,"980310",304801,"1",
100,"980330",304801,"1",
12073,"800940",304802,"1",
157796,"900000",304802,"1",
128,"900050",304802,"1",
12381,"950000",304802,"1",
-1950,"950001",304802,"1",
4210,"950010",304802,"1",
-435,"950011",304802,"1",
150,"950022",304802,"1",
157924,"980000",304802,"1",
6,"980010",304802,"1",
51,"980020",304802,"1",
5,"980030",304802,"1",
5,"980040",304802,"1",
1,"980050",304802,"1",
143568,"980070",304802,"1",
100,"980090",304802,"1",
100,"980210",304802,"1",
100,"980230",304802,"1",
100,"980280",304802,"1",
100,"980310",304802,"1",
100,"980330",304802,"1",
477,"800940",304811,"1",
6240,"900000",304811,"1",
1250,"900140",304811,"1",
-700,"950001",304811,"1",
7490,"980000",304811,"1",
1,"980010",304811,"1",
18,"980020",304811,"1",
1,"980030",304811,"1",
1,"980040",304811,"1",
8190,"980070",304811,"1",
100,"980220",304811,"1",
100,"980260",304811,"1",
100,"980280",304811,"1",
100,"980300",304811,"1",
100,"980330",304811,"1",
477,"800940",304812,"1",
6240,"900000",304812,"1",
1250,"900140",304812,"1",
-700,"950001",304812,"1",
7490,"980000",304812,"1",
1,"980010",304812,"1",
18,"980020",304812,"1",
1,"980030",304812,"1",
1,"980040",304812,"1",
8190,"980070",304812,"1",
100,"980220",304812,"1",
100,"980260",304812,"1",
100,"980280",304812,"1",
100,"980300",304812,"1",
100,"980330",304812,"1",
2,"980010",304821,"1",
58,"980020",304821,"1",
2,"980030",304821,"1",
2,"980040",304821,"1",
100,"980090",304821,"1",
100,"980220",304821,"1",
100,"980230",304821,"1",
100,"980280",304821,"1",
100,"980300",304821,"1",
100,"980330",304821,"1",
8711,"800940",304831,"1",
121000,"900000",304831,"1",
121000,"980000",304831,"1",
4,"980010",304831,"1",
51,"980020",304831,"1",
2,"980030",304831,"1",
2,"980040",304831,"1",
2,"980050",304831,"1",
121000,"980070",304831,"1",
100,"980090",304831,"1",
100,"980210",304831,"1",
100,"980230",304831,"1",
100,"980280",304831,"1",
100,"980310",304831,"1",
100,"980330",304831,"1",
8711,"800940",304832,"1",
121000,"900000",304832,"1",
121000,"980000",304832,"1",
4,"980010",304832,"1",
51,"980020",304832,"1",
2,"980030",304832,"1",
2,"980040",304832,"1",
2,"980050",304832,"1",
121000,"980070",304832,"1",
100,"980090",304832,"1",
100,"980210",304832,"1",
100,"980230",304832,"1",
100,"980280",304832,"1",
100,"980310",304832,"1",
100,"980330",304832,"1",
4364,"800931",304841,"1",
6151,"800940",304841,"1",
56400,"900000",304841,"1",
12000,"900010",304841,"1",
1200,"900050",304841,"1",
6000,"900110",304841,"1",
17,"910040",304841,"1",
7855,"950000",304841,"1",
-3500,"950001",304841,"1",
3818,"950010",304841,"1",
-1000,"950011",304841,"1",
75600,"980000",304841,"1",
7,"980010",304841,"1",
50,"980020",304841,"1",
2,"980030",304841,"1",
3,"980040",304841,"1",
5,"980050",304841,"1",
68427,"980070",304841,"1",
100,"980090",304841,"1",
100,"980220",304841,"1",
100,"980230",304841,"1",
100,"980280",304841,"1",
100,"980310",304841,"1",
100,"980330",304841,"1",
4364,"800931",304842,"1",
6151,"800940",304842,"1",
56400,"900000",304842,"1",
12000,"900010",304842,"1",
1200,"900050",304842,"1",
6000,"900110",304842,"1",
17,"910040",304842,"1",
7855,"950000",304842,"1",
-3500,"950001",304842,"1",
3818,"950010",304842,"1",
-1000,"950011",304842,"1",
75600,"980000",304842,"1",
7,"980010",304842,"1",
50,"980020",304842,"1",
2,"980030",304842,"1",
3,"980040",304842,"1",
5,"980050",304842,"1",
68427,"980070",304842,"1",
100,"980090",304842,"1",
100,"980220",304842,"1",
100,"980230",304842,"1",
100,"980280",304842,"1",
100,"980310",304842,"1",
100,"980330",304842,"1",
2,"980010",304851,"1",
60,"980020",304851,"1",
1,"980030",304851,"1",
100,"980090",304851,"1",
100,"980210",304851,"1",
100,"980250",304851,"1",
100,"980280",304851,"1",
100,"980300",304851,"1",
2,"980010",304852,"1",
60,"980020",304852,"1",
1,"980030",304852,"1",
100,"980210",304852,"1",
100,"980260",304852,"1",
100,"980280",304852,"1",
100,"980300",304852,"1",
2,"980010",304861,"1",
49,"980020",304861,"1",
2,"980030",304861,"1",
2,"980040",304861,"1",
100,"980090",304861,"1",
100,"980210",304861,"1",
100,"980230",304861,"1",
100,"980280",304861,"1",
100,"980310",304861,"1",
100,"980330",304861,"1",
2,"980010",304862,"1",
49,"980020",304862,"1",
2,"980030",304862,"1",
2,"980040",304862,"1",
100,"980090",304862,"1",
100,"980210",304862,"1",
100,"980230",304862,"1",
100,"980280",304862,"1",
100,"980310",304862,"1",
100,"980330",304862,"1",
4480,"800932",304871,"1",
4820,"800940",304871,"1",
63000,"900000",304871,"1",
400,"900080",304871,"1",
-3360,"950001",304871,"1",
63400,"980000",304871,"1",
2,"980010",304871,"1",
30,"980020",304871,"1",
1,"980030",304871,"1",
2,"980040",304871,"1",
66760,"980070",304871,"1",
100,"980210",304871,"1",
100,"980260",304871,"1",
100,"980280",304871,"1",
100,"980310",304871,"1",
100,"980330",304871,"1",
4480,"800932",304872,"1",
4820,"800940",304872,"1",
63000,"900000",304872,"1",
400,"900080",304872,"1",
-3360,"950001",304872,"1",
63400,"980000",304872,"1",
2,"980010",304872,"1",
30,"980020",304872,"1",
1,"980030",304872,"1",
2,"980040",304872,"1",
66760,"980070",304872,"1",
100,"980210",304872,"1",
100,"980260",304872,"1",
100,"980280",304872,"1",
100,"980310",304872,"1",
100,"980330",304872,"1",
1913,"800940",304881,"1",
25000,"900000",304881,"1",
25000,"980000",304881,"1",
2,"980010",304881,"1",
44,"980020",304881,"1",
1,"980030",304881,"1",
3,"980040",304881,"1",
25000,"980070",304881,"1",
100,"980210",304881,"1",
100,"980260",304881,"1",
100,"980280",304881,"1",
100,"980300",304881,"1",
100,"980330",304881,"1",
1913,"800940",304882,"1",
25000,"900000",304882,"1",
25000,"980000",304882,"1",
2,"980010",304882,"1",
44,"980020",304882,"1",
1,"980030",304882,"1",
3,"980040",304882,"1",
25000,"980070",304882,"1",
100,"980210",304882,"1",
100,"980260",304882,"1",
100,"980280",304882,"1",
100,"980300",304882,"1",
100,"980330",304882,"1",
6696,"800931",304891,"1",
5126,"800940",304891,"1",
67000,"900000",304891,"1",
18085,"950000",304891,"1",
3500,"950000",304891,"1",
67000,"980000",304891,"1",
2,"980010",304891,"1",
62,"980020",304891,"1",
1,"980030",304891,"1",
5,"980040",304891,"1",
45415,"980070",304891,"1",
100,"980090",304891,"1",
100,"980220",304891,"1",
100,"980240",304891,"1",
100,"980280",304891,"1",
100,"980310",304891,"1",
100,"980330",304891,"1",
6696,"800931",304892,"1",
5126,"800940",304892,"1",
67000,"900000",304892,"1",
18085,"950000",304892,"1",
3500,"950000",304892,"1",
67000,"980000",304892,"1",
2,"980010",304892,"1",
62,"980020",304892,"1",
1,"980030",304892,"1",
5,"980040",304892,"1",
45415,"980070",304892,"1",
100,"980090",304892,"1",
