"AMOUNT","UCC","NEWID","PUB_FLAG","AMOUNT_"
1,"980030",326211,"1",
2,"980040",326211,"1",
1,"980060",326211,"1",
546,"980070",326211,"1",
100,"980090",326211,"1",
100,"980220",326211,"1",
100,"980230",326211,"1",
100,"980270",326211,"1",
100,"980300",326211,"1",
100,"980330",326211,"1",
546,"900030",326212,"1",
546,"980000",326212,"1",
2,"980010",326212,"1",
50,"980020",326212,"1",
1,"980030",326212,"1",
2,"980040",326212,"1",
1,"980060",326212,"1",
546,"980070",326212,"1",
100,"980090",326212,"1",
100,"980220",326212,"1",
100,"980230",326212,"1",
100,"980270",326212,"1",
100,"980300",326212,"1",
100,"980330",326212,"1",
4928,"800910",326221,"1",
17873,"800931",326221,"1",
4000,"800932",326221,"1",
7299,"800940",326221,"1",
95411,"900000",326221,"1",
7761,"950000",326221,"1",
2713,"950010",326221,"1",
95411,"980000",326221,"1",
2,"980010",326221,"1",
50,"980020",326221,"1",
2,"980030",326221,"1",
2,"980040",326221,"1",
84937,"980070",326221,"1",
100,"980090",326221,"1",
100,"980210",326221,"1",
100,"980230",326221,"1",
100,"980280",326221,"1",
100,"980310",326221,"1",
100,"980330",326221,"1",
4928,"800910",326222,"1",
17873,"800931",326222,"1",
4000,"800932",326222,"1",
7299,"800940",326222,"1",
95411,"900000",326222,"1",
7761,"950000",326222,"1",
2713,"950010",326222,"1",
95411,"980000",326222,"1",
2,"980010",326222,"1",
50,"980020",326222,"1",
2,"980030",326222,"1",
2,"980040",326222,"1",
84937,"980070",326222,"1",
100,"980090",326222,"1",
100,"980210",326222,"1",
100,"980230",326222,"1",
100,"980280",326222,"1",
100,"980310",326222,"1",
100,"980330",326222,"1",
3600,"900150",326231,"1",
3600,"980000",326231,"1",
9,"980010",326231,"1",
21,"980020",326231,"1",
2,"980030",326231,"1",
1,"980040",326231,"1",
5,"980050",326231,"1",
3600,"980070",326231,"1",
100,"980220",326231,"1",
100,"980260",326231,"1",
100,"980280",326231,"1",
100,"980310",326231,"1",
100,"980330",326231,"1",
3600,"900150",326232,"1",
3600,"980000",326232,"1",
9,"980010",326232,"1",
21,"980020",326232,"1",
2,"980030",326232,"1",
1,"980040",326232,"1",
5,"980050",326232,"1",
3600,"980070",326232,"1",
100,"980220",326232,"1",
100,"980260",326232,"1",
100,"980280",326232,"1",
100,"980300",326232,"1",
100,"980330",326232,"1",
667,"800931",326242,"1",
6503,"800940",326242,"1",
85000,"900000",326242,"1",
4540,"900100",326242,"1",
115,"910010",326242,"1",
-1200,"950001",326242,"1",
-78,"950011",326242,"1",
1126,"950022",326242,"1",
89540,"980000",326242,"1",
4,"980010",326242,"1",
39,"980020",326242,"1",
2,"980030",326242,"1",
2,"980040",326242,"1",
2,"980050",326242,"1",
89692,"980070",326242,"1",
100,"980090",326242,"1",
100,"980220",326242,"1",
100,"980230",326242,"1",
100,"980280",326242,"1",
100,"980310",326242,"1",
100,"980330",326242,"1",
3802,"800931",326251,"1",
4896,"800940",326251,"1",
64000,"900000",326251,"1",
60,"900080",326251,"1",
11075,"950000",326251,"1",
-1000,"950001",326251,"1",
64060,"980000",326251,"1",
2,"980010",326251,"1",
28,"980020",326251,"1",
1,"980030",326251,"1",
1,"980040",326251,"1",
1,"980050",326251,"1",
53985,"980070",326251,"1",
100,"980090",326251,"1",
100,"980210",326251,"1",
100,"980230",326251,"1",
100,"980280",326251,"1",
100,"980310",326251,"1",
100,"980330",326251,"1",
3802,"800931",326252,"1",
4896,"800940",326252,"1",
64000,"900000",326252,"1",
60,"900080",326252,"1",
11075,"950000",326252,"1",
-1000,"950001",326252,"1",
64060,"980000",326252,"1",
2,"980010",326252,"1",
28,"980020",326252,"1",
1,"980030",326252,"1",
1,"980040",326252,"1",
1,"980050",326252,"1",
53985,"980070",326252,"1",
100,"980090",326252,"1",
100,"980210",326252,"1",
100,"980230",326252,"1",
100,"980280",326252,"1",
100,"980310",326252,"1",
100,"980330",326252,"1",
3978,"800940",326261,"1",
52000,"900000",326261,"1",
4004,"950000",326261,"1",
-1600,"950001",326261,"1",
780,"950010",326261,"1",
-650,"950011",326261,"1",
52000,"980000",326261,"1",
5,"980010",326261,"1",
33,"980020",326261,"1",
1,"980030",326261,"1",
3,"980040",326261,"1",
3,"980050",326261,"1",
49466,"980070",326261,"1",
100,"980090",326261,"1",
100,"980210",326261,"1",
100,"980230",326261,"1",
100,"980280",326261,"1",
100,"980300",326261,"1",
100,"980330",326261,"1",
3978,"800940",326262,"1",
52000,"900000",326262,"1",
4004,"950000",326262,"1",
-1600,"950001",326262,"1",
780,"950010",326262,"1",
-650,"950011",326262,"1",
52000,"980000",326262,"1",
5,"980010",326262,"1",
33,"980020",326262,"1",
1,"980030",326262,"1",
3,"980040",326262,"1",
3,"980050",326262,"1",
49466,"980070",326262,"1",
100,"980090",326262,"1",
100,"980210",326262,"1",
100,"980230",326262,"1",
100,"980280",326262,"1",
100,"980300",326262,"1",
100,"980330",326262,"1",
3,"980010",326271,"1",
23,"980020",326271,"1",
1,"980030",326271,"1",
1,"980040",326271,"1",
1,"980050",326271,"1",
100,"980220",326271,"1",
100,"980260",326271,"1",
100,"980270",326271,"1",
100,"980300",326271,"1",
100,"980330",326271,"1",
2,"980010",326281,"1",
49,"980020",326281,"1",
1,"980030",326281,"1",
100,"980090",326281,"1",
100,"980220",326281,"1",
100,"980240",326281,"1",
100,"980280",326281,"1",
100,"980310",326281,"1",
2,"980010",326282,"1",
51,"980020",326282,"1",
1,"980030",326282,"1",
100,"980090",326282,"1",
100,"980220",326282,"1",
100,"980240",326282,"1",
100,"980280",326282,"1",
100,"980290",326282,"1",
4744,"800940",326291,"1",
62000,"900000",326291,"1",
-2800,"950001",326291,"1",
62000,"980000",326291,"1",
2,"980010",326291,"1",
24,"980020",326291,"1",
2,"980030",326291,"1",
64800,"980070",326291,"1",
100,"980090",326291,"1",
100,"980220",326291,"1",
100,"980230",326291,"1",
100,"980280",326291,"1",
100,"980310",326291,"1",
4744,"800940",326292,"1",
62000,"900000",326292,"1",
-2800,"950001",326292,"1",
62000,"980000",326292,"1",
2,"980010",326292,"1",
24,"980020",326292,"1",
2,"980030",326292,"1",
64800,"980070",326292,"1",
100,"980090",326292,"1",
100,"980220",326292,"1",
100,"980230",326292,"1",
100,"980280",326292,"1",
100,"980310",326292,"1",
4590,"800910",326301,"1",
14375,"800931",326301,"1",
4000,"800932",326301,"1",
6962,"800940",326301,"1",
91000,"900000",326301,"1",
36000,"900040",326301,"1",
12200,"950000",326301,"1",
1113,"950010",326301,"1",
-200,"950011",326301,"1",
127000,"980000",326301,"1",
2,"980010",326301,"1",
59,"980020",326301,"1",
2,"980030",326301,"1",
4,"980040",326301,"1",
113887,"980070",326301,"1",
100,"980090",326301,"1",
100,"980210",326301,"1",
100,"980240",326301,"1",
100,"980280",326301,"1",
100,"980310",326301,"1",
100,"980330",326301,"1",
4590,"800910",326302,"1",
14375,"800931",326302,"1",
4000,"800932",326302,"1",
6962,"800940",326302,"1",
91000,"900000",326302,"1",
36000,"900040",326302,"1",
12200,"950000",326302,"1",
1113,"950010",326302,"1",
-200,"950011",326302,"1",
127000,"980000",326302,"1",
2,"980010",326302,"1",
59,"980020",326302,"1",
2,"980030",326302,"1",
4,"980040",326302,"1",
113887,"980070",326302,"1",
100,"980090",326302,"1",
100,"980210",326302,"1",
100,"980240",326302,"1",
100,"980280",326302,"1",
100,"980310",326302,"1",
100,"980330",326302,"1",
4,"980010",326311,"1",
40,"980020",326311,"1",
1,"980030",326311,"1",
2,"980040",326311,"1",
2,"980050",326311,"1",
100,"980090",326311,"1",
100,"980220",326311,"1",
100,"980230",326311,"1",
100,"980280",326311,"1",
100,"980310",326311,"1",
100,"980330",326311,"1",
4,"980010",326312,"1",
40,"980020",326312,"1",
1,"980030",326312,"1",
2,"980040",326312,"1",
2,"980050",326312,"1",
100,"980090",326312,"1",
100,"980220",326312,"1",
100,"980230",326312,"1",
100,"980280",326312,"1",
100,"980310",326312,"1",
100,"980330",326312,"1",
7016,"800940",326321,"1",
111000,"900000",326321,"1",
10296,"900131",326321,"1",
35651,"950000",326321,"1","T"
-1200,"950001",326321,"1",
10925,"950010",326321,"1","T"
-100,"950011",326321,"1",
121296,"980000",326321,"1",
6,"980010",326321,"1",
40,"980020",326321,"1",
4,"980030",326321,"1",
5,"980040",326321,"1",
3,"980050",326321,"1",
76020,"980070",326321,"1","T"
100,"980090",326321,"1",
100,"980220",326321,"1",
100,"980230",326321,"1",
100,"980280",326321,"1",
100,"980310",326321,"1",
100,"980330",326321,"1",
7016,"800940",326322,"1",
111000,"900000",326322,"1",
10296,"900131",326322,"1",
35651,"950000",326322,"1","T"
-1200,"950001",326322,"1",
10925,"950010",326322,"1","T"
-100,"950011",326322,"1",
121296,"980000",326322,"1",
6,"980010",326322,"1",
40,"980020",326322,"1",
4,"980030",326322,"1",
5,"980040",326322,"1",
3,"980050",326322,"1",
76020,"980070",326322,"1","T"
100,"980090",326322,"1",
100,"980220",326322,"1",
100,"980230",326322,"1",
100,"980280",326322,"1",
100,"980310",326322,"1",
100,"980330",326322,"1",
404,"800940",326331,"1",
5280,"900000",326331,"1",
1200,"900132",326331,"1",
250,"950000",326331,"1",
6480,"980000",326331,"1",
1,"980010",326331,"1",
21,"980020",326331,"1",
1,"980030",326331,"1",
1,"980040",326331,"1",
6230,"980070",326331,"1",
100,"980220",326331,"1",
100,"980260",326331,"1",
100,"980280",326331,"1",
100,"980310",326331,"1",
100,"980330",326331,"1",
404,"800940",326332,"1",
5280,"900000",326332,"1",
1200,"900132",326332,"1",
250,"950000",326332,"1",
6480,"980000",326332,"1",
1,"980010",326332,"1",
21,"980020",326332,"1",
1,"980030",326332,"1",
1,"980040",326332,"1",
6230,"980070",326332,"1",
100,"980220",326332,"1",
100,"980260",326332,"1",
100,"980280",326332,"1",
100,"980310",326332,"1",
100,"980330",326332,"1",
9,"980010",326341,"1",
48,"980020",326341,"1",
7,"980030",326341,"1",
6,"980040",326341,"1",
1,"980050",326341,"1",
100,"980090",326341,"1",
100,"980210",326341,"1",
100,"980230",326341,"1",
100,"980280",326341,"1",
100,"980300",326341,"1",
100,"980330",326341,"1",
9,"980010",326342,"1",
48,"980020",326342,"1",
7,"980030",326342,"1",
6,"980040",326342,"1",
1,"980050",326342,"1",
100,"980090",326342,"1",
100,"980210",326342,"1",
100,"980230",326342,"1",
100,"980280",326342,"1",
100,"980300",326342,"1",
100,"980330",326342,"1",
1,"980010",326351,"1",
49,"980020",326351,"1",
1,"980030",326351,"1",
100,"980090",326351,"1",
100,"980220",326351,"1",
100,"980230",326351,"1",
100,"980280",326351,"1",
100,"980310",326351,"1",
1,"980010",326352,"1",
71,"980020",326352,"1",
1,"980030",326352,"1",
1,"980060",326352,"1",
100,"980090",326352,"1",
100,"980220",326352,"1",
100,"980230",326352,"1",
100,"980280",326352,"1",
100,"980310",326352,"1",
2,"980010",326361,"1",
75,"980020",326361,"1",
2,"980060",326361,"1",
100,"980090",326361,"1",
100,"980210",326361,"1",
100,"980250",326361,"1",
100,"980280",326361,"1",
100,"980310",326361,"1",
2,"980010",326362,"1",
75,"980020",326362,"1",
2,"980060",326362,"1",
100,"980090",326362,"1",
100,"980210",326362,"1",
100,"980250",326362,"1",
100,"980280",326362,"1",
100,"980310",326362,"1",
2000,"800932",326371,"1",
1102,"800940",326371,"1",
13000,"900000",326371,"1",
700,"900020",326371,"1",
10824,"900030",326371,"1",
3300,"900040",326371,"1",
367,"910040",326371,"1",
27824,"980000",326371,"1",
2,"980010",326371,"1",
68,"980020",326371,"1",
2,"980030",326371,"1",
3,"980040",326371,"1",
2,"980060",326371,"1",
27824,"980070",326371,"1",
100,"980090",326371,"1",
100,"980210",326371,"1",
100,"980240",326371,"1",
100,"980280",326371,"1",
100,"980310",326371,"1",
100,"980330",326371,"1",
2000,"800932",326372,"1",
1102,"800940",326372,"1",
13000,"900000",326372,"1",
700,"900020",326372,"1",
10824,"900030",326372,"1",
3300,"900040",326372,"1",
367,"910040",326372,"1",
27824,"980000",326372,"1",
2,"980010",326372,"1",
68,"980020",326372,"1",
2,"980030",326372,"1",
3,"980040",326372,"1",
2,"980060",326372,"1",
27824,"980070",326372,"1",
100,"980090",326372,"1",
100,"980210",326372,"1",
100,"980240",326372,"1",
100,"980280",326372,"1",
100,"980310",326372,"1",
100,"980330",326372,"1",
4437,"800940",326381,"1",
58000,"900000",326381,"1",
58000,"980000",326381,"1",
6,"980010",326381,"1",
40,"980020",326381,"1",
3,"980030",326381,"1",
2,"980040",326381,"1",
3,"980050",326381,"1",
58000,"980070",326381,"1",
100,"980090",326381,"1",
100,"980210",326381,"1",
100,"980230",326381,"1",
100,"980280",326381,"1",
100,"980310",326381,"1",
100,"980330",326381,"1",
4437,"800940",326382,"1",
58000,"900000",326382,"1",
58000,"980000",326382,"1",
6,"980010",326382,"1",
40,"980020",326382,"1",
3,"980030",326382,"1",
2,"980040",326382,"1",
3,"980050",326382,"1",
58000,"980070",326382,"1",
100,"980090",326382,"1",
100,"980210",326382,"1",
100,"980230",326382,"1",
100,"980280",326382,"1",
100,"980310",326382,"1",
100,"980330",326382,"1",
3,"980010",326391,"1",
45,"980020",326391,"1",
2,"980030",326391,"1",
2,"980040",326391,"1",
100,"980090",326391,"1",
100,"980210",326391,"1",
100,"980230",326391,"1",
100,"980280",326391,"1",
100,"980310",326391,"1",
100,"980330",326391,"1",
3,"980010",326392,"1",
45,"980020",326392,"1",
2,"980030",326392,"1",
2,"980040",326392,"1",
100,"980090",326392,"1",
100,"980210",326392,"1",
100,"980230",326392,"1",
100,"980280",326392,"1",
100,"980310",326392,"1",
100,"980330",326392,"1",
1,"980010",326401,"1",
66,"980020",326401,"1",
2,"980040",326401,"1",
1,"980060",326401,"1",
100,"980090",326401,"1",
100,"980220",326401,"1",
100,"980240",326401,"1",
100,"980280",326401,"1",
100,"980310",326401,"1",
100,"980330",326401,"1",
1,"980010",326402,"1",
66,"980020",326402,"1",
2,"980040",326402,"1",
1,"980060",326402,"1",
100,"980090",326402,"1",
100,"980220",326402,"1",
100,"980240",326402,"1",
100,"980280",326402,"1",
100,"980310",326402,"1",
100,"980330",326402,"1",
2,"980010",326411,"1",
37,"980020",326411,"1",
1,"980030",326411,"1",
1,"980050",326411,"1",
100,"980090",326411,"1",
100,"980220",326411,"1",
100,"980250",326411,"1",
100,"980280",326411,"1",
100,"980300",326411,"1",
2,"980010",326412,"1",
52,"980020",326412,"1",
1,"980030",326412,"1",
100,"980090",326412,"1",
100,"980220",326412,"1",
100,"980250",326412,"1",
100,"980270",326412,"1",
100,"980300",326412,"1",
4758,"900030",326421,"1",
4758,"980000",326421,"1",
1,"980010",326421,"1",
79,"980020",326421,"1",
1,"980060",326421,"1",
4758,"980070",326421,"1",
100,"980090",326421,"1",
100,"980220",326421,"1",
100,"980240",326421,"1",
100,"980280",326421,"1",
100,"980290",326421,"1",
4758,"900030",326422,"1",
4758,"980000",326422,"1",
1,"980010",326422,"1",
79,"980020",326422,"1",
1,"980060",326422,"1",
4758,"980070",326422,"1",
100,"980090",326422,"1",
100,"980220",326422,"1",
100,"980240",326422,"1",
100,"980280",326422,"1",
100,"980290",326422,"1",
4,"980010",326431,"1",
45,"980020",326431,"1",
3,"980030",326431,"1",
5,"980040",326431,"1",
1,"980050",326431,"1",
100,"980090",326431,"1",
100,"980210",326431,"1",
100,"980230",326431,"1",
100,"980280",326431,"1",
100,"980310",326431,"1",
100,"980330",326431,"1",
4,"980010",326432,"1",
45,"980020",326432,"1",
3,"980030",326432,"1",
5,"980040",326432,"1",
1,"980050",326432,"1",
100,"980090",326432,"1",
100,"980210",326432,"1",
100,"980230",326432,"1",
100,"980280",326432,"1",
100,"980310",326432,"1",
100,"980330",326432,"1",
383,"800940",326441,"1",
5000,"900000",326441,"1",
758,"950000",326441,"1",
-300,"950001",326441,"1",
152,"950010",326441,"1",
-150,"950011",326441,"1",
5000,"980000",326441,"1",
2,"980010",326441,"1",
20,"980020",326441,"1",
2,"980030",326441,"1",
1,"980040",326441,"1",
4540,"980070",326441,"1",
100,"980210",326441,"1",
100,"980260",326441,"1",
100,"980280",326441,"1",
100,"980310",326441,"1",
100,"980330",326441,"1",
383,"800940",326442,"1",
5000,"900000",326442,"1",
758,"950000",326442,"1",
-300,"950001",326442,"1",
152,"950010",326442,"1",
-150,"950011",326442,"1",
5000,"980000",326442,"1",
2,"980010",326442,"1",
20,"980020",326442,"1",
2,"980030",326442,"1",
1,"980040",326442,"1",
4540,"980070",326442,"1",
100,"980210",326442,"1",
100,"980260",326442,"1",
100,"980280",326442,"1",
100,"980310",326442,"1",
100,"980330",326442,"1",
2525,"800940",326451,"1",
33000,"900000",326451,"1",
-250,"950001",326451,"1",
33000,"980000",326451,"1",
3,"980010",326451,"1",
51,"980020",326451,"1",
2,"980030",326451,"1",
3,"980040",326451,"1",
33250,"980070",326451,"1",
100,"980090",326451,"1",
100,"980220",326451,"1",
100,"980230",326451,"1",
100,"980270",326451,"1",
100,"980310",326451,"1",
100,"980330",326451,"1",
2525,"800940",326452,"1",
33000,"900000",326452,"1",
-250,"950001",326452,"1",
33000,"980000",326452,"1",
3,"980010",326452,"1",
51,"980020",326452,"1",
2,"980030",326452,"1",
3,"980040",326452,"1",
33250,"980070",326452,"1",
100,"980090",326452,"1",
100,"980220",326452,"1",
100,"980230",326452,"1",
100,"980270",326452,"1",
100,"980310",326452,"1",
100,"980330",326452,"1",
3,"980010",326461,"1",
48,"980020",326461,"1",
3,"980030",326461,"1",
4,"980040",326461,"1",
1,"980050",326461,"1",
100,"980090",326461,"1",
100,"980210",326461,"1",
100,"980230",326461,"1",
100,"980280",326461,"1",
100,"980310",326461,"1",
100,"980330",326461,"1",
3,"980010",326462,"1",
48,"980020",326462,"1",
3,"980030",326462,"1",
4,"980040",326462,"1",
1,"980050",326462,"1",
100,"980090",326462,"1",
100,"980210",326462,"1",
100,"980230",326462,"1",
100,"980280",326462,"1",
100,"980310",326462,"1",
100,"980330",326462,"1",
6504,"800940",326471,"1",
85000,"900000",326471,"1",
9774,"900030",326471,"1",
94774,"980000",326471,"1",
6,"980010",326471,"1",
61,"980020",326471,"1",
5,"980030",326471,"1",
4,"980040",326471,"1",
1,"980060",326471,"1",
94774,"980070",326471,"1",
100,"980090",326471,"1",
100,"980210",326471,"1",
100,"980230",326471,"1",
100,"980280",326471,"1",
100,"980310",326471,"1",
100,"980330",326471,"1",
6504,"800940",326472,"1",
85000,"900000",326472,"1",
9774,"900030",326472,"1",
94774,"980000",326472,"1",
6,"980010",326472,"1",
61,"980020",326472,"1",
5,"980030",326472,"1",
4,"980040",326472,"1",
1,"980060",326472,"1",
94774,"980070",326472,"1",
100,"980090",326472,"1",
100,"980210",326472,"1",
100,"980230",326472,"1",
100,"980280",326472,"1",
100,"980310",326472,"1",
100,"980330",326472,"1",
92,"800940",326482,"1",
1200,"900000",326482,"1",
1200,"980000",326482,"1",
3,"980010",326482,"1",
52,"980020",326482,"1",
2,"980030",326482,"1",
1,"980040",326482,"1",
1,"980050",326482,"1",
1200,"980070",326482,"1",
100,"980090",326482,"1",
100,"980220",326482,"1",
100,"980230",326482,"1",
100,"980270",326482,"1",
100,"980300",326482,"1",
100,"980330",326482,"1",
4590,"800940",326491,"1",
60000,"900000",326491,"1",
-800,"950001",326491,"1",
150,"950010",326491,"1",
140,"950022",326491,"1",
60000,"980000",326491,"1",
3,"980010",326491,"1",
50,"980020",326491,"1",
3,"980030",326491,"1",
2,"980040",326491,"1",
60510,"980070",326491,"1",
100,"980090",326491,"1",
100,"980210",326491,"1",
100,"980230",326491,"1",
100,"980280",326491,"1",
100,"980310",326491,"1",
100,"980330",326491,"1",
4590,"800940",326492,"1",
60000,"900000",326492,"1",
-800,"950001",326492,"1",
150,"950010",326492,"1",
140,"950022",326492,"1",
60000,"980000",326492,"1",
3,"980010",326492,"1",
50,"980020",326492,"1",
3,"980030",326492,"1",
2,"980040",326492,"1",
60510,"980070",326492,"1",
100,"980090",326492,"1",
100,"980210",326492,"1",
100,"980230",326492,"1",
100,"980280",326492,"1",
100,"980310",326492,"1",
100,"980330",326492,"1",
2831,"800940",326502,"1",
37000,"900000",326502,"1",
3900,"900131",326502,"1",
3344,"950000",326502,"1",
-400,"950001",326502,"1",
668,"950010",326502,"1",
-20,"950011",326502,"1",
40900,"980000",326502,"1",
4,"980010",326502,"1",
29,"980020",326502,"1",
2,"980030",326502,"1",
2,"980040",326502,"1",
2,"980050",326502,"1",
37308,"980070",326502,"1",
100,"980210",326502,"1",
100,"980260",326502,"1",
100,"980280",326502,"1",
100,"980300",326502,"1",
100,"980330",326502,"1",
2,"980010",326511,"1",
71,"980020",326511,"1",
1,"980040",326511,"1",
2,"980060",326511,"1",
100,"980090",326511,"1",
100,"980210",326511,"1",
100,"980230",326511,"1",
100,"980280",326511,"1",
100,"980300",326511,"1",
100,"980330",326511,"1",
2,"980010",326512,"1",
71,"980020",326512,"1",
1,"980040",326512,"1",
2,"980060",326512,"1",
100,"980090",326512,"1",
100,"980210",326512,"1",
100,"980230",326512,"1",
100,"980280",326512,"1",
100,"980300",326512,"1",
100,"980330",326512,"1",
2206,"800931",326521,"1",
5508,"800940",326521,"1",
72000,"900000",326521,"1",
3500,"950000",326521,"1",
1694,"950010",326521,"1",
72000,"980000",326521,"1",
5,"980010",326521,"1",
39,"980020",326521,"1",
2,"980030",326521,"1",
2,"980040",326521,"1",
3,"980050",326521,"1",
66806,"980070",326521,"1",
100,"980090",326521,"1",
100,"980220",326521,"1",
100,"980230",326521,"1",
100,"980280",326521,"1",
100,"980300",326521,"1",
100,"980330",326521,"1",
2206,"800931",326522,"1",
5508,"800940",326522,"1",
72000,"900000",326522,"1",
3500,"950000",326522,"1",
1694,"950010",326522,"1",
72000,"980000",326522,"1",
5,"980010",326522,"1",
39,"980020",326522,"1",
2,"980030",326522,"1",
2,"980040",326522,"1",
3,"980050",326522,"1",
66806,"980070",326522,"1",
100,"980090",326522,"1",
100,"980220",326522,"1",
100,"980230",326522,"1",
100,"980280",326522,"1",
100,"980300",326522,"1",
100,"980330",326522,"1",
1138,"800931",326531,"1",
3290,"800940",326531,"1",
43000,"900000",326531,"1",
4269,"950000",326531,"1",
-1300,"950001",326531,"1",
354,"950022",326531,"1",
43000,"980000",326531,"1",
4,"980010",326531,"1",
34,"980020",326531,"1",
2,"980030",326531,"1",
3,"980040",326531,"1",
2,"980050",326531,"1",
39677,"980070",326531,"1",
100,"980090",326531,"1",
100,"980210",326531,"1",
100,"980230",326531,"1",
100,"980280",326531,"1",
100,"980310",326531,"1",
100,"980330",326531,"1",
1138,"800931",326532,"1",
3290,"800940",326532,"1",
43000,"900000",326532,"1",
4269,"950000",326532,"1",
-1300,"950001",326532,"1",
354,"950022",326532,"1",
43000,"980000",326532,"1",
4,"980010",326532,"1",
34,"980020",326532,"1",
2,"980030",326532,"1",
3,"980040",326532,"1",
2,"980050",326532,"1",
39677,"980070",326532,"1",
100,"980090",326532,"1",
100,"980210",326532,"1",
100,"980230",326532,"1",
100,"980280",326532,"1",
100,"980310",326532,"1",
100,"980330",326532,"1",
6500,"800931",326541,"1",
3000,"800932",326541,"1",
8633,"800940",326541,"1","T"
65000,"900000",326541,"1",
23000,"900010",326541,"1",
800,"900050",326541,"1",
1600,"900080",326541,"1",
8125,"950000",326541,"1",
8000,"950000",326541,"1",
2708,"950010",326541,"1",
2000,"950010",326541,"1",
90400,"980000",326541,"1",
1,"980010",326541,"1",
38,"980020",326541,"1",
1,"980030",326541,"1",
1,"980040",326541,"1",
69567,"980070",326541,"1",
100,"980090",326541,"1",
100,"980210",326541,"1",
100,"980230",326541,"1",
100,"980280",326541,"1",
100,"980310",326541,"1",
100,"980330",326541,"1",
6500,"800931",326542,"1",
3000,"800932",326542,"1",
8633,"800940",326542,"1","T"
65000,"900000",326542,"1",
23000,"900010",326542,"1",
800,"900050",326542,"1",
1600,"900080",326542,"1",
8125,"950000",326542,"1",
8000,"950000",326542,"1",
2708,"950010",326542,"1",
2000,"950010",326542,"1",
90400,"980000",326542,"1",
1,"980010",326542,"1",
38,"980020",326542,"1",
1,"980030",326542,"1",
1,"980040",326542,"1",
69567,"980070",326542,"1",
100,"980090",326542,"1",
100,"980210",326542,"1",
100,"980230",326542,"1",
100,"980280",326542,"1",
100,"980310",326542,"1",
100,"980330",326542,"1",
1760,"800940",326551,"1",
23000,"900000",326551,"1",
2615,"950000",326551,"1",
-280,"950001",326551,"1",
751,"950010",326551,"1",
-130,"950011",326551,"1",
23000,"980000",326551,"1",
1,"980010",326551,"1",
35,"980020",326551,"1",
1,"980030",326551,"1",
1,"980040",326551,"1",
20044,"980070",326551,"1",
100,"980220",326551,"1",
100,"980260",326551,"1",
100,"980270",326551,"1",
100,"980300",326551,"1",
100,"980330",326551,"1",
1760,"800940",326552,"1",
23000,"900000",326552,"1",
2615,"950000",326552,"1",
-280,"950001",326552,"1",
751,"950010",326552,"1",
-130,"950011",326552,"1",
23000,"980000",326552,"1",
1,"980010",326552,"1",
35,"980020",326552,"1",
1,"980030",326552,"1",
1,"980040",326552,"1",
20044,"980070",326552,"1",
100,"980220",326552,"1",
100,"980260",326552,"1",
100,"980270",326552,"1",
100,"980300",326552,"1",
100,"980330",326552,"1",
1500,"900150",326561,"1",
-1500,"950001",326561,"1",
-100,"950011",326561,"1",
1500,"980000",326561,"1",
8,"980010",326561,"1",
19,"980020",326561,"1",
2,"980030",326561,"1",
1,"980040",326561,"1",
5,"980050",326561,"1",
3100,"980070",326561,"1",
100,"980220",326561,"1",
100,"980260",326561,"1",
100,"980270",326561,"1",
100,"980300",326561,"1",
100,"980330",326561,"1",
2,"980010",326571,"1",
60,"980020",326571,"1",
1,"980030",326571,"1",
1,"980040",326571,"1",
100,"980090",326571,"1",
100,"980210",326571,"1",
100,"980230",326571,"1",
100,"980280",326571,"1",
100,"980300",326571,"1",
100,"980330",326571,"1",
2,"980010",326572,"1",
60,"980020",326572,"1",
1,"980030",326572,"1",
1,"980040",326572,"1",
100,"980090",326572,"1",
100,"980210",326572,"1",
100,"980230",326572,"1",
100,"980280",326572,"1",
100,"980300",326572,"1",
100,"980330",326572,"1",
17292,"900030",326581,"1",
600,"900040",326581,"1",
-300,"950023",326581,"1",
17892,"980000",326581,"1",
2,"980010",326581,"1",
79,"980020",326581,"1",
1,"980040",326581,"1",
2,"980060",326581,"1",
18192,"980070",326581,"1",
100,"980090",326581,"1",
100,"980220",326581,"1",
100,"980240",326581,"1",
100,"980280",326581,"1",
100,"980300",326581,"1",
100,"980330",326581,"1",
17292,"900030",326582,"1",
600,"900040",326582,"1",
-300,"950023",326582,"1",
17892,"980000",326582,"1",
2,"980010",326582,"1",
79,"980020",326582,"1",
1,"980040",326582,"1",
2,"980060",326582,"1",
18192,"980070",326582,"1",
100,"980090",326582,"1",
100,"980220",326582,"1",
100,"980240",326582,"1",
100,"980280",326582,"1",
100,"980300",326582,"1",
100,"980330",326582,"1",
7400,"800931",326591,"1",
3979,"800940",326591,"1",
52000,"900000",326591,"1",
52000,"980000",326591,"1",
5,"980010",326591,"1",
28,"980020",326591,"1",
2,"980030",326591,"1",
2,"980040",326591,"1",
3,"980050",326591,"1",
52000,"980070",326591,"1",
100,"980210",326591,"1",
100,"980260",326591,"1",
100,"980270",326591,"1",
100,"980300",326591,"1",
100,"980330",326591,"1",
7400,"800931",326592,"1",
3979,"800940",326592,"1",
52000,"900000",326592,"1",
52000,"980000",326592,"1",
5,"980010",326592,"1",
28,"980020",326592,"1",
2,"980030",326592,"1",
2,"980040",326592,"1",
3,"980050",326592,"1",
52000,"980070",326592,"1",
100,"980210",326592,"1",
100,"980260",326592,"1",
100,"980270",326592,"1",
