"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","ANYSSINC","ANYRAIL","SS_RRX","MEDICARE","SS_RRQ","US_SUPP","STA_SUPP","SUPPX","GROSPAYX","PAYPERD","SLFEMPSS","SOCRRX","AGE_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","ANYS_INC","ANYRAIL_","MEDI_ARE","US_SUPP_","STA__UPP","PAYPERD_","SCHL_CHX","SCHL_CHQ","SS_RRX_","SS_RRQ_","SUPPX_","GROS_AYX","SLFE_PSS","SOCRRX_","NEWID"
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",17,4,"3","11",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261332
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",18,5,"9","11",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261332
24000,.,.,3672,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",60,52,"D","D","5","3","3",,"09","D","D","D","A","D","2","1","D","D",29,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,3672,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",261341
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","1","1","3",,"07","D","D","D","A","D","2","1","D","D",24,2,"9","39","3","1",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",261341
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",15,52,"D","D","1","1","3",,"04","D","D","D","A","D","2","1","D","D",35,3,"9","39","3","1",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",261341
24000,.,.,3672,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",60,52,"D","D","5","3","3",,"09","D","D","D","A","D","2","1","D","D",29,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,3672,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",261342
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","1","1","3",,"07","D","D","D","A","D","2","1","D","D",67,2,"9","09",,,.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","A","A","D","D","A","D","D","B","A","A","A","A","A","B","D","D",261342
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",15,52,"D","D","1","3","3",,"04","D","D","D","A","D","2","1","D","D",45,3,"9","39","3","1",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",261342
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",60,40,"D","D","1","1","2",,"13","D","D","D","A","D","1","1","D","D",45,1,"1","08",,"2",.,.,"2","2",.,,.,"2","2",.,.,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",261351
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",48,2,"2","08",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261351
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","1","D","D",20,3,"3","40","1","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261351
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","2","D","D",14,4,"3","08",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261351
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",10,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",261351
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",7,6,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",261351
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",60,40,"D","D","1","1","2",,"13","D","D","D","A","D","1","1","D","D",45,1,"1","08",,"2",.,.,"2","2",.,,.,"2","2",.,.,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",261352
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",48,2,"2","08",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261352
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","1","D","D",20,3,"3","40","1","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261352
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","1","2","D","D",14,4,"3","08",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261352
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",10,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",261352
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",7,6,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",261352
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","A",.,.,.,.,.,"B","A","A","A","A",40,52,"D","D","1","4","1",,"01","D","D","D","A","D","1","1","D","D",35,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",261361
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",13,2,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",261361
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",12,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",261361
.,.,.,1140,14900,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",30,52,"D","D","1","1","2",,"05","D","D","D","A","D","1","2","D","D",30,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,150,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261371
.,.,.,1140,14900,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",30,52,"D","D","1","1","2",,"05","D","D","D","A","D","1","2","D","D",30,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,150,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261372
.,.,.,2424,31680,6336,.,.,.,1892,"A","A","A","D","D","D","A","A","A","D",144,.,.,.,43,"D","A","A","A","D",40,52,"D","D","1","3","4",,"11","D","D","D","A","D","1","1","D","D",59,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,720,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261381
.,.,.,2424,31680,6336,.,.,.,1892,"A","A","A","D","D","D","A","A","A","D",144,.,.,.,43,"D","A","A","A","D",40,52,"D","D","1","3","4",,"11","D","D","D","A","D","1","1","D","D",59,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,720,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261382
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","2","D","D",68,1,"1","39","3",,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261391
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",78,2,"2","39","3",,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261391
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","2","D","D",68,1,"1","39","3",,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261392
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",78,2,"2","39","3",,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261392
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","1","2",,"A","D","D","D","A","1","2","D","D",35,1,"1","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261401
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","2","D","D",17,2,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261401
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",12,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",261401
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","1","2",,"A","D","D","D","A","1","2","D","D",35,1,"1","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261402
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","2","D","D",17,2,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261402
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",12,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",261402
.,.,.,236,3087,311,.,.,.,104,"A","A","A","D","D","D","A","A","A","D",12,.,.,.,4,"D","A","A","A","D",10,26,"D","D","4","1","1",,"14","D","D","D","A","D","1","1","D","D",81,1,"1","09",,,.,.,"1","2",956,"1",12,"2","2",.,119,"1",0,12018,"D","D","D","A","A","D","D","D","D","D","D","A","A","D","D","A","D","D","D",261411
.,.,.,236,3087,311,.,.,.,104,"A","A","A","D","D","D","A","A","A","D",12,.,.,.,4,"D","A","A","A","D",10,26,"D","D","4","1","1",,"14","D","D","D","A","D","1","1","D","D",81,1,"1","09",,,.,.,"1","2",956,"1",12,"2","2",.,119,"1",0,12018,"D","D","D","A","A","D","D","D","D","D","D","A","A","D","D","A","D","D","D",261412
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","1",,"A","D","D","D","A","1","1","D","D",75,1,"1","09",,,.,.,"1","2",460,"1",12,"2","2",.,.,,.,6066,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",261421
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","1",,"A","D","D","D","A","1","2","D","D",72,2,"2","00",,,.,.,"1","2",330,"1",12,"2","2",.,.,,.,4506,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",261421
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","1",,"A","D","D","D","A","1","1","D","D",75,1,"1","09",,,.,.,"1","2",460,"1",12,"2","2",.,.,,.,6066,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",261422
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","1",,"A","D","D","D","A","1","2","D","D",72,2,"2","00",,,.,.,"1","2",330,"1",12,"2","2",.,.,,.,4506,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",261422
.,.,.,1186,15500,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",60,52,"D","D","3","3","4",,"03","D","D","D","A","D","1","2","D","D",39,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,1200,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261431
.,.,.,918,12000,.,.,.,.,.,"A","C","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",35,40,"D","D","1","3","4",,"15","D","D","D","A","D","1","1","D","D",55,2,"9","39","3","2",.,.,"2","2",.,,.,"2","2",.,230,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261431
.,.,.,1186,15500,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",60,52,"D","D","3","3","4",,"03","D","D","D","A","D","1","2","D","D",39,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,1200,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261432
.,.,.,918,12000,.,.,.,.,.,"A","C","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",35,40,"D","D","1","3","4",,"15","D","D","D","A","D","1","1","D","D",55,2,"9","39","3","2",.,.,"2","2",.,,.,"2","2",.,230,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261432
.,.,.,184,2400,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",5,20,"D","D","3","5","4",,"04","D","D","D","A","D","1","2","D","D",20,1,"1","42","1","2",.,.,"2","2",.,,.,"2","2",.,120,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261441
.,.,.,184,2400,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",5,20,"D","D","3","5","4",,"04","D","D","D","A","D","1","2","D","D",20,1,"1","42","1","2",.,.,"2","2",.,,.,"2","2",.,120,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261442
.,.,.,1377,18000,2541,.,.,.,868,"A","A","A","D","D","D","A","A","A","D",120,.,.,.,41,"D","A","A","A","D",40,52,"D","D","1","1","4",,"06","D","D","D","A","D","1","1","D","D",37,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,850,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261451
.,.,.,1377,18000,2541,.,.,.,868,"A","A","A","D","D","D","A","A","A","D",120,.,.,.,41,"D","A","A","A","D",40,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","2","D","D",33,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,850,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261451
.,.,.,1377,18000,2541,.,.,.,868,"A","A","A","D","D","D","A","A","A","D",120,.,.,.,41,"D","A","A","A","D",40,52,"D","D","1","1","4",,"06","D","D","D","A","D","1","1","D","D",37,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,850,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261452
.,.,.,1377,18000,2541,.,.,.,868,"A","A","A","D","D","D","A","A","A","D",120,.,.,.,41,"D","A","A","A","D",40,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","2","D","D",33,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,850,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261452
.,.,.,1121,14656,2673,.,.,.,334,"A","A","A","D","D","D","A","A","A","D",56,.,.,.,7,"D","A","A","A","D",39,52,"D","D","1","3","1",,"05","D","D","D","A","D","1","2","D","D",53,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,307,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261461
.,.,.,0,.,.,.,.,.,.,"C","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",16,52,"D","D","4","3","2",,"03","D","D","D","A","D","1","2","D","D",94,2,"9","44","3",,.,.,"2","2",.,,.,"2","2",.,.,,0,0,"T","D","D","D","A","D","D","A","D","D","A","A","A","A","A","A","C","D","D",261461
.,.,.,1121,14656,2673,.,.,.,334,"A","A","A","D","D","D","A","A","A","D",56,.,.,.,7,"D","A","A","A","D",39,52,"D","D","1","3","1",,"05","D","D","D","A","D","1","2","D","D",53,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,307,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261462
.,.,.,0,.,.,.,.,.,.,"C","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",16,52,"D","D","4","3","2",,"03","D","D","D","A","D","1","2","D","D",64,2,"9","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",261462
.,.,.,2372,31000,3416,.,.,.,1660,"A","A","A","D","D","D","A","A","A","D",107,.,.,.,52,"D","A","A","A","D",40,52,"D","D","4","3","3",,"04","D","D","D","A","D","2","2","D","D",52,1,"1","41","3","2",.,.,"2","2",.,,.,"2","2",.,971,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261471
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","3",,,"A","D","D","A","A","2","2","D","D",10,2,"4",,,,6,2,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",261471
.,.,.,2372,31000,3416,.,.,.,1660,"A","A","A","D","D","D","A","A","A","D",107,.,.,.,52,"D","A","A","A","D",40,52,"D","D","4","3","3",,"04","D","D","D","A","D","2","2","D","D",52,1,"1","41","3","2",.,.,"2","2",.,,.,"2","2",.,971,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261472
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","3",,,"A","D","D","A","A","2","2","D","D",10,2,"4",,,,6,2,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",261472
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,52,"D","D","1","5","4",,"03","D","D","D","A","D","1","1","D","D",46,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,.,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",261481
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,52,"D","D","1","5","4",,"03","D","D","D","A","D","1","1","D","D",46,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,.,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",261482
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","4",,"A","D","D","D","A","1","2","D","D",45,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261491
20000,.,.,3060,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",45,52,"D","D","5","1","4",,"06","D","D","D","A","D","1","1","D","D",58,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,3060,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",261491
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",40,52,"D","D","4","5","4",,"08","D","D","D","A","D","1","2","D","D",26,3,"3","42","3","2",.,.,"2","2",.,,.,"2","2",.,.,"7",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",261491
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","4",,"A","D","D","D","A","1","2","D","D",45,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",261492
20000,.,.,3060,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",45,52,"D","D","5","1","4",,"06","D","D","D","A","D","1","1","D","D",58,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,3060,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",261492
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",40,52,"D","D","4","5","4",,"08","D","D","D","A","D","1","2","D","D",26,3,"3","42","3","2",.,.,"2","2",.,,.,"2","2",.,.,"7",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",261492
.,.,.,0,.,.,.,.,.,.,"A","A","C","D","C","B","B","B","B","B",.,.,.,.,.,"C","C","C","C","C",40,52,"D","D","5","1","4",,"03","D","D","D","A","D","1","1","D","D",42,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",261501
.,.,.,0,.,.,.,.,.,.,"A","A","C","D","C","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",20,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",44,2,"2","42","3","2",.,.,"2","2",.,,.,"2","2",.,3000,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261501
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",6,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",261501
.,.,.,918,12000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",35,24,"D","D","1","1","4",,"15","D","D","D","A","D","1","1","D","D",41,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,400,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",261511
