"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","ANYSSINC","ANYRAIL","SS_RRX","MEDICARE","SS_RRQ","US_SUPP","STA_SUPP","SUPPX","GROSPAYX","PAYPERD","SLFEMPSS","SOCRRX","AGE_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","ANYS_INC","ANYRAIL_","MEDI_ARE","US_SUPP_","STA__UPP","PAYPERD_","SCHL_CHX","SCHL_CHQ","SS_RRX_","SS_RRQ_","SUPPX_","GROS_AYX","SLFE_PSS","SOCRRX_","NEWID"
.,.,.,5884,80000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",60,52,"D","D","1","5","4",,"07","D","D","D","A","D","1","1","D","D",46,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",311951
.,.,.,5884,80000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",60,52,"D","D","1","2","4",,"07","D","D","D","A","D","1","1","D","D",46,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",311952
-2000,.,.,3443,45000,6480,4256,.,.,.,"D","A","A","D","D","D","D","A","A","A",504,331,.,.,.,"D","D","A","A","A",40,52,"D","D","4","1","4",,"03","D","D","D","A","D","1","1","D","D",53,1,"1","42","3","2",.,.,"2","2",.,,.,"2","2",.,3500,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",311961
.,.,.,1415,18500,1637,923,.,.,.,"A","A","A","D","D","D","D","A","A","A",133,75,.,.,.,"D","D","A","A","A",40,52,"D","D","3","1","1",,"04","D","D","D","A","D","1","2","D","D",52,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,1503,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",311961
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","1","5","4",,"04","D","D","D","A","D","1","2","D","D",18,3,"3","39","1","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",311961
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",16,4,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",311961
-2000,.,.,3443,45000,6480,4256,.,.,.,"D","A","A","D","D","D","D","A","A","A",504,331,.,.,.,"D","D","A","A","A",40,52,"D","D","4","1","4",,"03","D","D","D","A","D","1","1","D","D",53,1,"1","42","3","2",.,.,"2","2",.,,.,"2","2",.,3500,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",311962
.,.,.,1415,18500,1637,923,.,.,.,"A","A","A","D","D","D","D","A","A","A",133,75,.,.,.,"D","D","A","A","A",40,52,"D","D","3","1","1",,"04","D","D","D","A","D","1","2","D","D",52,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,1503,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",311962
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",40,52,"D","D","1","5","4",,"04","D","D","D","A","D","1","2","D","D",18,3,"3","39","1","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","B","A","A","A","A","A","B","D","D",311962
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",16,4,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",311962
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","1",,"A","D","D","D","A","1","1","D","D",83,1,"1","40","3",,.,.,"1","2",.,"1",12,"2","2",.,.,,.,546,"D","D","D","D","A","D","D","D","D","D","A","A","A","C","D","A","A","A","D",311971
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","1",,"A","D","D","D","A","1","1","D","D",83,1,"1","40","3",,.,.,"1","2",.,"1",12,"2","2",.,.,,.,546,"D","D","D","D","A","D","D","D","D","D","A","A","A","C","D","A","A","A","D",311972
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",45,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",311981
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",47,2,"2","38",,"2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",311981
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",45,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",311982
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",47,2,"2","38",,"2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",311982
.,.,.,2142,28000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",50,52,"D","D","4","1","1",,"15","D","D","D","A","D","1","1","D","D",52,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",311991
.,.,.,1683,22000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",42,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",311991
.,.,.,2142,28000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",50,52,"D","D","4","1","1",,"15","D","D","D","A","D","1","1","D","D",52,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",311992
.,.,.,1683,22000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",42,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","C","D","D",311992
.,.,.,689,9000,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",45,52,"D","D","1","1","1",,"14","D","D","D","A","D","1","1","D","D",36,1,"1","08",,"2",.,.,"2","2",.,,.,"2","2",.,350,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312001
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",33,2,"2","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",312001
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",11,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312001
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",11,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312001
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",13,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312001
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",13,6,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312001
.,.,.,689,9000,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",45,52,"D","D","1","1","1",,"14","D","D","D","A","D","1","1","D","D",36,1,"1","08",,"2",.,.,"2","2",.,,.,"2","2",.,350,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312002
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",33,2,"2","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",312002
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",11,3,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312002
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",11,4,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312002
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",13,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312002
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",13,6,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312002
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",45,52,"D","D","1","3","4",,"14","D","D","D","A","D","1","1","D","D",45,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,500,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312011
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",45,52,"D","D","1","3","4",,"14","D","D","D","A","D","1","1","D","D",45,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,500,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312012
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",90,1,"1","39","3",,.,.,"1","2",.,"1",12,"2","2",.,.,,.,546,"D","D","D","D","A","D","D","D","D","D","A","A","A","C","D","A","A","A","D",312021
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",87,2,"2","39","3",,.,.,"1","2",.,"1",12,"2","2",.,.,,.,546,"D","D","D","D","A","D","D","D","D","D","A","A","A","C","D","A","A","A","D",312021
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",90,1,"1","39","3",,.,.,"1","2",.,"1",12,"2","2",.,.,,.,546,"D","D","D","D","A","D","D","D","D","D","A","A","A","C","D","A","A","A","D",312022
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",87,2,"2","39","3",,.,.,"1","2",.,"1",12,"2","2",.,.,,.,546,"D","D","D","D","A","D","D","D","D","D","A","A","A","C","D","A","A","A","D",312022
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",82,1,"1","43","3",,.,.,"1","2",1192,"1",12,"2","2",.,.,,.,14850,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",312031
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",79,2,"2","43","3",,.,.,"1","2",559,"1",12,"2","2",.,.,,.,7254,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",312031
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",82,1,"1","43","3",,.,.,"1","2",1192,"1",12,"2","2",.,.,,.,14850,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",312032
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",79,2,"2","43","3",,.,.,"1","2",559,"1",12,"2","2",.,.,,.,7254,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",312032
.,.,.,4973,65000,12682,.,6500,.,4432,"A","A","A","D","D","D","A","D","A","D",558,.,286,.,195,"D","A","D","A","D",50,52,"D","D","1","2","4",,"01","D","D","D","A","D","1","2","D","D",64,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,2860,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312041
.,.,.,4973,65000,12682,.,6500,.,4432,"A","A","A","D","D","D","A","D","A","D",558,.,286,.,195,"D","A","D","A","D",50,52,"D","D","1","2","4",,"01","D","D","D","A","D","1","2","D","D",64,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,2860,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312042
.,.,.,1256,16413,1812,.,.,.,556,"A","A","A","D","D","D","A","A","A","D",88,.,.,.,27,"D","A","A","A","D",40,40,"D","D","2","5","4",,"04","D","D","D","A","D","1","2","D","D",22,1,"1","40","2","2",.,.,"2","2",.,,.,"2","2",.,797,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312051
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",0,2,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312051
.,.,.,1256,16413,1812,.,.,.,556,"A","A","A","D","D","D","A","A","A","D",88,.,.,.,27,"D","A","A","A","D",40,40,"D","D","2","5","4",,"04","D","D","D","A","D","1","2","D","D",22,1,"1","40","2","2",.,.,"2","2",.,,.,"2","2",.,797,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312052
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",0,2,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",312052
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","3","4",,"15","D","D","D","A","D","1","1","D","D",52,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,580,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312061
.,.,.,2142,28000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","5","4",,"11","D","D","D","A","D","1","1","D","D",20,2,"3","11",,"2",.,.,"2","2",.,,.,"2","2",.,523,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312061
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",18,3,"3","39","1","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",312061
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","3","4",,"15","D","D","D","A","D","1","1","D","D",52,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,580,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312062
.,.,.,2142,28000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","5","4",,"11","D","D","D","A","D","1","1","D","D",20,2,"3","11",,"2",.,.,"2","2",.,,.,"2","2",.,523,"1",0,0,"D","D","D","A","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312062
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",18,3,"3","39","1","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",312062
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",30,52,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",43,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","C","A","A","A","A","A","C","D","D",312071
.,.,.,0,.,.,.,.,.,.,"A","A","C","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","1","1","4",,"14","D","D","D","A","D","1","1","D","D",45,2,"2","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",312071
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",14,3,"3","08",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",312071
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",30,52,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",43,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","C","A","A","A","A","A","C","D","D",312072
.,.,.,0,.,.,.,.,.,.,"A","A","C","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","1","1","4",,"14","D","D","D","A","D","1","1","D","D",45,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",312072
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",14,3,"3","08",,,.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","A","D","D","A","A","A","A","A","A","A","A","D",312072
.,.,.,0,.,.,.,.,.,.,"C","A","C","D","C","B","B","B","B","B",.,.,.,.,.,"C","C","C","C","C",45,52,"D","D","1","4","4",,"15","D","D","D","A","D","1","1","D","D",28,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","C","A","A","A","A","A","C","D","D",312081
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","2","D","D",80,2,"7","44","3",,.,.,"1","2",790,"1",12,"2","2",.,.,,.,10026,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",312081
.,.,.,918,12000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",25,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","2","D","D",55,3,"8","40","2","2",.,.,"2","2",.,,.,"2","2",.,231,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312081
.,.,.,0,.,.,.,.,.,.,"C","A","C","D","C","B","B","B","B","B",.,.,.,.,.,"C","C","C","C","C",45,52,"D","D","1","4","4",,"15","D","D","D","A","D","1","1","D","D",28,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","C","A","A","A","A","A","C","D","D",312082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","2","D","D",80,2,"7","44","3",,.,.,"1","2",790,"1",12,"2","2",.,.,,.,10026,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",312082
.,.,.,918,12000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",25,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","2","D","D",55,3,"8","40","2","2",.,.,"2","2",.,,.,"2","2",.,231,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",45,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",312091
.,.,6100,3672,48000,7529,.,879,.,1378,"A","A","D","D","D","D","A","D","A","D",317,.,37,.,58,"D","A","D","A","D",42,52,"D","D","1","1","4",,"11","D","D","D","A","D","1","1","D","D",49,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,2021,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312091
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",16,3,"3","10",,"2",8,4,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","D","D","A","A","A","A","A","D",312091
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",45,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",312092
.,.,6100,3672,48000,7529,.,879,.,1378,"A","A","D","D","D","D","A","D","A","D",317,.,37,.,58,"D","A","D","A","D",42,52,"D","D","1","1","4",,"11","D","D","D","A","D","1","1","D","D",49,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,2021,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",312092
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",16,3,"3","10",,"2",8,4,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","D","D","A","A","A","A","A","D",312092
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","3","1",,"A","D","D","D","A","2","2","D","D",81,1,"1","43","3",,.,.,"1","2",164,"1",12,"2","2",.,.,,.,2514,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",312101
