"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","OCCULIST","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_"
.,0,,"1",,"1",,"2","2","A","D","A","A","D","A",551922,74,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","2","D",.,"A","2","05","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",480,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6464,"D",,"A",,"A","1","D",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"17","1","1","D","D","D","A","A","D",551931,50,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"04","1","2","D","D","D","A","A","D",551931,50,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"17","1","1","D","D","D","A","A","D",551932,50,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"04","1","2","D","D","D","A","A","D",551932,50,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","42","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","1","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
45,52,"5","1",,,"03","1","1","D","D","D","A","A","D",551941,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",234370,"T","1","43","D",.,"A",.,"A",.,"A",.,"A",36286,"T",10586,"T",1,.,"A",.,"A",.,"A",.,"A",17184,"T",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
15,52,"5","1",,,"01","1","2","D","D","D","A","A","D",551941,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",50000,"D","2","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",10586,"T",2,.,"A",.,"A",.,"A",.,"A",7650,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","1","A","D","A","A","D","A",551941,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",3,"D",5,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",551941,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",3,"D",5,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",551941,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
45,52,"5","1",,,"03","1","1","D","D","D","A","A","D",551942,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",234370,"T","1","43","D",.,"A",.,"A",.,"A",.,"A",36286,"T",10586,"T",1,.,"A",.,"A",.,"A",.,"A",17184,"T",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
15,52,"5","1",,,"01","1","2","D","D","D","A","A","D",551942,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",50000,"D","2","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",10586,"T",2,.,"A",.,"A",.,"A",.,"A",7650,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","1","A","D","A","A","D","A",551942,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",3,"D",5,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",551942,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",3,"D",5,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",551942,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
45,52,"1","3",,,"11","1","1","D","D","D","A","A","D",551951,57,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
45,52,"1","5",,,"11","1","1","D","D","D","A","A","D",551952,18,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,52,"1","5",,,"01","1","1","D","D","D","A","A","D",551961,33,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,52,"1","5",,,"01","1","1","D","D","D","A","A","D",551962,33,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"2","3",,,"04","1","2","D","D","D","A","A","D",551971,60,"D",2588,"D",1136,"D",.,"A",.,"A",1294,"D","2","D","2","D",.,"A","1","40","D",.,"A",98,"D",1083,"D",43,"D",.,"A",2188,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",49,"D",.,"A","2","D",28600,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"2","3",,,"04","1","2","D","D","D","A","A","D",551972,60,"D",2588,"D",1136,"D",.,"A",.,"A",1294,"D","2","D","2","D",.,"A","1","40","D",.,"A",98,"D",1083,"D",43,"D",.,"A",2188,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",49,"D",.,"A","2","D",28600,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"10","1","2","D","D","D","A","A","D",551981,39,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",200,"D",.,"A",.,"A",765,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",10000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
60,35,"1","1",,,"15","1","1","D","D","D","A","A","D",551981,40,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","40","D",.,"A",.,"C",1500,"D",.,"A",.,"A",6120,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",80000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",551981,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",9,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",551981,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",9,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"10","1","2","D","D","D","A","A","D",551982,39,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",200,"D",.,"A",.,"A",765,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",10000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
60,35,"1","1",,,"15","1","1","D","D","D","A","A","D",551982,40,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","40","D",.,"A",.,"C",1500,"D",.,"A",.,"A",6120,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",80000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",551982,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",9,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",551982,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",9,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","4",,,"10","2","2","D","D","D","A","A","D",551991,56,"D",2479,"D",.,"A",473,"D",.,"A",1352,"D","2","D","2","D",.,"A","1","39","D",.,"A",110,"D",1065,"D",.,"A",.,"A",1836,"D",1,21,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",60,"D",.,"A","2","D",24000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,52,"1","4",,,"10","2","2","D","D","D","A","A","D",551992,56,"D",2479,"D",.,"A",473,"D",.,"A",1352,"D","2","D","2","D",.,"A","1","39","D",.,"A",110,"D",1065,"D",.,"A",.,"A",1836,"D",1,21,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",60,"D",.,"A","2","D",24000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"15","1","1","D","D","D","A","A","D",552001,32,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",500,"D",.,"A",.,"A",1148,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"3",,"1","2","A","D","A","A","D","A",552001,31,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","2","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",552001,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",2,"D",.,"C",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",552001,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",552001,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",2,"D",.,"C",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"15","1","1","D","D","D","A","A","D",552002,32,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",500,"D",.,"A",.,"A",1148,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"3",,"1","2","A","D","A","A","D","A",552002,31,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","2","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",552002,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",2,"D",.,"C",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",552002,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",552002,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",2,"D",.,"C",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"13","1","2","D","D","D","A","A","D",552011,34,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","09","D",.,"A",.,"C",.,"C",.,"A",.,"A",1148,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D",,"A",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",552011,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",552011,12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",552011,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","7","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",704,"D",,"A",,"A","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
37,39,"1","1",,,"11","1","2","D","D","D","A","A","D",552011,54,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","09","D",.,"A",.,"B",.,"C",.,"A",.,"A",0,"D",5,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"13","1","2","D","D","D","A","A","D",552012,34,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","09","D",.,"A",.,"C",.,"C",.,"A",.,"A",1148,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D",,"A",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",552012,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",552012,12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",552012,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","7","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",704,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
37,39,"1","1",,,"11","1","2","D","D","D","A","A","D",552012,54,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","41","D",.,"A",.,"B",.,"C",.,"A",.,"A",0,"D",5,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"1",,"4","2","A","D","A","A","D","A",552021,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1250,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",15704,"D",,"A","3","D","1","D",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
60,52,"1","1",,,"01","4","2","D","D","D","A","A","D",552021,45,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","3","43","D",.,"A",.,"C",.,"A",.,"A",.,"A",4208,"D",2,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",55000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
.,.,,"5",,,,"4","1","A","A","A","A","A","A",552021,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
.,.,,"5",,,,"4","2","A","A","A","A","A","A",552021,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
50,52,"1","1",,,"05","4","1","D","D","D","A","A","D",552021,46,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","5","39","D",.,"A",.,"C",1250,"D",.,"A",.,"A",2295,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
.,0,,"3",,"1",,"4","2","A","D","A","A","D","A",552022,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1250,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",15704,"D",,"A","3","D","1","D",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
60,52,"1","1",,,"01","4","2","D","D","D","A","A","D",552022,45,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","3","43","D",.,"A",.,"C",.,"A",.,"A",.,"A",4208,"D",2,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",55000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
.,.,,"5",,,,"4","1","A","A","A","A","A","A",552022,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A"
