"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","OCCULIST","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_"
40,52,"4","1",,,"02","1","2","D","D","D","A","A","D",531292,51,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","43","D",.,"A",.,"C",.,"A",.,"A",.,"C",2448,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"03","1","1","D","D","D","A","A","D",531292,54,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"C","2","46","D",.,"A",.,"C",.,"A",.,"A",.,"C",0,"D",2,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
20,12,"1","5",,,"06","1","2","D","D","D","A","A","D",531292,18,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","11","D",.,"A",.,"C",.,"A",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
55,12,"4","5",,,"04","1","2","D","D","D","A","A","D",531292,21,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","43","D",.,"A",.,"C",.,"A",.,"A",.,"A",0,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","1","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"1",,"1","1","A","D","A","A","D","A",531301,76,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","0","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",704,"D",,"A",,"A","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"1",,"1","2","A","D","A","A","D","A",531301,64,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",0,"D","2","D",,"A","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"1",,"1","1","A","D","A","A","D","A",531302,76,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","0","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",704,"D",,"A",,"A","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"1",,"1","2","A","D","A","A","D","A",531302,64,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","2","D",.,"A",.,"A","2","D",.,"A",12,"D",0,"D","2","D",,"A","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"4",,"4",,"2","2","A","D","A","A","D","A",531311,65,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",451,"D","1","D",.,"A",115,"D","2","D",.,"A",12,"D",6116,"D","2","D",,"A","1","D",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"4",,"4",,"2","2","A","D","A","A","D","A",531312,65,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",451,"D","1","D",.,"A",115,"D","2","D",.,"A",12,"D",6116,"D","2","D",,"A","1","D",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"2",,"1","2","A","D","A","A","D","A",531321,53,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,52,"1","1",,,"03","1","1","D","D","D","A","A","D",531321,56,"D",8779,"D",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","43","D",.,"A",230,"D",1048,"D",.,"A",.,"A",3060,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",40000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"2",,"1","2","A","D","A","A","D","A",531322,53,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","43","D",.,"A",.,"A",.,"A",.,"A",1200,"D",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,52,"1","1",,,"03","1","1","D","D","D","A","A","D",531322,56,"D",8779,"D",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","43","D",.,"A",230,"D",1048,"D",.,"A",.,"A",3060,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",40000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",531331,76,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",848,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10880,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",531331,73,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",501,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6716,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","1","A","D","A","A","D","A",531332,76,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",848,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10880,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1",,"1",,"1","2","A","D","A","A","D","A",531332,73,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",501,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6716,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
60,51,"1","5",,,"05","2","2","D","D","D","A","A","D",531341,25,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",.,"C",.,"A",517,"D",27,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",350,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"2","1","A","A","A","A","A","A",531341,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
60,51,"1","5",,,"05","2","2","D","D","D","A","A","D",531342,25,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",.,"C",.,"A",517,"D",27,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",350,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"2","1","A","A","A","A","A","A",531342,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A"
55,52,"2","5",,,"03","1","1","D","D","D","A","A","D",531351,29,"D",.,"B",.,"B",.,"B",.,"A",.,"A","2","D","2","D",.,"A","1","42","D",.,"A",.,"C",3000,"D",.,"C",.,"A",798,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",55000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
55,52,"2","5",,,"03","1","1","D","D","D","A","A","D",531352,29,"D",.,"B",.,"B",.,"B",.,"A",.,"A","2","D","2","D",.,"A","1","42","D",.,"A",.,"C",3000,"D",.,"C",.,"A",798,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",55000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
32,52,"1","5",,,"15","1","1","D","D","D","A","A","D",531361,33,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"C","1","40","D",.,"A",.,"C",.,"C",.,"A",.,"A",2754,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",36000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"15","1","1","D","D","D","A","A","D",531361,43,"D",3600,"D",.,"A",.,"A",.,"A",818,"D","2","D","2","D",-3000,"D","6","39","D",.,"A",66,"D",770,"D",.,"A",.,"A",3213,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",15,"D",.,"A","2","D",42000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",531361,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","8","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
32,52,"1","5",,,"15","1","1","D","D","D","A","A","D",531362,33,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"C","1","40","D",.,"A",.,"C",.,"C",.,"A",.,"A",2754,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",36000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"15","1","1","D","D","D","A","A","D",531362,43,"D",3600,"D",.,"A",.,"A",.,"A",818,"D","2","D","2","D",-3000,"D","6","39","D",.,"A",66,"D",770,"D",.,"A",.,"A",3213,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",15,"D",.,"A","2","D",42000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",531362,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","8","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"13","1","1","D","D","D","A","A","D",531371,41,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",1989,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",26000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"04","1","2","D","D","D","A","A","D",531371,37,"D",5000,"D",.,"A",.,"A",.,"A",1250,"D","2","D","2","D",.,"A","2","39","D",.,"A",100,"D",500,"D",.,"A",.,"A",1913,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",25,"D",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",531371,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",531371,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"13","1","1","D","D","D","A","A","D",531372,41,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",1989,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",26000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"04","1","2","D","D","D","A","A","D",531372,37,"D",5000,"D",.,"A",.,"A",.,"A",1250,"D","2","D","2","D",.,"A","2","39","D",.,"A",100,"D",500,"D",.,"A",.,"A",1913,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",25,"D",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",531372,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","1","A","A","A","A","A","A",531372,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"1","4","2",,"1","1","A","D","A","D","D","A",531381,48,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A"
.,0,,"1","4","4",,"1","2","A","D","A","D","D","A",531381,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",628,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",8240,"D","2","D","3","D","1","D",,"A","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A"
.,0,,"1","4","2",,"1","1","A","D","A","D","D","A",531382,48,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A"
.,0,,"1","4","4",,"1","2","A","D","A","D","D","A",531382,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",628,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",8240,"D","2","D","3","D","1","D",,"A","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A"
50,50,"2","1",,,"10","1","1","D","D","D","A","A","D",531391,33,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",3672,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",48000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"05","1","2","D","D","D","A","A","D",531391,33,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",1071,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",14000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",531391,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",10,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",531391,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",7,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,50,"2","1",,,"10","1","1","D","D","D","A","A","D",531392,33,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",3672,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",48000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","1",,,"05","1","2","D","D","D","A","A","D",531392,33,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",1071,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",14000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"5",,"3",,"1","2","A","D","A","A","D","A",531392,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",10,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,.,,"5",,,,"1","2","A","A","A","A","A","A",531392,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",4,"D",7,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,52,"1","5",,,"03","1","1","D","D","D","A","A","D",531401,34,"D",.,"B",.,"A",6250,"D",.,"A",.,"A","2","D","2","D",.,"A","1","44","D",.,"A",.,"C",3600,"D",.,"A",2000,"D",6699,"D",1,250,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",90000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,52,"1","5",,,"03","1","1","D","D","D","A","A","D",531402,34,"D",.,"B",.,"A",6250,"D",.,"A",.,"A","2","D","2","D",.,"A","1","44","D",.,"A",.,"C",3600,"D",.,"A",2000,"D",6699,"D",1,250,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",90000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,38,"3","5",,,"02","1","2","D","D","D","A","A","D",531411,27,"D",5290,"D",.,"A",2251,"D",.,"A",1238,"D","2","D","2","D",.,"A","1","43","D",.,"A",470,"D",3554,"D",.,"A",2800,"D",3060,"D",1,200,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",110,"D",.,"A","2","D",40000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
50,38,"3","5",,,"02","1","2","D","D","D","A","A","D",531412,27,"D",5290,"D",.,"A",2251,"D",.,"A",1238,"D","2","D","2","D",.,"A","1","43","D",.,"A",470,"D",3554,"D",.,"A",2800,"D",3060,"D",1,200,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",110,"D",.,"A","2","D",40000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"04","1","2","D","D","D","A","A","D",531421,61,"D",2690,"D",.,"A",804,"D",.,"A",980,"D","2","D","2","D",.,"A","0","39","D",.,"A",107,"D",1074,"D",.,"A",.,"A",2066,"D",2,32,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",39,"D",.,"A","2","D",27000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"1",,"1","1","A","D","A","A","D","A",531421,63,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1015,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",12884,"D","2","D","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
40,52,"1","3",,,"04","1","2","D","D","D","A","A","D",531422,61,"D",2690,"D",.,"A",804,"D",.,"A",980,"D","2","D","2","D",.,"A","0","39","D",.,"A",107,"D",1074,"D",.,"A",.,"A",2066,"D",2,32,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",39,"D",.,"A","2","D",27000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
.,0,,"3",,"1",,"1","1","A","D","A","A","D","A",531422,63,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1015,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",12884,"D","2","D","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A"
