"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","RACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE_","SEX_","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","CU_C_DE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_"
50,26,"1","1","4",,"14","1","1","D","D","D","D","D","A","D","D","D",422452,50,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"1","1","4",,"04","1","2","D","D","D","D","D","A","D","D","D",422452,50,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
45,52,"1","1","4",,"15","1","1","D","D","D","D","D","A","D","D","D",422461,25,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",2831,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"4","1","1",,"03","1","2","D","D","D","D","D","A","D","D","D",422461,24,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"C",.,"C",.,"A",.,"A",2219,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",29000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
45,52,"1","1","4",,"15","1","1","D","D","D","D","D","A","D","D","D",422462,25,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",2831,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"4","1","1",,"03","1","2","D","D","D","D","D","A","D","D","D",422462,24,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"C",.,"C",.,"A",.,"A",2219,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",29000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"1","4","1",,"1","2","A","D","A","D","D","D","A","D","D",422471,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",450,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6048,"D",,"A","3","D","1","D",,"A"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",422471,79,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",750,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",9000,"D",,"A",,"A","2","D",,"A"
.,0,,"1","4","1",,"1","2","A","D","A","D","D","D","A","D","D",422472,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",450,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6048,"D",,"A","3","D","1","D",,"A"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",422472,79,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",750,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",9000,"D",,"A",,"A","2","D",,"A"
60,40,"1","3","1",,"01","1","2","D","D","D","D","D","A","D","D","D",422481,63,"D",9000,"D",.,"A",9000,"D",.,"A",4500,"D","2","D","2","D",.,"A","1","D","43","D",.,"A",450,"D",5000,"D",.,"A",.,"A",6714,"D",1,450,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",225,"D",.,"A","2","D",100000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
60,40,"1","3","1",,"01","1","2","D","D","D","D","D","A","D","D","D",422482,63,"D",9000,"D",.,"A",9000,"D",.,"A",4500,"D","2","D","2","D",.,"A","1","D","43","D",.,"A",450,"D",5000,"D",.,"A",.,"A",6714,"D",1,450,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",225,"D",.,"A","2","D",100000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","5","1",,"03","1","2","D","D","D","D","D","A","D","D","D",422491,23,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",18200,"D","1","D","43","D",.,"A",71,"D",678,"D",.,"A",.,"A",2785,"D",1,.,"A",.,"A",.,"A",.,"A",2785,"D",.,"A","2","D",19,"D",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","5","1",,"03","1","2","D","D","D","D","D","A","D","D","D",422492,23,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",18200,"D","1","D","43","D",.,"A",71,"D",678,"D",.,"A",.,"A",2785,"D",1,.,"A",.,"A",.,"A",.,"A",2785,"D",.,"A","2","D",19,"D",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",422501,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",795,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10188,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",422501,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",1139,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",14316,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",422502,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",795,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10188,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",422502,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",1139,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",14316,"D",,"A","3","D","1","D",,"A"
.,0,,"5","2","4",,"1","2","A","D","A","D","D","D","A","D","D",422511,27,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","42","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","2","3",,"1","2","A","D","A","D","D","D","A","D","D",422511,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","6","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,0,,"3","2","2",,"1","2","A","D","A","D","D","D","A","D","D",422511,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","7","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",560,"D","1","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,0,,"5","2","4",,"1","2","A","D","A","D","D","D","A","D","D",422512,27,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","42","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","2","3",,"1","2","A","D","A","D","D","D","A","D","D",422512,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","6","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,0,,"3","2","2",,"1","2","A","D","A","D","D","D","A","D","D",422512,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","7","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",560,"D","1","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
40,30,"5","3","4",,"06","1","1","D","D","D","D","D","A","D","D","D",422521,47,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"C","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","4","3",,"1","1","A","D","A","D","D","D","A","D","D",422521,24,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","2","D",,"A",,"A"
.,0,,"2","4","1",,"1","2","A","D","A","D","D","D","A","D","D",422521,67,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","7","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",700,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",9048,"D",,"A","3","D","1","D",,"A"
40,30,"5","3","4",,"06","1","1","D","D","D","D","D","A","D","D","D",422522,47,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"C","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","4","3",,"1","1","A","D","A","D","D","D","A","D","D",422522,24,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","2","D",,"A",,"A"
.,0,,"2","4","1",,"1","2","A","D","A","D","D","D","A","D","D",422522,67,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","7","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",700,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",9048,"D",,"A","3","D","1","D",,"A"
50,45,"1","1","3",,"05","2","2","D","D","D","D","D","A","D","D","D",422531,33,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"B",.,"A",.,"A",1200,"D",3060,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",40000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,47,"1","1","3",,"07","2","1","D","D","D","D","D","A","D","D","D",422531,30,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"B",.,"A",.,"A",.,"A",2525,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",33000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","3",,,"2","1","A","A","A","D","D","A","A","D","D",422531,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
50,45,"1","1","3",,"05","2","2","D","D","D","D","D","A","D","D","D",422532,33,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"B",.,"A",.,"A",1200,"D",3060,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",40000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,47,"1","1","3",,"07","2","1","D","D","D","D","D","A","D","D","D",422532,30,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"B",.,"A",.,"A",.,"A",2525,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",33000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","3",,,"2","1","A","A","A","D","D","A","A","D","D",422532,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
48,52,"1","1","1",,"14","1","1","D","D","D","D","D","A","D","D","D",422541,42,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",2000,"D","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",4131,"D",1,.,"C",.,"A",.,"A",.,"A",306,"D",.,"A","2","D",.,"C",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
45,52,"1","1","1",,"04","1","2","D","D","D","D","D","A","D","D","D",422541,40,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",3825,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",422541,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",5,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",422541,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
48,52,"1","1","1",,"14","1","1","D","D","D","D","D","A","D","D","D",422542,42,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",2000,"D","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",4131,"D",1,.,"C",.,"A",.,"A",.,"A",306,"D",.,"A","2","D",.,"C",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
45,52,"1","1","1",,"04","1","2","D","D","D","D","D","A","D","D","D",422542,40,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",3825,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",422542,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",5,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",422542,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"3","1","1",,"1","2","A","D","A","D","D","D","A","D","D",422551,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",12648,"D",,"A","3","D","1","D",,"A"
.,0,,"3","1","1",,"1","2","A","D","A","D","D","D","A","D","D",422552,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",12648,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",422561,79,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",870,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",11088,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",422561,79,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",885,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",11268,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",422562,79,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",870,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",11088,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",422562,79,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",885,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",11268,"D",,"A","3","D","1","D",,"A"
40,52,"4","1","1",,"08","1","1","D","D","D","D","D","A","D","D","D",422571,35,"D",4124,"D",3015,"D",603,"D",.,"A",.,"A","2","D","2","D",.,"A","1","D","42","D",.,"A",171,"D",1700,"D",125,"D",1200,"D",3137,"D",1,25,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",41000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"4","1","1",,"08","1","2","D","D","D","D","D","A","D","D","D",422571,34,"D",2306,"D",.,"A",1378,"D",.,"A",.,"A","2","D","2","D",.,"A","2","D","42","D",.,"A",87,"D",1000,"D",.,"A",1200,"D",2027,"D",2,52,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",26500,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",422571,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",2,"D",3,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",422571,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",2,"D",3,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"4","1","1",,"08","1","1","D","D","D","D","D","A","D","D","D",422572,35,"D",4124,"D",3015,"D",603,"D",.,"A",.,"A","2","D","2","D",.,"A","1","D","42","D",.,"A",171,"D",1700,"D",125,"D",1200,"D",3137,"D",1,25,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",41000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"4","1","1",,"08","1","2","D","D","D","D","D","A","D","D","D",422572,34,"D",2306,"D",.,"A",1378,"D",.,"A",.,"A","2","D","2","D",.,"A","2","D","42","D",.,"A",87,"D",1000,"D",.,"A",1200,"D",2027,"D",2,52,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",26500,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",422572,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",2,"D",3,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",422572,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",2,"D",3,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
45,52,"1","1","2",,"10","1","1","D","D","D","D","D","A","D","D","D",422581,37,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"C",650,"D",.,"A",.,"A",2831,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"1","1","2",,"03","1","2","D","D","D","D","D","A","D","D","D",422581,36,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"C",650,"D",.,"A",.,"A",2831,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,.,,"5","2",,,"1","1","A","A","A","D","D","A","A","D","D",422581,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
45,52,"1","1","2",,"10","1","1","D","D","D","D","D","A","D","D","D",422582,37,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"C",650,"D",.,"A",.,"A",2831,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"1","1","2",,"03","1","2","D","D","D","D","D","A","D","D","D",422582,36,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"C",650,"D",.,"A",.,"A",2831,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,.,,"5","2",,,"1","1","A","A","A","D","D","A","A","D","D",422582,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","3","1",,"14","1","1","D","D","D","D","D","A","D","D","D",422591,58,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"A"
