"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","RACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE_","SEX_","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","CU_C_DE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_"
50,52,"1","1","3",,"01","2","1","D","D","D","D","D","A","D","D","D",471972,53,"D",.,"B",.,"A",.,"B",.,"A",.,"A","2","D","2","D",.,"A","2","D","41","D",.,"A",.,"C",.,"A",.,"A",2000,"D",10138,"T",2,600,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",223123,"T",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,12,"1","5","3",,"04","2","1","D","D","D","D","D","A","D","D","D",471972,17,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"C",500,"D",.,"A",.,"A",383,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",5000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",471981,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",471981,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",471982,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",471982,70,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A"
38,52,"1","1","1",,"04","1","2","D","D","D","D","D","A","D","D","D",471991,37,"D",.,"B",.,"A",1184,"D",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",380,"D",.,"A",.,"A",1377,"D",1,25,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
50,52,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",471991,39,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"C",600,"D",.,"A",.,"A",2494,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",32600,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
30,12,"1","5","1",,"13","1","2","D","D","D","D","D","A","D","D","D",471991,16,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","11","D",.,"A",.,"C",.,"A",.,"A",.,"A",168,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",2200,"D",.,"A",0,"D","2","D",,"A",,"A","1","D"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",471991,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
38,52,"1","1","1",,"04","1","2","D","D","D","D","D","A","D","D","D",471992,37,"D",.,"B",.,"A",1184,"D",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",380,"D",.,"A",.,"A",1377,"D",1,25,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",18000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
50,52,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",471992,39,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"C",600,"D",.,"A",.,"A",2494,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",32600,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
30,12,"1","5","1",,"13","1","2","D","D","D","D","D","A","D","D","D",471992,16,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","11","D",.,"A",.,"C",.,"A",.,"A",.,"A",168,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",2200,"D",.,"A",0,"D","2","D",,"A",,"A","1","D"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",471992,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","1",,"07","1","1","D","D","D","D","D","A","D","D","D",472001,52,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"C",1500,"D",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
60,52,"1","1","1",,"01","1","2","D","D","D","D","D","A","D","D","D",472001,38,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","11","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A","1","D"
40,8,"1","5","1",,"07","1","2","D","D","D","D","D","A","D","D","D",472001,18,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"1","1","1",,"07","1","1","D","D","D","D","D","A","D","D","D",472002,52,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"C",1500,"D",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
60,52,"1","1","1",,"01","1","2","D","D","D","D","D","A","D","D","D",472002,38,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","11","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A","1","D"
40,8,"1","5","1",,"07","1","2","D","D","D","D","D","A","D","D","D",472002,18,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","1","D"
38,52,"4","3","4",,"02","1","2","D","D","D","D","D","A","D","D","D",472011,55,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"C",.,"C",.,"A",.,"A",1683,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",22000,"D",.,"A",0,"D","2","D","2","D",,"A",,"A"
38,52,"4","3","4",,"02","1","2","D","D","D","D","D","A","D","D","D",472012,55,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"C",.,"C",.,"A",.,"A",1683,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",22000,"D",.,"A",0,"D","2","D","2","D",,"A",,"A"
30,52,"3","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",472021,63,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"C",5738,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",75000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
40,52,"1","1","1",,"02","1","2","D","D","D","D","D","A","D","D","D",472021,61,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",2831,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
30,52,"3","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",472022,63,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"C",5738,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",75000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
40,52,"1","1","1",,"02","1","2","D","D","D","D","D","A","D","D","D",472022,61,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",2831,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,50,"1","5","4",,"03","1","2","D","D","D","D","D","A","D","D","D",472031,44,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"2","5","4",,"18","1","2","D","D","D","D","D","A","D","D","D",472031,32,"D",.,"B",.,"A",.,"B",.,"A",.,"A","2","D","2","D",.,"A","9","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","1","D","3","D",,"A","7","D"
40,50,"1","5","4",,"03","1","2","D","D","D","D","D","A","D","D","D",472032,44,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"2","5","4",,"18","1","2","D","D","D","D","D","A","D","D","D",472032,32,"D",.,"B",.,"A",.,"B",.,"A",.,"A","2","D","2","D",.,"A","9","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","1","D","3","D",,"A","7","D"
36,52,"1","1","4",,"03","1","1","D","D","D","D","D","A","D","D","D",472041,34,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"C",.,"C",.,"C",.,"C",3825,"D",1,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A",,"C"
32,52,"1","1","4",,"01","1","2","D","D","D","D","D","A","D","D","D",472041,33,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","41","D",.,"A",.,"C",.,"C",.,"C",.,"C",1913,"D",2,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","3","D",,"A",,"C"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",472041,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
36,52,"1","1","4",,"03","1","1","D","D","D","D","D","A","D","D","D",472042,34,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"C",.,"C",.,"C",.,"C",3825,"D",1,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",50000,"D",.,"A",0,"D","2","D","3","D",,"A",,"C"
32,52,"1","1","4",,"01","1","2","D","D","D","D","D","A","D","D","D",472042,33,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","41","D",.,"A",.,"C",.,"C",.,"C",.,"C",1913,"D",2,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","3","D",,"A",,"C"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",472042,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","1",,"10","1","1","D","D","D","D","D","A","D","D","D",472051,46,"D",4260,"D",.,"A",.,"A",.,"A",600,"D","2","D","2","D",.,"A","1","D","39","D",.,"A",71,"D",1000,"D",.,"A",520,"D",4590,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",10,"D",.,"A","2","D",60000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,0,,"1","1","2",,"1","2","A","D","A","D","D","D","A","D","D",472051,34,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",472051,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",472051,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","1",,"10","1","1","D","D","D","D","D","A","D","D","D",472052,46,"D",4260,"D",.,"A",.,"A",.,"A",600,"D","2","D","2","D",.,"A","1","D","39","D",.,"A",71,"D",1000,"D",.,"A",520,"D",4590,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",10,"D",.,"A","2","D",60000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,0,,"1","1","2",,"1","2","A","D","A","D","D","D","A","D","D",472052,34,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",472052,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",472052,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","4",,"01","1","1","D","D","D","D","D","A","D","D","D",472061,68,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",.,"C",.,"C",.,"C",0,"D",1,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D",,"A","3","D",,"A",,"A"
40,52,"1","1","1",,"01","1","2","D","D","D","D","D","A","D","D","D",472061,52,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"C",.,"C",.,"C",.,"C",0,"D",3,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","1","4",,"1","1","A","D","A","D","D","D","A","D","D",472061,30,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"01","1","1","D","D","D","D","D","A","D","D","D",472062,68,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",.,"C",.,"C",.,"C",0,"D",1,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D",,"A","3","D",,"A",,"A"
40,52,"1","1","1",,"01","1","2","D","D","D","D","D","A","D","D","D",472062,52,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"C",.,"C",.,"C",.,"C",0,"D",3,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","1","4",,"1","1","A","D","A","D","D","D","A","D","D",472062,30,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"1","4","1",,"1","2","A","D","A","D","D","D","A","D","D",472071,52,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",472071,53,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"1","4","1",,"1","2","A","D","A","D","D","D","A","D","D",472072,52,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",472072,53,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
36,52,"1","5","4",,"07","1","1","D","D","D","D","D","A","D","D","D",472081,30,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"B",.,"C",.,"A",.,"A",1836,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",24000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
36,52,"1","5","4",,"07","1","1","D","D","D","D","D","A","D","D","D",472082,30,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"B",.,"C",.,"A",.,"A",1836,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",24000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",472091,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",12648,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",472091,73,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",500,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6648,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",472092,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",12648,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",472092,73,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",500,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",6648,"D",,"A","3","D","1","D",,"A"
40,52,"1","1","4",,"07","4","1","D","D","D","D","D","A","D","D","D",472101,45,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",4055,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",53000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","1",,"01","1","2","D","D","D","D","D","A","D","D","D",472101,45,"D",9649,"D",.,"A",.,"A",.,"A",4035,"D","2","D","2","D",.,"A","2","D","39","D",.,"A",385,"D",3591,"D",.,"A",.,"A",6569,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",161,"D",.,"A","2","D",90000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"5","4","3",,"4","2","A","D","A","D","D","D","A","D","D",472101,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","9","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",2,"D",15,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
40,52,"1","1","4",,"07","4","1","D","D","D","D","D","A","D","D","D",472102,45,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",4055,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",53000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","1",,"01","1","2","D","D","D","D","D","A","D","D","D",472102,45,"D",9649,"D",.,"A",.,"A",.,"A",4035,"D","2","D","2","D",.,"A","2","D","39","D",.,"A",385,"D",3591,"D",.,"A",.,"A",6569,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",161,"D",.,"A","2","D",90000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
