"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","RACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE_","SEX_","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","CU_C_DE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_"
65,52,"1","1","4",,"03","1","1","D","D","D","D","D","A","D","D","D",481782,57,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
55,52,"1","1","4",,"09","1","2","D","D","D","D","D","A","D","D","D",481782,54,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",481791,78,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","06","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",481791,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","06","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",481792,78,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","06","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",481792,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","06","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
40,52,"1","3","3",,"03","2","2","D","D","D","D","D","A","D","D","D",481801,33,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,52,"1","5","3",,"03","2","2","D","D","D","D","D","A","D","D","D",481802,50,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
37,52,"1","1","4",,"02","2","2","D","D","D","D","D","A","D","D","D",481802,25,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,50,"1","1","2",,"10","1","1","D","D","D","D","D","A","D","D","D",481811,30,"D",.,"A",.,"A",.,"A",.,"A",149,"D","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",443,"D",.,"A",426,"D",1262,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",4,"D",.,"A","2","D",16500,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
.,0,,"1","2","2",,"1","2","A","D","A","D","D","D","A","D","D",481811,30,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",481811,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",481811,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","5","2",,"10","1","1","D","D","D","D","D","A","D","D","D",481811,33,"D",266,"D",.,"A",.,"A",.,"A",93,"D","2","D","2","D",.,"A","6","D","39","D",.,"A",23,"D",837,"D",.,"A",.,"A",741,"D",5,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",8,"D",.,"A","2","D",9687,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
35,50,"1","5","2",,"10","1","1","D","D","D","D","D","A","D","D","D",481811,27,"D",1399,"D",.,"A",.,"A",.,"A",136,"D","2","D","2","D",.,"A","6","D","39","D",.,"A",72,"D",875,"D",.,"A",.,"A",1301,"D",6,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",7,"D",.,"A","2","D",17000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
.,0,,"2","2","1",,"1","2","A","D","A","D","D","D","A","D","D",481811,42,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","7","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,50,"1","1","2",,"10","1","1","D","D","D","D","D","A","D","D","D",481812,30,"D",.,"A",.,"A",.,"A",.,"A",149,"D","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",443,"D",.,"A",426,"D",1262,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",4,"D",.,"A","2","D",16500,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
.,0,,"1","2","2",,"1","2","A","D","A","D","D","D","A","D","D",481812,30,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",481812,2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",481812,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","5","2",,"10","1","1","D","D","D","D","D","A","D","D","D",481812,33,"D",266,"D",.,"A",.,"A",.,"A",93,"D","2","D","2","D",.,"A","6","D","39","D",.,"A",23,"D",837,"D",.,"A",.,"A",741,"D",5,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",8,"D",.,"A","2","D",9687,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
35,50,"1","5","2",,"10","1","1","D","D","D","D","D","A","D","D","D",481812,27,"D",1399,"D",.,"A",.,"A",.,"A",136,"D","2","D","2","D",.,"A","6","D","39","D",.,"A",72,"D",875,"D",.,"A",.,"A",1301,"D",6,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",7,"D",.,"A","2","D",17000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
.,0,,"2","2","1",,"1","2","A","D","A","D","D","D","A","D","D",481812,43,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","7","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
25,30,"1","5","1",,"04","1","2","D","D","D","D","D","A","D","D","D",481821,19,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","38","D",.,"A",.,"B",230,"D",.,"A",.,"A",383,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",5000,"D",.,"A",0,"D","2","D",,"A",,"A","1","D"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",481821,1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",481821,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",4,"D",7,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","1",,"11","1","2","D","D","D","D","D","A","D","D","D",481821,43,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","D","40","D",.,"A",.,"B",.,"A",.,"A",.,"A",1148,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","1",,"11","1","1","D","D","D","D","D","A","D","D","D",481821,41,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","D","11","D",.,"A",.,"B",.,"A",.,"A",.,"A",1148,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",15000,"D",.,"A",0,"D","2","D",,"A",,"A","2","D"
25,30,"1","5","1",,"04","1","2","D","D","D","D","D","A","D","D","D",481822,19,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","38","D",.,"A",.,"B",230,"D",.,"A",.,"A",383,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",5000,"D",.,"A",0,"D","2","D",,"A",,"A","1","D"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",481822,1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",481822,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",4,"D",7,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","1",,"11","1","2","D","D","D","D","D","A","D","D","D",481822,43,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","D","40","D",.,"A",.,"B",.,"A",.,"A",.,"A",1148,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","1",,"11","1","1","D","D","D","D","D","A","D","D","D",481822,41,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","D","11","D",.,"A",.,"B",.,"A",.,"A",.,"A",1148,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",15000,"D",.,"A",0,"D","2","D",,"A",,"A","2","D"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",481831,57,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","38","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",481831,62,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",481832,57,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","38","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",481832,62,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","3","1",,"03","1","2","D","D","D","D","D","A","D","D","D",481841,60,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",1700,"D",.,"A",.,"C",3519,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",46000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","3","1",,"03","1","2","D","D","D","D","D","A","D","D","D",481842,60,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",1700,"D",.,"A",.,"C",3519,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",46000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"4","1","4",,"13","1","1","D","D","D","D","D","A","D","D","D",481851,58,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",1500,"D",.,"A",.,"A",2984,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",39000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D"
24,40,"1","1","4",,"04","1","2","D","D","D","D","D","A","D","D","D",481851,58,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","42","D",.,"A",.,"C",250,"D",.,"A",600,"D",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D"
40,52,"1","5","4",,"04","1","2","D","D","D","D","D","A","D","D","D",481851,33,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","09","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B"
.,0,,"5","4","2",,"1","2","A","D","A","D","D","D","A","D","D",481851,33,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"4","1","4",,"13","1","1","D","D","D","D","D","A","D","D","D",481852,72,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",1500,"D",.,"A",.,"A",2984,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",39000,"D",.,"A",0,"D",,"A","1","D",,"A","2","D"
24,40,"1","1","4",,"04","1","2","D","D","D","D","D","A","D","D","D",481852,72,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","42","D",.,"A",.,"C",250,"D",.,"A",600,"D",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D",,"A","2","D",,"A","2","D"
40,52,"1","5","4",,"04","1","2","D","D","D","D","D","A","D","D","D",481852,47,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","08","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B"
.,0,,"5","4","2",,"1","2","A","D","A","D","D","D","A","D","D",481852,47,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
40,52,"4","1","4",,"12","4","1","D","D","D","D","D","A","D","D","D",481861,55,"D",.,"B",.,"B",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"C",.,"C",.,"C",.,"C",2295,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
20,32,"1","1","4",,"04","4","2","D","D","D","D","D","A","D","D","D",481861,55,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"C",.,"C",.,"A",.,"C",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,0,,"5","4","2",,"4","2","A","D","A","D","D","D","A","D","D",481861,30,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"4","1","4",,"12","4","1","D","D","D","D","D","A","D","D","D",481862,55,"D",.,"B",.,"B",.,"B",.,"A",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"C",.,"C",.,"C",.,"C",2295,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
20,32,"1","1","4",,"04","4","2","D","D","D","D","D","A","D","D","D",481862,55,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"C",.,"C",.,"A",.,"C",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,0,,"5","4","2",,"4","2","A","D","A","D","D","D","A","D","D",481862,30,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
60,52,"1","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",481871,32,"D",19398,"D",.,"A",.,"A",.,"A",6813,"D","2","D","2","D",3000,"D","1","D","43","D",.,"A",746,"D",4038,"D",.,"A",.,"A",6873,"D",1,.,"A",.,"A",.,"A",.,"A",87,"D",.,"A","2","D",262,"D",.,"A","2","D",105000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"1","1","4",,"06","1","2","D","D","D","D","D","A","D","D","D",481871,32,"D",36020,"T",.,"A",.,"A",.,"A",11844,"T","2","D","2","D",.,"A","2","D","43","D",.,"A",655,"D",2884,"D",.,"A",.,"A",10138,"T",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",210,"D",.,"A","2","D",223123,"T",.,"A",0,"D","2","D","3","D",,"A","2","D"
60,52,"1","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",481872,32,"D",19398,"D",.,"A",.,"A",.,"A",6813,"D","2","D","2","D",3000,"D","1","D","43","D",.,"A",746,"D",4038,"D",.,"A",.,"A",6873,"D",1,.,"A",.,"A",.,"A",.,"A",87,"D",.,"A","2","D",262,"D",.,"A","2","D",105000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"1","1","4",,"06","1","2","D","D","D","D","D","A","D","D","D",481872,32,"D",36020,"T",.,"A",.,"A",.,"A",11844,"T","2","D","2","D",.,"A","2","D","43","D",.,"A",655,"D",2884,"D",.,"A",.,"A",10138,"T",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",210,"D",.,"A","2","D",223123,"T",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","4",,"13","1","1","D","D","D","D","D","A","D","D","D",481882,45,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","4",,"13","1","2","D","D","D","D","D","A","D","D","D",481882,45,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
50,52,"1","1","1",,"12","1","1","D","D","D","D","D","A","D","D","D",481891,48,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
45,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",481891,49,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
30,52,"1","5","1",,"10","1","2","D","D","D","D","D","A","D","D","D",481891,19,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
50,52,"1","1","1",,"12","1","1","D","D","D","D","D","A","D","D","D",481892,48,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
45,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",481892,49,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
30,52,"1","5","1",,"10","1","2","D","D","D","D","D","A","D","D","D",481892,19,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
