"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","RACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE_","SEX_","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","CU_C_DE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_"
.,.,,"5","3",,,"2","1","A","A","A","D","D","A","A","D","D",447091,12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"5","3","3",,"2","1","A","D","A","D","D","D","A","D","D",447091,15,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","07","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,0,,"5","3","6",,"2","1","A","D","A","D","D","D","A","D","D",447091,20,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"4","3","4",,"2","2","A","D","A","D","D","D","A","D","D",447091,53,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","7","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D",.,"A",630,"D","1","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","3","2",,"2","2","A","D","A","D","D","D","A","D","D",447092,30,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D",.,"A",1780,"D","1","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","3",,,"2","1","A","A","A","D","D","A","A","D","D",447092,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","3",,,"2","1","A","A","A","D","D","A","A","D","D",447092,12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"5","3","3",,"2","1","A","D","A","D","D","D","A","D","D",447092,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","07","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,0,,"5","3","6",,"2","1","A","D","A","D","D","D","A","D","D",447092,20,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"4","3","4",,"2","2","A","D","A","D","D","D","A","D","D",447092,53,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","7","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D",.,"A",630,"D","1","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"01","1","1","D","D","D","D","D","A","D","D","D",447101,52,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"C",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",447101,52,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"C",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"01","1","1","D","D","D","D","D","A","D","D","D",447102,52,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"C",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",447102,52,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"C",.,"C",.,"A",.,"C",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"2","1","1",,"1","1","A","D","A","D","D","D","A","D","D",447111,62,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"C",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,0,,"2","1","1",,"1","1","A","D","A","D","D","D","A","D","D",447112,62,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"C",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,0,,"1","1","4",,"1","1","A","D","A","D","D","D","A","D","D",447121,47,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","07","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1139,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",14316,"D","2","D",,"A","1","D",,"A"
40,52,"1","1","1",,"05","1","2","D","D","D","D","D","A","D","D","D",447121,47,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",995,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",13000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,8,"1","5","1",,"05","1","1","D","D","D","D","D","A","D","D","D",447121,18,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","11","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A","1","D"
.,0,,"1","1","4",,"1","1","A","D","A","D","D","D","A","D","D",447122,47,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","07","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1139,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",14316,"D","2","D",,"A","1","D",,"A"
40,52,"1","1","1",,"05","1","2","D","D","D","D","D","A","D","D","D",447122,47,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",995,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",13000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,8,"1","5","1",,"05","1","1","D","D","D","D","D","A","D","D","D",447122,18,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","11","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A","1","D"
50,52,"1","1","1",,"14","1","2","D","D","D","D","D","A","D","D","D",447131,38,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
35,52,"3","1","4",,"06","1","1","D","D","D","D","D","A","D","D","D",447131,43,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","42","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",447131,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",447131,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
50,52,"1","1","1",,"14","1","2","D","D","D","D","D","A","D","D","D",447132,38,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
35,52,"3","1","4",,"06","1","1","D","D","D","D","D","A","D","D","D",447132,43,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","42","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",447132,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",447132,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","5","2",,"10","1","1","D","D","D","D","D","A","D","D","D",447141,25,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"C",.,"A",.,"A",765,"D",5,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",10000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","5","2",,"10","1","1","D","D","D","D","D","A","D","D","D",447142,25,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"C",.,"A",.,"A",765,"D",5,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",10000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
15,1,"1","2","1",,"10","1","2","D","D","D","D","D","A","D","D","D",447151,72,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"A","1","D","39","D",.,"A",.,"B",105,"D",.,"A",.,"A",8,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",1037,"D","2","D",.,"B",.,"A","2","D",105,"D",12,"D",13092,"D",,"A","3","D","1","D","5","D"
15,1,"1","2","1",,"10","1","2","D","D","D","D","D","A","D","D","D",447152,72,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"A","1","D","39","D",.,"A",.,"B",105,"D",.,"A",.,"A",8,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",1037,"D","2","D",.,"B",.,"A","2","D",105,"D",12,"D",13092,"D",,"A","3","D","1","D","5","D"
.,0,,"1","4","2",,"1","2","A","D","A","D","D","D","A","D","D",447161,27,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
6,52,"1","1","4",,"14","1","1","D","D","D","D","D","A","D","D","D",447161,30,"D",.,"B",.,"A",.,"B",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",1150,"D",.,"A",.,"C",2295,"D",2,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",447161,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",447161,3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"1","4","2",,"1","2","A","D","A","D","D","D","A","D","D",447162,27,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
6,52,"1","1","4",,"14","1","1","D","D","D","D","D","A","D","D","D",447162,30,"D",.,"B",.,"A",.,"B",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",1150,"D",.,"A",.,"C",2295,"D",2,.,"B",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",447162,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",447162,3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
15,40,"1","5","4",,"04","1","1","D","D","D","D","D","A","D","D","D",447171,21,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"C",350,"D",.,"A",.,"B",459,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",6000,"D",.,"A",0,"D","2","D","1","D",,"A","7","D"
15,40,"1","5","4",,"04","1","1","D","D","D","D","D","A","D","D","D",447172,21,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"C",350,"D",.,"A",.,"B",459,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",6000,"D",.,"A",0,"D","2","D","1","D",,"A","7","D"
52,52,"1","5","4",,"04","1","1","D","D","D","D","D","A","D","D","D",447181,23,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"B",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"B","2","D",.,"B",.,"B","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",447181,1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","5","4",,"10","1","2","D","D","D","D","D","A","D","D","D",447181,28,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","9","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"B",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"B","2","D",.,"B",.,"B","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
52,52,"1","5","4",,"04","1","1","D","D","D","D","D","A","D","D","D",447182,23,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"B",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"B","2","D",.,"B",.,"B","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",447182,1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","5","4",,"10","1","2","D","D","D","D","D","A","D","D","D",447182,28,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","9","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"B",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"B","2","D",.,"B",.,"B","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
26,52,"1","2","1",,"05","1","2","D","D","D","D","D","A","D","D","D",447191,70,"D",1520,"D",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","39","D",.,"A",38,"D",250,"D",.,"A",.,"A",765,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",1158,"D","2","D",.,"A",.,"A","2","D",10000,"D",12,"D",14544,"D",,"A","3","D","1","D","1","D"
26,52,"1","2","1",,"05","1","2","D","D","D","D","D","A","D","D","D",447192,70,"D",1520,"D",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","39","D",.,"A",38,"D",250,"D",.,"A",.,"A",765,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",1158,"D","2","D",.,"A",.,"A","2","D",10000,"D",12,"D",14544,"D",,"A","3","D","1","D","1","D"
32,48,"1","1","2",,"03","1","1","D","D","D","D","D","A","D","D","D",447201,58,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A",,"A"
30,52,"3","1","2",,"04","1","2","D","D","D","D","D","A","D","D","D",447201,59,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","06","D",.,"A",.,"A",.,"A",.,"A",28300,"T",165,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",2160,"D",.,"A",0,"D","2","D",,"A",,"A",,"A"
28,36,"1","5","2",,"08","1","1","D","D","D","D","D","A","D","D","D",447201,36,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,50,"3","3","2",,"08","1","1","D","D","D","D","D","A","D","D","D",447201,37,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,32,"2","3","2",,"18","1","2","D","D","D","D","D","A","D","D","D",447201,31,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","41","D",.,"A",.,"B",.,"B",.,"B",.,"B",0,"D",5,.,"B",.,"B",.,"A",.,"A",0,"D",.,"B","2","D",.,"B",.,"B","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",447201,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","2",,,"1","1","A","A","A","D","D","A","A","D","D",447201,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
32,48,"1","1","2",,"03","1","1","D","D","D","D","D","A","D","D","D",447202,58,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D",,"A",,"A",,"A"
30,52,"3","1","2",,"04","1","2","D","D","D","D","D","A","D","D","D",447202,59,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","06","D",.,"A",.,"A",.,"A",.,"A",28300,"T",165,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",2160,"D",.,"A",0,"D","2","D",,"A",,"A",,"A"
28,36,"1","5","2",,"08","1","1","D","D","D","D","D","A","D","D","D",447202,36,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,50,"3","3","2",,"08","1","1","D","D","D","D","D","A","D","D","D",447202,37,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,32,"2","3","2",,"18","1","2","D","D","D","D","D","A","D","D","D",447202,31,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","3","D","41","D",.,"A",.,"B",.,"B",.,"B",.,"B",0,"D",5,.,"B",.,"B",.,"A",.,"A",0,"D",.,"B","2","D",.,"B",.,"B","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",447202,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
